scenario,trial,noise,layer,truth_r_km,truth_theta_deg,truth_z,truth_v,truth_psi_deg,est_r_km,est_theta_deg,est_v,est_psi_deg,est_z,err_r_km,err_theta_deg,err_v,err_psi_deg,err_z,abs_err_r_km,abs_err_theta_deg,abs_err_v,abs_err_psi_deg,abs_err_z,ci_r_km,ci_theta_deg,ci_v,ci_psi_deg,ci_z_m,cov_r,cov_theta,cov_v,cov_psi,cov_z,n_acc
B-U,21,15,M2_RC2_RC3,49.143994430190055,-0.5666428512440544,190.72487449259646,1.9840784888910414,9.357495813217653,52.24,-0.5,1.152,13.680000000000001,212.0,3.0960055698099467,0.06664285124406216,-0.8320784888910415,4.322504186782337,21.275125507403544,3.0960055698099467,0.06664285124406216,0.8320784888910415,4.322504186782337,21.275125507403544,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,21,16,M0_prior,49.143994430190055,-0.5666428512440544,190.72487449259646,1.9840784888910414,9.357495813217653,50.0,0.0,2.0,8.0,200.0,0.8560055698099447,0.5666428512440566,0.015921511108958564,-1.357495813217666,9.275125507403544,0.8560055698099447,0.5666428512440566,0.015921511108958564,1.357495813217666,9.275125507403544,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,21,16,M1_RC2,49.143994430190055,-0.5666428512440544,190.72487449259646,1.9840784888910414,9.357495813217653,59.93875,-0.5245000000000001,1.618375,10.18375,,10.794755569809944,0.04214285124405605,-0.36570348889104154,0.8262541867823445,,10.794755569809944,0.04214285124405605,0.36570348889104154,0.8262541867823445,,1.5,0.0,0.9999999999999998,3.999999999999999,,False,False,True,True,True,11
B-U,21,16,M2_RC2_RC3,49.143994430190055,-0.5666428512440544,190.72487449259646,1.9840784888910414,9.357495813217653,46.0,-0.5,1.3199999999999998,10.8,212.0,-3.1439944301900553,0.06664285124406216,-0.6640784888910416,1.442504186782338,21.275125507403544,3.1439944301900553,0.06664285124406216,0.6640784888910416,1.442504186782338,21.275125507403544,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,21,17,M0_prior,49.143994430190055,-0.5666428512440544,190.72487449259646,1.9840784888910414,9.357495813217653,50.0,0.0,2.0,8.0,200.0,0.8560055698099447,0.5666428512440566,0.015921511108958564,-1.357495813217666,9.275125507403544,0.8560055698099447,0.5666428512440566,0.015921511108958564,1.357495813217666,9.275125507403544,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,21,17,M1_RC2,49.143994430190055,-0.5666428512440544,190.72487449259646,1.9840784888910414,9.357495813217653,59.93875,-0.5245000000000001,1.644625,9.92125,,10.794755569809944,0.04214285124405605,-0.33945348889104143,0.5637541867823481,,10.794755569809944,0.04214285124405605,0.33945348889104143,0.5637541867823481,,1.0,0.0,0.9999999999999998,3.999999999999999,,False,False,True,True,True,9
B-U,21,17,M2_RC2_RC3,49.143994430190055,-0.5666428512440544,190.72487449259646,1.9840784888910414,9.357495813217653,50.6,-0.5,1.3519999999999999,10.48,168.8,1.456005569809946,0.06664285124406216,-0.6320784888910416,1.122504186782358,-21.924874492596444,1.456005569809946,0.06664285124406216,0.6320784888910416,1.122504186782358,21.924874492596444,1.0,0.0,0.19999999999999996,2.0000000000000013,0.0,False,False,False,False,False,4
B-U,21,18,M0_prior,49.143994430190055,-0.5666428512440544,190.72487449259646,1.9840784888910414,9.357495813217653,50.0,0.0,2.0,8.0,200.0,0.8560055698099447,0.5666428512440566,0.015921511108958564,-1.357495813217666,9.275125507403544,0.8560055698099447,0.5666428512440566,0.015921511108958564,1.357495813217666,9.275125507403544,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,21,18,M1_RC2,49.143994430190055,-0.5666428512440544,190.72487449259646,1.9840784888910414,9.357495813217653,59.93875,-0.5245000000000001,1.6671249999999997,9.69625,,10.794755569809944,0.04214285124405605,-0.3169534888910417,0.3387541867823367,,10.794755569809944,0.04214285124405605,0.3169534888910417,0.3387541867823367,,1.5,0.0,0.9999999999999998,3.999999999999999,,False,False,True,True,True,9
B-U,21,18,M2_RC2_RC3,49.143994430190055,-0.5666428512440544,190.72487449259646,1.9840784888910414,9.357495813217653,55.0,-0.5,1.9999999999999998,8.0,212.0,5.856005569809945,0.06664285124406216,0.01592151110895834,-1.357495813217666,21.275125507403544,5.856005569809945,0.06664285124406216,0.01592151110895834,1.357495813217666,21.275125507403544,0.0,0.0,0.19999999999999996,0.0,40.0,False,False,True,False,True,2
B-U,21,19,M0_prior,49.143994430190055,-0.5666428512440544,190.72487449259646,1.9840784888910414,9.357495813217653,50.0,0.0,2.0,8.0,200.0,0.8560055698099447,0.5666428512440566,0.015921511108958564,-1.357495813217666,9.275125507403544,0.8560055698099447,0.5666428512440566,0.015921511108958564,1.357495813217666,9.275125507403544,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,21,19,M1_RC2,49.143994430190055,-0.5666428512440544,190.72487449259646,1.9840784888910414,9.357495813217653,59.93875,-0.5245000000000001,1.618375,10.18375,,10.794755569809944,0.04214285124405605,-0.36570348889104154,0.8262541867823445,,10.794755569809944,0.04214285124405605,0.36570348889104154,0.8262541867823445,,1.5,0.0,0.9999999999999998,3.999999999999999,,False,False,True,True,True,11
B-U,21,19,M2_RC2_RC3,49.143994430190055,-0.5666428512440544,190.72487449259646,1.9840784888910414,9.357495813217653,55.34,-0.5,1.6799999999999997,8.0,168.8,6.196005569809948,0.06664285124406216,-0.3040784888910417,-1.357495813217666,-21.924874492596444,6.196005569809948,0.06664285124406216,0.3040784888910417,1.357495813217666,21.924874492596444,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,22,0,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,22,0,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.06125,-0.9755,2.755375,5.816250000000001,,-5.666801321386103,-0.012976033698649567,0.8873854745411909,-2.8438622126422732,,5.666801321386103,0.012976033698649567,0.8873854745411909,2.8438622126422732,,2.5,0.0,1.0,3.999999999999999,,False,False,True,True,True,17
B-U,22,0,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.0,-1.0,1.2799999999999998,13.680000000000001,212.0,-5.728051321386104,-0.037476033698655674,-0.5879895254588092,5.0198877873577405,-6.870322083923554,5.728051321386104,0.037476033698655674,0.5879895254588092,5.0198877873577405,6.870322083923554,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,22,1,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,22,1,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.88625,-0.9755,2.755375,5.816250000000001,,-4.841801321386107,-0.012976033698649567,0.8873854745411909,-2.8438622126422732,,4.841801321386107,0.012976033698649567,0.8873854745411909,2.8438622126422732,,3.5,0.0,1.0,3.999999999999999,,False,False,True,True,True,20
B-U,22,1,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,46.84,-1.0,1.3279999999999998,12.72,212.0,-3.8880513213861008,-0.037476033698655674,-0.5399895254588092,4.059887787357724,-6.870322083923554,3.8880513213861008,0.037476033698655674,0.5399895254588092,4.059887787357724,6.870322083923554,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,22,2,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,22,2,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.06125,-0.9755,2.234125,7.553750000000001,,-5.666801321386103,-0.012976033698649567,0.3661354745411911,-1.1063622126422668,,5.666801321386103,0.012976033698649567,0.3661354745411911,1.1063622126422668,,2.0,0.0,1.0,3.999999999999999,,False,False,True,True,True,12
B-U,22,2,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,57.5,-1.0,2.2479999999999998,9.52,208.8,6.771948678613896,-0.037476033698655674,0.38001047454119075,0.8598877873577191,-10.070322083923543,6.771948678613896,0.037476033698655674,0.38001047454119075,0.8598877873577191,10.070322083923543,0.5,0.0,0.0,0.0,0.0,False,False,False,False,False,2
B-U,22,3,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,22,3,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.06125,-0.9755,2.781625,5.816250000000001,,-5.666801321386103,-0.012976033698649567,0.913635474541191,-2.8438622126422732,,5.666801321386103,0.012976033698649567,0.913635474541191,2.8438622126422732,,2.0,0.0,1.0,3.999999999999999,,False,False,True,True,True,14
B-U,22,3,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.5,-1.0,2.3999999999999995,8.0,168.8,-5.228051321386104,-0.037476033698655674,0.5320104745411904,-0.6601122126422627,-50.07032208392354,5.228051321386104,0.037476033698655674,0.5320104745411904,0.6601122126422627,50.07032208392354,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,22,4,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,22,4,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.06125,-0.9755,2.732875,5.816250000000001,,-5.666801321386103,-0.012976033698649567,0.8648854745411909,-2.8438622126422732,,5.666801321386103,0.012976033698649567,0.8648854745411909,2.8438622126422732,,2.0,0.0,1.0,3.999999999999999,,False,False,True,True,True,13
B-U,22,4,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.0,-1.0,2.1519999999999997,8.0,168.8,-5.728051321386104,-0.037476033698655674,0.28401047454119066,-0.6601122126422627,-50.07032208392354,5.728051321386104,0.037476033698655674,0.28401047454119066,0.6601122126422627,50.07032208392354,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,22,5,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,22,5,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.06125,-0.9755,2.755375,5.816250000000001,,-5.666801321386103,-0.012976033698649567,0.8873854745411909,-2.8438622126422732,,5.666801321386103,0.012976033698649567,0.8873854745411909,2.8438622126422732,,2.5,0.0,1.0,3.999999999999999,,False,False,True,True,True,16
B-U,22,5,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,48.1,-1.0,1.8479999999999999,8.72,212.0,-2.6280513213861028,-0.037476033698655674,-0.019989525458809165,0.05988778735771797,-6.870322083923554,2.6280513213861028,0.037476033698655674,0.019989525458809165,0.05988778735771797,6.870322083923554,1.5,0.0,0.0,1.9999999999999996,20.0,False,False,False,True,True,4
B-U,22,6,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,22,6,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.52625,-1.0,2.7908125,6.000000000000001,,-5.201801321386107,-0.037476033698655674,0.9228229745411909,-2.6601122126422654,,5.201801321386107,0.037476033698655674,0.9228229745411909,2.6601122126422654,,3.5,0.0,1.0,3.999999999999999,,False,False,True,True,True,21
B-U,22,6,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,55.0,-1.0,1.7999999999999998,10.719999999999999,192.0,4.271948678613896,-0.037476033698655674,-0.06798952545880921,2.0598877873577206,-26.870322083923554,4.271948678613896,0.037476033698655674,0.06798952545880921,2.0598877873577206,26.870322083923554,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,22,7,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,22,7,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.06125,-0.9755,2.781625,5.816250000000001,,-5.666801321386103,-0.012976033698649567,0.913635474541191,-2.8438622126422732,,5.666801321386103,0.012976033698649567,0.913635474541191,2.8438622126422732,,1.5,0.0,1.0,3.999999999999999,,False,False,True,True,True,12
B-U,22,7,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,49.56,-1.0,1.8719999999999999,8.48,168.8,-1.168051321386102,-0.037476033698655674,0.004010474541190856,-0.1801122126422671,-50.07032208392354,1.168051321386102,0.037476033698655674,0.004010474541190856,0.1801122126422671,50.07032208392354,1.0,0.0,0.0,0.0,20.0,False,False,False,False,False,2
B-U,22,8,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,22,8,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.06125,-0.9755,2.781625,5.816250000000001,,-5.666801321386103,-0.012976033698649567,0.913635474541191,-2.8438622126422732,,5.666801321386103,0.012976033698649567,0.913635474541191,2.8438622126422732,,2.0,0.0,1.0,3.999999999999999,,False,False,True,True,True,14
B-U,22,8,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.16,-1.0,1.648,11.520000000000001,192.0,-5.568051321386108,-0.037476033698655674,-0.21998952545880912,2.8598877873577218,-26.870322083923554,5.568051321386108,0.037476033698655674,0.21998952545880912,2.8598877873577218,26.870322083923554,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,22,9,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,22,9,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.06125,-0.9755,2.781625,5.816250000000001,,-5.666801321386103,-0.012976033698649567,0.913635474541191,-2.8438622126422732,,5.666801321386103,0.012976033698649567,0.913635474541191,2.8438622126422732,,1.5,0.0,1.0,3.999999999999999,,False,False,True,True,True,11
B-U,22,9,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,46.26,-1.0,1.8479999999999999,8.799999999999999,212.0,-4.468051321386106,-0.037476033698655674,-0.019989525458809165,0.13988778735773844,-6.870322083923554,4.468051321386106,0.037476033698655674,0.019989525458809165,0.13988778735773844,6.870322083923554,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,22,10,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,22,10,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.06125,-0.9755,2.755375,5.816250000000001,,-5.666801321386103,-0.012976033698649567,0.8873854745411909,-2.8438622126422732,,5.666801321386103,0.012976033698649567,0.8873854745411909,2.8438622126422732,,2.0,0.0,1.0,3.999999999999999,,False,False,True,True,True,14
B-U,22,10,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,52.4,-1.0,1.432,13.200000000000001,212.0,1.6719486786138944,-0.037476033698655674,-0.4359895254588091,4.539887787357719,-6.870322083923554,1.6719486786138944,0.037476033698655674,0.4359895254588091,4.539887787357719,6.870322083923554,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,22,11,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,22,11,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.06125,-0.9755,2.781625,5.816250000000001,,-5.666801321386103,-0.012976033698649567,0.913635474541191,-2.8438622126422732,,5.666801321386103,0.012976033698649567,0.913635474541191,2.8438622126422732,,2.5,0.0,1.0,3.999999999999999,,False,False,True,True,True,17
B-U,22,11,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,46.5,-1.0,1.7999999999999998,10.0,168.8,-4.228051321386104,-0.037476033698655674,-0.06798952545880921,1.3398877873577146,-50.07032208392354,4.228051321386104,0.037476033698655674,0.06798952545880921,1.3398877873577146,50.07032208392354,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,22,12,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,22,12,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.06125,-0.9755,2.234125,7.553750000000001,,-5.666801321386103,-0.012976033698649567,0.3661354745411911,-1.1063622126422668,,5.666801321386103,0.012976033698649567,0.3661354745411911,1.1063622126422668,,1.5,0.0,1.0,3.999999999999999,,False,False,True,True,True,11
B-U,22,12,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,52.16,-1.0,1.7519999999999998,10.48,212.0,1.4319486786138924,-0.037476033698655674,-0.11598952545880925,1.8198877873577357,-6.870322083923554,1.4319486786138924,0.037476033698655674,0.11598952545880925,1.8198877873577357,6.870322083923554,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,22,13,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,22,13,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.06125,-0.9755,2.755375,5.816250000000001,,-5.666801321386103,-0.012976033698649567,0.8873854745411909,-2.8438622126422732,,5.666801321386103,0.012976033698649567,0.8873854745411909,2.8438622126422732,,2.0,0.0,1.0,3.999999999999999,,False,False,True,True,True,14
B-U,22,13,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.4,-1.0,2.4479999999999995,7.52,168.8,-5.328051321386106,-0.037476033698655674,0.5800104745411905,-1.1401122126422838,-50.07032208392354,5.328051321386106,0.037476033698655674,0.5800104745411905,1.1401122126422838,50.07032208392354,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,22,14,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,22,14,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.06125,-0.9755,2.755375,5.816250000000001,,-5.666801321386103,-0.012976033698649567,0.8873854745411909,-2.8438622126422732,,5.666801321386103,0.012976033698649567,0.8873854745411909,2.8438622126422732,,2.5,0.0,1.0,3.999999999999999,,False,False,True,True,True,17
B-U,22,14,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,57.34,-1.0,2.2479999999999998,8.0,212.0,6.611948678613899,-0.037476033698655674,0.38001047454119075,-0.6601122126422627,-6.870322083923554,6.611948678613899,0.037476033698655674,0.38001047454119075,0.6601122126422627,6.870322083923554,0.5,0.0,0.0,0.0,0.0,False,False,False,False,False,2
B-U,22,15,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,22,15,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.88625,-0.9755,2.755375,5.816250000000001,,-4.841801321386107,-0.012976033698649567,0.8873854745411909,-2.8438622126422732,,4.841801321386107,0.012976033698649567,0.8873854745411909,2.8438622126422732,,4.0,0.0,1.0,3.999999999999999,,False,False,True,True,True,22
B-U,22,15,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,55.16,-1.0,1.7999999999999998,10.0,168.8,4.431948678613892,-0.037476033698655674,-0.06798952545880921,1.3398877873577146,-50.07032208392354,4.431948678613892,0.037476033698655674,0.06798952545880921,1.3398877873577146,50.07032208392354,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,22,16,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,22,16,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.06125,-0.9755,2.781625,5.816250000000001,,-5.666801321386103,-0.012976033698649567,0.913635474541191,-2.8438622126422732,,5.666801321386103,0.012976033698649567,0.913635474541191,2.8438622126422732,,2.5,0.0,1.0,3.999999999999999,,False,False,True,True,True,17
B-U,22,16,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,51.6,-1.0,1.7999999999999998,10.719999999999999,168.8,0.8719486786138972,-0.037476033698655674,-0.06798952545880921,2.0598877873577206,-50.07032208392354,0.8719486786138972,0.037476033698655674,0.06798952545880921,2.0598877873577206,50.07032208392354,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False,3
B-U,22,17,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,22,17,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.06125,-0.9755,2.781625,5.816250000000001,,-5.666801321386103,-0.012976033698649567,0.913635474541191,-2.8438622126422732,,5.666801321386103,0.012976033698649567,0.913635474541191,2.8438622126422732,,2.0,0.0,1.0,3.999999999999999,,False,False,True,True,True,13
B-U,22,17,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.16,-1.0,2.2799999999999994,8.0,168.8,-5.568051321386108,-0.037476033698655674,0.41201047454119033,-0.6601122126422627,-50.07032208392354,5.568051321386108,0.037476033698655674,0.41201047454119033,0.6601122126422627,50.07032208392354,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,22,18,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
