scenario,turn_deg,T_s,sigma_deg,n_obs,fim_min,fim_max,sv_min,cond,rank_tol,crlb_r_km,crlb_v,crlb_psi_deg,bearing_span_deg,rmse_far_fast_deg,rmse_near_slow_deg,rmse_psi_plus5_deg,rmse_psi_minus5_deg,mean_cost_min,std_cost_min,median_cost_min,mean_n_acc,std_n_acc,median_n_acc,mean_contraction,std_contraction,median_contraction,mean_contraction_r,std_contraction_r,median_contraction_r,mean_contraction_v,std_contraction_v,median_contraction_v,mean_contraction_psi,std_contraction_psi,median_contraction_psi,mean_contraction_theta,std_contraction_theta,median_contraction_theta,mean_n_modes_proxy,std_n_modes_proxy,median_n_modes_proxy,mean_r_width_km,std_r_width_km,median_r_width_km,mean_theta_width_deg,std_theta_width_deg,median_theta_width_deg,mean_v_width_mps,std_v_width_mps,median_v_width_mps,mean_psi_width_deg,std_psi_width_deg,median_psi_width_deg,mean_post_mean_r_km,std_post_mean_r_km,median_post_mean_r_km,mean_post_mean_v,std_post_mean_v,median_post_mean_v,mean_post_mean_theta_deg,std_post_mean_theta_deg,median_post_mean_theta_deg,mean_post_mean_psi_deg,std_post_mean_psi_deg,median_post_mean_psi_deg,mean_post_std_r_km,std_post_std_r_km,median_post_std_r_km,mean_post_std_v,std_post_std_v,median_post_std_v,mean_post_std_theta_deg,std_post_std_theta_deg,median_post_std_theta_deg,mean_post_std_psi_deg,std_post_std_psi_deg,median_post_std_psi_deg,mean_est_r0_km,std_est_r0_km,median_est_r0_km,mean_est_theta0_deg,std_est_theta0_deg,median_est_theta0_deg,mean_est_v,std_est_v,median_est_v,mean_est_psi_deg,std_est_psi_deg,median_est_psi_deg,mean_abs_err_r_km,std_abs_err_r_km,median_abs_err_r_km,mean_abs_err_theta_deg,std_abs_err_theta_deg,median_abs_err_theta_deg,mean_abs_err_v,std_abs_err_v,median_abs_err_v,mean_abs_err_psi_deg,std_abs_err_psi_deg,median_abs_err_psi_deg,mean_post_err_r_km,std_post_err_r_km,median_post_err_r_km,mean_post_err_v,std_post_err_v,median_post_err_v,mean_post_err_psi_deg,std_post_err_psi_deg,median_post_err_psi_deg,mean_grid_err_r_km,std_grid_err_r_km,median_grid_err_r_km,mean_grid_err_v,std_grid_err_v,median_grid_err_v,mean_grid_err_psi_deg,std_grid_err_psi_deg,median_grid_err_psi_deg,rate_truth_in_r_band,rate_truth_in_v_band,rate_truth_in_psi_band,rate_truth_in_theta_band,rate_r_resolved,rate_v_resolved,rate_psi_resolved,crlb_r_note
LIN,10.0,120.0,0.05,13,1.6138777792017333e-12,17070355.054578315,1.2703850957315508e-06,3252264714.0620155,3,,1453.363863762644,18.21647615552195,0.0238774664930655,0.0009665893103849,0.0009290491982764,0.0141239404643483,0.0141242395459887,8.027050807765733e-06,2.670527024310688e-06,6.331953863851977e-06,4942.0,480.4211693920242,5119.0,0.2552083333333334,0.013779954745128,0.2500000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0208333333333334,0.0551198189805123,1.1102230246251563e-16,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,29.375,1.653594569415369,30.0,52.78505419195976,0.2597053215562313,52.860873184212295,1.873813093582404,0.1096148263103616,1.8321274953854945,-5.12535173942383e-203,0.0,3.3890503766470267e-224,-0.4131645810835286,4.949227375880384,1.5578132432966796,4.587256270774443,0.0081763963443235,4.584875145343311,0.6150587732764086,0.014008725531581,0.620274589264832,1.7909431858135326e-102,4.7349025627117896e-102,1.7088591830507994e-110,5.367489432156111,0.7230492711561025,5.620442847431212,52.78505419195976,0.2597053215562313,52.860873184212295,-5.12535173942383e-203,0.0,3.3890503766470267e-224,1.873813093582404,0.1096148263103616,1.8321274953854945,-0.4131645810835286,4.949227375880384,1.5578132432966796,2.785054191959758,0.2597053215562313,2.8608731842122914,5.12535595463732e-203,0.0,6.2345750667771685e-220,0.1662101757436585,0.0176839751627325,0.1678740835290744,4.210523030224247,2.6338284684422764,3.658445889585007,2.785054191959758,0.2597053215562313,2.8608731842122914,0.1662101757436585,0.0176839751627325,0.1678740835290744,4.210523030224247,2.6338284684422764,3.658445889585007,8.375,2.912795049432761,10.0,0.6999999999999998,0.2645751311064589,0.7999999999999999,4.25,2.817356917396161,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,n/a
LIN,10.0,120.0,0.1,13,4.0346944480043333e-13,4267588.763644579,6.351925478657754e-07,3252264714.0620155,3,,2906.727727525288,36.4329523110439,0.0238774664930655,0.0009665893103849,0.0009290491982764,0.0141239404643483,0.0141242395459887,3.7529713232806257e-05,1.0895499066403568e-05,3.80881073728551e-05,5456.0,0.0,5456.0,0.2500000000000001,0.0,0.2500000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251563e-16,0.0,1.1102230246251563e-16,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,30.0,0.0,30.0,52.61516715144998,0.0707075065530427,52.61805405712738,1.932855531292572,0.0213186617137566,1.931541441308956,1.4134166991816931e-46,3.773255887387334e-46,-9.377546358730219e-55,-0.7295692712869823,3.646653007133899,-1.1425760028469083,4.602138761743619,0.0022882188593034,4.602503341801592,0.6265572131051476,0.0009332454919506,0.6266364619034306,3.252633612024578e-24,7.823186818844484e-24,1.7800043891301158e-27,7.347532361721677,0.2333950440650924,7.36824003881238,52.61516715144998,0.0707075065530427,52.61805405712738,1.4134166991816931e-46,3.773255887387334e-46,-9.377546358730219e-55,1.932855531292572,0.0213186617137566,1.931541441308956,-0.7295692712869823,3.646653007133899,-1.1425760028469083,2.6151671514499784,0.0707075065530427,2.618054057127381,1.4356375483322815e-46,3.764857445780294e-46,7.351934033953352e-54,0.0671444687074281,0.0213186617137566,0.0684585586910446,3.448271907748529,1.3927563772165068,3.648384781914866,2.6151671514499784,0.0707075065530427,2.618054057127381,0.0671444687074281,0.0213186617137566,0.0684585586910446,3.448271907748529,1.3927563772165068,3.648384781914866,6.875,2.4206145913796355,5.0,0.7749999999999999,0.2331844763272203,0.7999999999999998,8.625,3.9980463979298695,9.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,n/a
LIN,10.0,120.0,0.2,13,1.0086736120010833e-13,1066897.1909111447,3.175962739328877e-07,3252264714.0620155,3,,5813.455455050575,72.8659046220878,0.0238774664930655,0.0009665893103849,0.0009290491982764,0.0141239404643483,0.0141242395459887,0.0001057406097923,4.3313193342567424e-05,0.0001035666232931,5456.0,0.0,5456.0,0.2500000000000001,0.0,0.2500000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251563e-16,0.0,1.1102230246251563e-16,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,30.0,0.0,30.0,52.53294934543055,0.0537306868869317,52.56403712162073,1.9850364852222508,0.0119382914998191,1.9837370369646496,2.146664524412472e-12,6.424118104230541e-12,2.793473524049901e-15,0.3881590964039829,2.684575166602424,1.4701042441615797,4.607602501082691,0.0017400449189227,4.607143032778268,0.6312560409566413,0.0006291524257605,0.6312651067111101,6.675063762517732e-07,9.71641758908472e-07,2.5442699329403894e-07,8.366894173404173,0.1412000611851324,8.382912424336226,52.53294934543055,0.0537306868869317,52.56403712162073,2.146664524412472e-12,6.424118104230541e-12,2.793473524049901e-15,1.9850364852222508,0.0119382914998191,1.9837370369646496,0.3881590964039829,2.684575166602424,1.4701042441615797,2.5329493454305503,0.0537306868869317,2.564037121620725,2.7793032314728663e-12,6.1768062576867435e-12,1.677360191413207e-13,0.0152277069669968,0.011599418906387,0.0162629630353502,2.538666359031173,0.9553975229102252,2.6213849110442613,2.5329493454305503,0.0537306868869317,2.564037121620725,0.0152277069669968,0.011599418906387,0.0162629630353502,2.538666359031173,0.9553975229102252,2.6213849110442613,5.375,1.8666480653835096,5.0,0.8249999999999997,0.2106537443294089,0.8999999999999998,11.0,3.278719262151,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,n/a
LIN,10.0,300.0,0.05,31,2.086157556430161e-11,40706333.3806382,4.567447212092388e-06,1396874713.7718573,3,,161.10147514892216,4.949066285310083,0.0596903836197646,0.002343094751003,0.0022677476397812,0.0348827501196783,0.0348844718776321,1.8004503608454268e-05,5.956297453063325e-06,1.6668364373589647e-05,1932.125,15.623999967997952,1931.0,0.3218750000000001,0.0082679728470768,0.3166666666666667,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.2875000000000001,0.0330718913883074,0.2666666666666667,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,21.375,0.9921567416492229,22.0,53.13518120628603,0.3219487405706337,53.26465271992274,1.7846809392758618,0.0019822622248002,1.7850989876865475,0.0,0.0,0.0,-0.4232317015243094,1.9250417011913523,-0.1915039991937474,4.550554492357075,0.0359870235443628,4.540976812468954,0.6246134806287424,0.0004409173768045,0.6247428404401398,0.0,0.0,0.0,2.004890590381885,0.1602152455234445,1.925675437236616,53.13518120628603,0.3219487405706337,53.26465271992274,0.0,0.0,0.0,1.7846809392758618,0.0019822622248002,1.7850989876865475,-0.4232317015243094,1.9250417011913523,-0.1915039991937474,3.135181206286026,0.3219487405706336,3.2646527199227435,0.0,0.0,0.0,0.2153190607241381,0.0019822622248002,0.2149010123134523,1.6297545119746777,1.1085174131239617,1.0928438722886629,3.135181206286026,0.3219487405706336,3.2646527199227435,0.2153190607241381,0.0019822622248002,0.2149010123134523,1.6297545119746777,1.1085174131239617,1.0928438722886629,7.875,2.7585095613392387,10.0,0.5999999999999999,0.3605551275463989,0.5999999999999999,1.625,0.6959705453537529,1.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,n/a
LIN,10.0,300.0,0.1,31,5.215393891075402e-12,10176583.34515955,2.283723606046194e-06,1396874713.7718573,3,,322.2029502978443,9.898132570620168,0.0596903836197646,0.002343094751003,0.0022677476397812,0.0348827501196783,0.0348844718776321,9.061098291378788e-05,1.2471027117080011e-05,9.712035213293244e-05,3538.25,203.441484215978,3625.0,0.2656250000000001,0.0277756075541111,0.2500000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0625000000000001,0.1111024302164448,1.1102230246251563e-16,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,28.125,3.3330729064933453,30.0,53.06067329217916,0.2817742583844613,53.15767546863793,1.7998986661294378,0.0246279465014087,1.7860664691183434,-3.310746253862649e-79,8.389386980255737e-79,-1.6721611683728731e-90,-0.4293340571887292,4.063495160665489,0.9310938474307372,4.564146989831786,0.0253878301507585,4.561447014677153,0.6216997757162116,0.0041136058425112,0.6236172657096692,1.9337509737497782e-40,3.655678471755153e-40,7.939098039505441e-45,3.672649129382682,0.0461352142281711,3.682861125013411,53.06067329217916,0.2817742583844613,53.15767546863793,-3.310746253862649e-79,8.389386980255737e-79,-1.6721611683728731e-90,1.7998986661294378,0.0246279465014087,1.7860664691183434,-0.4293340571887292,4.063495160665489,0.9310938474307372,3.060673292179162,0.2817742583844613,3.1576754686379367,3.420675583466457e-79,8.345168255621119e-79,1.5057973933992722e-88,0.2001013338705622,0.0246279465014087,0.2139335308816565,3.241071357835354,2.488328175067204,2.692579527797696,3.060673292179162,0.2817742583844613,3.1576754686379367,0.2001013338705622,0.0246279465014087,0.2139335308816565,3.241071357835354,2.488328175067204,2.692579527797696,8.75,2.165063509461097,10.0,0.5999999999999999,0.4242640687119284,0.7999999999999999,3.125,2.8476964374736293,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,n/a
LIN,10.0,300.0,0.2,31,1.3038484727688506e-12,2544145.836289888,1.141861803023097e-06,1396874713.7718573,3,,644.4059005956886,19.796265141240333,0.0596903836197646,0.002343094751003,0.0022677476397812,0.0348827501196783,0.0348844718776321,0.0003183350484687,8.009280343063136e-05,0.0003378385390565,5165.875,169.8715967282347,5237.5,0.2500000000000001,0.0,0.2500000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251563e-16,0.0,1.1102230246251563e-16,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,30.0,0.0,30.0,52.83837344517843,0.0898522505131911,52.802716629423855,1.8456805750016527,0.0384242772863192,1.8289109952212657,4.294784490410484e-22,1.139278503260082e-21,4.2480648144097205e-25,0.8190265943923972,3.7885412629734,-0.401205392821847,4.590439530507826,0.0069242674773922,4.592011350805089,0.6201792635363748,0.0019037449124826,0.6210648054500866,6.03966401584736e-12,1.3408109023792631e-11,9.3618833497205e-13,5.72503697744075,0.3935640437758498,5.8750565758542574,52.83837344517843,0.0898522505131911,52.802716629423855,4.294784490410484e-22,1.139278503260082e-21,4.2480648144097205e-25,1.8456805750016527,0.0384242772863192,1.8289109952212657,0.8190265943923972,3.7885412629734,-0.401205392821847,2.838373445178437,0.0898522505131911,2.802716629423859,4.325059414938615e-22,1.1381326182628038e-21,1.7656863970801002e-24,0.1543194249983473,0.0384242772863192,0.1710890047787343,3.091196837029571,2.3384506790421016,2.9191890499583915,2.838373445178437,0.0898522505131911,2.802716629423859,0.1543194249983473,0.0384242772863192,0.1710890047787343,3.091196837029571,2.3384506790421016,2.9191890499583915,8.75,2.165063509461097,10.0,0.7999999999999998,0.1999999999999999,0.7999999999999998,3.75,2.9895651857753496,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,n/a
LIN,10.0,600.0,0.05,61,1.5636875169977482e-10,80104467.93189833,1.2504749261150717e-05,715736857.472236,3,,29.415749023883787,1.794312726699521,0.1193697577259669,0.0047185229097448,0.0046185160793968,0.0694762926377409,0.0694828679404755,4.594511060316306e-05,7.940531387943476e-06,4.869062121519235e-05,688.875,10.890793129979102,690.0,0.4364583333333334,0.0040343576522993,0.4333333333333334,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.7458333333333333,0.0161374306091975,0.7333333333333334,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,7.625,0.4841229182759271,8.0,52.979299769550806,0.7444921606192414,52.93223823160948,1.7903240480975584,0.0148078206956626,1.7934807880296502,0.0,0.0,0.0,-0.1749772273275868,0.4399077080147788,-0.2661645620122946,4.469527438749273,0.1226921578075361,4.501615653227904,0.6268539009826714,0.0063715765431532,0.6276697172108738,0.0,0.0,0.0,0.7711751552676291,0.0376619232519468,0.7788590358539482,52.979299769550806,0.7444921606192414,52.93223823160948,0.0,0.0,0.0,1.7903240480975584,0.0148078206956626,1.7934807880296502,-0.1749772273275868,0.4399077080147788,-0.2661645620122946,2.979299769550809,0.7444921606192415,2.932238231609478,0.0,0.0,0.0,0.2096759519024417,0.0148078206956626,0.2065192119703498,0.3944519736129709,0.2618080636017501,0.432357320091437,2.979299769550809,0.7444921606192415,2.932238231609478,0.2096759519024417,0.0148078206956626,0.2065192119703498,0.3944519736129709,0.2618080636017501,0.432357320091437,4.75,2.277608394786075,4.0,0.925,0.1391941090707506,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,n/a
LIN,10.0,600.0,0.1,61,3.9092187924943706e-11,20026116.98297458,6.252374630575357e-06,715736857.472236,3,,58.831498047767575,3.588625453399042,0.1193697577259669,0.0047185229097448,0.0046185160793968,0.0694762926377409,0.0694828679404755,0.0001866477444952,3.086632922024241e-05,0.0001929893515237,1371.625,18.343510432847907,1371.0,0.375,3.3993498887762956e-17,0.375,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.4999999999999999,6.798699777552591e-17,0.4999999999999999,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,15.0,1.7763568394002505e-15,15.000000000000002,52.994358137608046,0.6619247258741787,53.0656208469493,1.7858217332750468,0.0071848927729033,1.7870153491426104,4.7436046833114615e-81,1.2588792144340126e-80,-7.790237913544306e-94,-0.2874523903835637,1.0503297801114069,0.1460878375335684,4.533623081850768,0.061235428869616,4.550963681106649,0.6247590243818049,0.0015179750657717,0.6250516364668354,1.8146973944447478e-41,4.5334013350139725e-41,1.1975095062008323e-46,1.4160574325938555,0.0717672449386755,1.3926668767972945,52.994358137608046,0.6619247258741787,53.0656208469493,4.7436046833114615e-81,1.2588792144340126e-80,-7.790237913544306e-94,1.7858217332750468,0.0071848927729033,1.7870153491426104,-0.2874523903835637,1.0503297801114069,0.1460878375335684,2.994358137608044,0.6619247258741787,3.0656208469492974,4.768970859542209e-81,1.2579204664277124e-80,4.5587234924674044e-92,0.2141782667249533,0.0071848927729033,0.2129846508573896,0.8567388266169816,0.672175651666332,0.7430730999869025,2.994358137608044,0.6619247258741787,3.0656208469492974,0.2141782667249533,0.0071848927729033,0.2129846508573896,0.8567388266169816,0.672175651666332,0.7430730999869025,6.875,3.2572035551988456,7.5,0.675,0.4235268586524352,0.9999999999999996,0.875,0.5994789404140899,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,n/a
LIN,10.0,600.0,0.2,61,9.773046981235928e-12,5006529.245743645,3.1261873152876787e-06,715736857.472236,3,,117.66299609553516,7.177250906798084,0.1193697577259669,0.0047185229097448,0.0046185160793968,0.0694762926377409,0.0694828679404755,0.0008176450335915,0.000161006720022,0.0008184237589297,2722.75,35.116769498346514,2717.5,0.2822916666666667,0.0183699917589045,0.2875000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.1291666666666666,0.0734799670356183,0.15,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,26.125,2.204399011068549,25.5,52.75245087655192,0.3652588546460759,52.74374867724738,1.7824757570297618,0.0047001177107399,1.7830234479559652,-3.017427531256662e-19,8.055566870014211e-19,1.4651617159573265e-23,-0.3601480630114476,2.4504228359100098,-0.3830369695423968,4.589411312674528,0.0247728278460785,4.598306207333819,0.6240198174092745,0.0010452906479807,0.624261208566386,1.5921400878159598e-10,3.576692406447353e-10,1.4837022957770566e-11,2.773872098947708,0.0912855121881958,2.756550743482473,52.75245087655192,0.3652588546460759,52.74374867724738,-3.017427531256662e-19,8.055566870014211e-19,1.4651617159573265e-23,1.7824757570297618,0.0047001177107399,1.7830234479559652,-0.3601480630114476,2.4504228359100098,-0.3830369695423968,2.752450876551917,0.3652588546460759,2.743748677247382,3.065527725630174e-19,8.037385536792974e-19,5.13692435062926e-22,0.2175242429702381,0.0047001177107399,0.2169765520440348,2.318535943955368,0.8710165202951916,2.2111928089395336,2.752450876551917,0.3652588546460759,2.743748677247382,0.2175242429702381,0.0047001177107399,0.2169765520440348,2.318535943955368,0.8710165202951916,2.2111928089395336,6.875,2.4206145913796355,5.0,0.7999999999999998,0.2645751311064591,0.8999999999999998,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,n/a
LIN,10.0,900.0,0.05,91,5.162940212993039e-10,119515947.7487382,2.272210414212488e-05,481132156.3738541,3,,10.7937038728471,0.9850962769836832,0.1790379959040339,0.007197176296033,0.0071221697178608,0.1040667306303566,0.1040810815042795,6.106106520190247e-05,7.202224197847266e-06,6.129318638982165e-05,355.875,16.80355245178828,361.0,0.4614583333333333,0.0040343576522994,0.4583333333333333,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.8458333333333333,0.0161374306091976,0.8333333333333333,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,4.625,0.4841229182759274,5.0,52.3559884464764,2.0245777291671057,51.75214652117444,1.8010013803588223,0.0490395252536988,1.823451129446877,0.0,0.0,0.0,-0.1962279273730288,0.2908364849061495,-0.2020349874455123,4.023085329922447,0.3123684665139573,4.034678067842684,0.6328500594460439,0.019136049837397,0.640291513629971,0.0,0.0,0.0,0.5218785857003306,0.0656965331570433,0.5114011990208327,52.3559884464764,2.0245777291671057,51.75214652117444,0.0,0.0,0.0,1.8010013803588223,0.0490395252536988,1.823451129446877,-0.1962279273730288,0.2908364849061495,-0.2020349874455123,2.3847889647137617,1.9905723134689657,1.752146521174442,0.0,0.0,0.0,0.1989986196411773,0.0490395252536988,0.176548870553123,0.296604240249666,0.1873957979774307,0.2656758560711377,2.3847889647137617,1.9905723134689657,1.752146521174442,0.1989986196411773,0.0490395252536988,0.176548870553123,0.296604240249666,0.1873957979774307,0.2656758560711377,5.0,3.278719262151,5.0,0.8999999999999999,0.1414213562373094,0.9999999999999998,0.375,0.4841229182759271,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,n/a
LIN,10.0,900.0,0.1,91,1.2907350532482594e-10,29878986.93718455,1.1361052071062436e-05,481132156.3738541,3,,21.5874077456942,1.9701925539673664,0.1790379959040339,0.007197176296033,0.0071221697178608,0.1040667306303566,0.1040810815042795,0.0002529648169975,3.386749167562691e-05,0.0002499230535849,744.0,13.656500283747665,746.5,0.4322916666666667,0.0027559909490256,0.4333333333333334,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.7291666666666667,0.0110239637961024,0.7333333333333334,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,8.125,0.3307189138830738,8.0,53.22452932424012,1.1480736514786305,53.453471791341855,1.792445629647799,0.023763905104604,1.801344343089105,1.5310978453930386e-111,4.073722897597637e-111,-4.340426588349287e-118,-0.1238330367983898,0.4241744123210908,-0.1863533356815534,4.398806002755612,0.1354801798148167,4.436207502203425,0.6264526110966905,0.0067379748874721,0.6288947652415502,1.0522793205391338e-56,2.57361777021013e-56,5.660870353572814e-59,0.8138498521170505,0.0224643415777561,0.8182879603397667,53.22452932424012,1.1480736514786305,53.453471791341855,1.5310978453930386e-111,4.073722897597637e-111,-4.340426588349287e-118,1.792445629647799,0.023763905104604,1.801344343089105,-0.1238330367983898,0.4241744123210908,-0.1863533356815534,3.2245293242401223,1.1480736514786305,3.4534717913418547,1.5461600391151329e-111,4.0680299890760374e-111,7.808453294822312e-117,0.207554370352201,0.023763905104604,0.198655656910895,0.3797780902968954,0.2258919104374862,0.390119570666484,3.2245293242401223,1.1480736514786305,3.4534717913418547,0.207554370352201,0.023763905104604,0.198655656910895,0.3797780902968954,0.2258919104374862,0.390119570666484,6.875,3.2572035551988456,7.5,0.7000000000000001,0.3464101615137753,0.8999999999999998,0.875,0.5994789404140899,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,n/a
LIN,10.0,900.0,0.2,91,3.2268376331206486e-11,7469746.7342961375,5.680526035531218e-06,481132156.3738541,3,,43.1748154913884,3.940385107934733,0.1790379959040339,0.007197176296033,0.0071221697178608,0.1040667306303566,0.1040810815042795,0.0009771338571328,7.495802001789807e-05,0.0009663564980076,1491.375,18.30257837027341,1489.5,0.3677083333333333,0.004995657836784,0.3666666666666667,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.4708333333333333,0.0199826313471363,0.4666666666666667,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,15.875,0.5994789404140899,16.0,53.00111538277389,0.7283533587028145,53.02921403450751,1.7866301095241917,0.0123695943753217,1.788754671111946,-2.2514077835746698e-30,1.3679296465291742e-29,-2.250366663818994e-31,-0.8275875643495649,2.082581736726521,0.0464115989118542,4.530296918180344,0.073249336485114,4.5623230983660985,0.6248990181387317,0.0025793664028398,0.6254170392170684,1.418309006759018e-15,1.379281266754339e-15,8.361271228592464e-16,1.660965268903076,0.2825943482282863,1.526831939544815,53.00111538277389,0.7283533587028145,53.02921403450751,-2.2514077835746698e-30,1.3679296465291742e-29,-2.250366663818994e-31,1.7866301095241917,0.0123695943753217,1.788754671111946,-0.8275875643495649,2.082581736726521,0.0464115989118542,3.001115382773888,0.7283533587028145,3.029214034507511,7.827684947907209e-30,1.144199882667319e-29,1.4185660390754004e-30,0.2133698904758083,0.0123695943753217,0.2112453288880541,1.663359601301452,1.50175986881098,1.149032958089028,3.001115382773888,0.7283533587028145,3.029214034507511,0.2133698904758083,0.0123695943753217,0.2112453288880541,1.663359601301452,1.50175986881098,1.149032958089028,8.0,2.345207879911715,9.5,0.65,0.3840572873934303,0.7999999999999998,1.375,1.3169567191065925,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,n/a
LIN,10.0,1200.0,0.05,121,1.2103455330798108e-09,158949194.6901196,3.4790020553940315e-05,362388561.13461936,3,,5.287855838096786,0.6426121977479011,0.2386949718831831,0.0097785781800975,0.0097803241219435,0.1386543312646021,0.1386791710017401,8.977397025363901e-05,1.3140100981444902e-05,8.85621310046651e-05,237.375,12.815396014169831,237.0,0.4739583333333334,0.0027559909490256,0.4750000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.8958333333333333,0.0110239637961024,0.9,1.0,0.0,1.0,29.875,0.3307189138830738,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,3.125,0.3307189138830737,3.0000000000000004,50.78743767767878,1.4349252500661474,50.75141660922211,1.84970135596672,0.0581079952234974,1.870202007854061,0.0,0.0,0.0,-0.1319384762829341,0.1714502091941276,-0.1597078454956023,3.554283525039157,0.5784094833640353,3.560522013985976,0.6451072210553527,0.0185929295503299,0.6483948983615619,0.0,0.0,0.0,0.3963525306929978,0.079417367636754,0.3948561948992414,50.78743767767878,1.4349252500661474,50.75141660922211,0.0,0.0,0.0,1.84970135596672,0.0581079952234974,1.870202007854061,-0.1319384762829341,0.1714502091941276,-0.1597078454956023,1.3279667917507885,0.9568556680673772,1.2929343687999229,0.0,0.0,0.0,0.1502986440332797,0.0581079952234974,0.1297979921459388,0.1848574771014514,0.1123861598074197,0.1703641428615384,1.3279667917507885,0.9568556680673772,1.2929343687999229,0.1502986440332797,0.0581079952234974,0.1297979921459388,0.1848574771014514,0.1123861598074197,0.1703641428615384,4.125,2.6190408549696205,3.5,0.8749999999999999,0.2222048604328898,1.0,0.625,0.4841229182759271,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,n/a
