r_km,z_m,J
51.25,237.5,1.0460357957597921e-07
51.5,237.5,1.1871588068146366e-07
51.75,237.5,1.0817825257802838e-07
52.0,237.5,8.475072521552107e-08
52.25,237.5,7.344161989664144e-08
52.5,237.5,7.619333164399222e-08
52.75,237.5,8.735538137294441e-08
53.0,237.5,8.512490479173351e-08
53.25,237.5,6.914551375913902e-08
53.5,237.5,5.978013406515714e-08
53.75,237.5,6.089155080157838e-08
54.0,237.5,6.9737017716065e-08
54.25,237.5,7.18217398887333e-08
54.5,237.5,6.067748259397376e-08
54.75,237.5,5.2339240941279286e-08
55.0,237.5,5.2296244001937e-08
55.25,237.5,5.933781221933998e-08
55.5,237.5,6.377528261047871e-08
55.75,237.5,5.628298938020748e-08
56.0,237.5,4.8599110180624905e-08
56.25,237.5,4.763954741804355e-08
56.5,237.5,5.322277329966596e-08
56.75,237.5,5.888996490455156e-08
57.0,237.5,5.4416528616485493e-08
57.25,237.5,4.730033587030391e-08
57.5,237.5,4.559052557695509e-08
57.75,237.5,4.9991249362335566e-08
58.0,237.5,5.622409227079572e-08
58.25,237.5,5.434240879509389e-08
58.5,237.5,4.7833442984313024e-08
58.75,237.5,4.546210452538446e-08
59.0,237.5,4.8879833181025845e-08
59.25,237.5,5.5305551693862753e-08
59.5,237.5,5.571392069914083e-08
59.75,237.5,4.998862146443628e-08
60.0,237.5,4.702482880869496e-08
45.0,240.0,1.5633921635060943e-07
45.25,240.0,1.6174726413797913e-07
45.5,240.0,1.873310566669062e-07
45.75,240.0,2.390355116066445e-07
46.0,240.0,2.923175107527598e-07
46.25,240.0,2.960687783826188e-07
46.5,240.0,2.646427719188438e-07
46.75,240.0,2.5244300139171116e-07
47.0,240.0,2.764789149845015e-07
47.25,240.0,3.145150631045368e-07
47.5,240.0,3.1103642106344864e-07
47.75,240.0,2.6113759954426996e-07
48.0,240.0,2.157105170041973e-07
48.25,240.0,1.965069136300457e-07
48.5,240.0,1.9521385352661014e-07
48.75,240.0,1.864850026622733e-07
49.0,240.0,1.6018389492611362e-07
49.25,240.0,1.348929982158964e-07
49.5,240.0,1.2211662570038584e-07
49.75,240.0,1.194349372735104e-07
50.0,240.0,1.1545872125040546e-07
50.25,240.0,1.0288048890583212e-07
50.5,240.0,8.94551794861087e-08
50.75,240.0,8.230494019656476e-08
51.0,240.0,8.1152842223986e-08
51.25,240.0,8.011790630924054e-08
51.5,240.0,7.388232137195416e-08
51.75,240.0,6.601438418130101e-08
52.0,240.0,6.157301601916743e-08
52.25,240.0,6.115150430474614e-08
52.5,240.0,6.139295127827182e-08
52.75,240.0,5.823919924097254e-08
53.0,240.0,5.322651097650066e-08
53.25,240.0,5.018357263075757e-08
53.5,240.0,5.009090298102592e-08
53.75,240.0,5.090622479109186e-08
54.0,240.0,4.941494624599585e-08
54.25,240.0,4.602655012675427e-08
54.5,240.0,4.374597972756078e-08
54.75,240.0,4.378296525331393e-08
55.0,240.0,4.488186522433324e-08
55.25,240.0,4.4424670608833594e-08
55.5,240.0,4.211536341891531e-08
55.75,240.0,4.031433498141723e-08
56.0,240.0,4.0378184351652635e-08
56.25,240.0,4.1590774602084934e-08
56.5,240.0,4.1809783635216036e-08
56.75,240.0,4.029629174784333e-08
57.0,240.0,3.88686859364995e-08
57.25,240.0,3.896208555786984e-08
57.5,240.0,4.0240786702838705e-08
57.75,240.0,4.093979422137295e-08
58.0,240.0,4.004293330250874e-08
58.25,240.0,3.891080779805378e-08
58.5,240.0,3.9033420939915686e-08
58.75,240.0,4.037915024568406e-08
59.0,240.0,4.148775667456306e-08
59.25,240.0,4.1153341845401314e-08
59.5,240.0,4.031137179616451e-08
59.75,240.0,4.0470079176735396e-08
60.0,240.0,4.186836866093557e-08
45.0,242.5,1.344845881323664e-07
45.25,242.5,1.5443860401642695e-07
45.5,242.5,1.8133957158106284e-07
45.75,242.5,2.02393411807833e-07
46.0,242.5,2.0565545189032974e-07
46.25,242.5,1.9941308149196146e-07
46.5,242.5,1.9964748609879734e-07
46.75,242.5,2.0989876914345729e-07
47.0,242.5,2.1822211893063326e-07
47.25,242.5,2.0976485681778456e-07
47.5,242.5,1.8788026889815512e-07
47.75,242.5,1.673122789203063e-07
48.0,242.5,1.549013490809159e-07
48.25,242.5,1.469059636161063e-07
48.5,242.5,1.3606641635632855e-07
48.75,242.5,1.2161699936008574e-07
49.0,242.5,1.0872243716431029e-07
49.25,242.5,1.0033129094200177e-07
49.5,242.5,9.484854657237918e-08
49.75,242.5,8.87053269726934e-08
50.0,242.5,8.098187875837937e-08
50.25,242.5,7.398682955184199e-08
50.5,242.5,6.940508656683164e-08
50.75,242.5,6.656288387141274e-08
51.0,242.5,6.345576353261606e-08
51.25,242.5,5.929683188909962e-08
51.5,242.5,5.532557645349101e-08
51.75,242.5,5.2715555698412686e-08
52.0,242.5,5.122905000209954e-08
52.25,242.5,4.9633523069303465e-08
52.5,242.5,4.7277510017984525e-08
52.75,242.5,4.489170457588898e-08
53.0,242.5,4.335667425081624e-08
53.25,242.5,4.262198549653817e-08
53.5,242.5,4.1848392529075795e-08
53.75,242.5,4.0472563744842205e-08
54.0,242.5,3.8951453396052216e-08
54.25,242.5,3.800547609955629e-08
54.5,242.5,3.770385093027073e-08
54.75,242.5,3.744270049566012e-08
55.0,242.5,3.670409642886341e-08
55.25,242.5,3.574884965829028e-08
55.5,242.5,3.517244351325388e-08
55.75,242.5,3.5123181585383634e-08
56.0,242.5,3.5172102896829927e-08
56.25,242.5,3.485838362404792e-08
56.5,242.5,3.4316046670923583e-08
56.75,242.5,3.403682924396634e-08
57.0,242.5,3.4202547238848524e-08
57.25,242.5,3.449305752134535e-08
57.5,242.5,3.449047381032244e-08
57.75,242.5,3.424805250507035e-08
58.0,242.5,3.419366401136159e-08
58.25,242.5,3.4546825067316433e-08
58.5,242.5,3.507134871405526e-08
58.75,242.5,3.537243298268322e-08
59.0,242.5,3.5422870525714245e-08
59.25,242.5,3.558363936839726e-08
59.5,242.5,3.610510157514568e-08
59.75,242.5,3.683553062572287e-08
60.0,242.5,3.742205834100787e-08
45.0,245.0,1.3057863168519646e-07
45.25,245.0,1.4598231490303704e-07
45.5,245.0,1.56465200462641e-07
45.75,245.0,1.5963784916195323e-07
46.0,245.0,1.598567895833014e-07
46.25,245.0,1.6215218745507798e-07
46.5,245.0,1.6599956897955792e-07
46.75,245.0,1.659476072113364e-07
47.0,245.0,1.583617194045317e-07
47.25,245.0,1.4617034826969189e-07
47.5,245.0,1.3458416936451556e-07
47.75,245.0,1.2554560946398396e-07
48.0,245.0,1.1744131178659245e-07
48.25,245.0,1.084031955311815e-07
48.5,245.0,9.893959640461247e-08
48.75,245.0,9.074948248422032e-08
49.0,245.0,8.440971688283838e-08
49.25,245.0,7.90247847159975e-08
49.5,245.0,7.356598596963693e-08
49.75,245.0,6.812200314953998e-08
50.0,245.0,6.346508385490779e-08
50.25,245.0,5.989121065752556e-08
50.5,245.0,5.691735471824444e-08
50.75,245.0,5.3925908405361156e-08
51.0,245.0,5.0896405201505956e-08
51.25,245.0,4.82592688033634e-08
51.5,245.0,4.6227671690601824e-08
51.75,245.0,4.4547525668292565e-08
52.0,245.0,4.284368049223275e-08
52.25,245.0,4.10908173043012e-08
52.5,245.0,3.956922567383003e-08
52.75,245.0,3.843393014957286e-08
53.0,245.0,3.751738997248566e-08
53.25,245.0,3.654956115539676e-08
53.5,245.0,3.550103000460325e-08
53.75,245.0,3.458641983922206e-08
54.0,245.0,3.395330183675327e-08
54.25,245.0,3.350095334475611e-08
54.5,245.0,3.3017485856490225e-08
54.75,245.0,3.244912805122624e-08
55.0,245.0,3.194419884167132e-08
55.25,245.0,3.16322283921977e-08
55.5,245.0,3.146149718524782e-08
55.75,245.0,3.127864744989495e-08
56.0,245.0,3.1035127912026894e-08
56.25,245.0,3.084134836406349e-08
56.5,245.0,3.080205168703998e-08
56.75,245.0,3.087666744505668e-08
57.0,245.0,3.0934800498982895e-08
57.25,245.0,3.092938860582706e-08
57.5,245.0,3.095746725634285e-08
57.75,245.0,3.112685287298689e-08
58.0,245.0,3.142001314682119e-08
58.25,245.0,3.1722060089833803e-08
58.5,245.0,3.1970138092418665e-08
58.75,245.0,3.222978506300933e-08
59.0,245.0,3.2599354327089713e-08
59.25,245.0,3.308470764018523e-08
59.5,245.0,3.360288580722681e-08
59.75,245.0,3.41005144122164e-08
60.0,245.0,3.4627313461044196e-08
45.0,247.5,1.231655204492199e-07
45.25,247.5,1.2940508464787115e-07
45.5,247.5,1.3224689376922782e-07
45.75,247.5,1.3384707497898773e-07
46.0,247.5,1.3558974443217409e-07
46.25,247.5,1.3633569229121179e-07
46.5,247.5,1.338463840871995e-07
46.75,247.5,1.2765636259182145e-07
47.0,247.5,1.1964279367226993e-07
47.25,247.5,1.1182985715230132e-07
47.5,247.5,1.0472466438482542e-07
47.75,247.5,9.77414977842983e-08
48.0,247.5,9.058119887495053e-08
48.25,247.5,8.373464210897907e-08
48.5,247.5,7.776514632240605e-08
48.75,247.5,7.265385260080137e-08
49.0,247.5,6.796852758395033e-08
49.25,247.5,6.346307990234834e-08
49.5,247.5,5.930767477124732e-08
49.75,247.5,5.574597716773155e-08
50.0,247.5,5.274611769578996e-08
50.25,247.5,5.005368053367931e-08
50.5,247.5,4.7497747068803164e-08
50.75,247.5,4.513595253108349e-08
51.0,247.5,4.308868262192789e-08
51.25,247.5,4.134083231299712e-08
51.5,247.5,3.975748152917902e-08
51.75,247.5,3.8254189482778145e-08
52.0,247.5,3.6880958509399875e-08
52.25,247.5,3.571621121079005e-08
52.5,247.5,3.473829102151882e-08
52.75,247.5,3.384173552500869e-08
53.0,247.5,3.296298112243079e-08
53.25,247.5,3.2146214246076e-08
53.5,247.5,3.1467624284076123e-08
53.75,247.5,3.093114120389373e-08
54.0,247.5,3.046605456802354e-08
54.25,247.5,3.0015578134090504e-08
54.5,247.5,2.9596620931826578e-08
54.75,247.5,2.925855668856059e-08
55.0,247.5,2.9009759594522677e-08
55.25,247.5,2.8809643004557017e-08
55.5,247.5,2.8627605841435866e-08
55.75,247.5,2.8483969183312752e-08
56.0,247.5,2.841639989981104e-08
56.25,247.5,2.842285828918989e-08
56.5,247.5,2.8459793854906934e-08
56.75,247.5,2.8496871640193433e-08
57.0,247.5,2.8555745101854768e-08
57.25,247.5,2.8681624630877423e-08
57.5,247.5,2.8887496061891227e-08
57.75,247.5,2.91419856024433e-08
58.0,247.5,2.9411312718607974e-08
58.25,247.5,2.9698953296630748e-08
58.5,247.5,3.003402437862235e-08
58.75,247.5,3.043082386078311e-08
59.0,247.5,3.0875492162962814e-08
59.25,247.5,3.135340331805736e-08
59.5,247.5,3.1875659556312996e-08
59.75,247.5,3.2465710120277436e-08
60.0,247.5,3.3125650444887356e-08
45.0,250.0,1.1195935789576339e-07
45.25,250.0,1.1429087698466844e-07
45.5,250.0,1.1574735703234751e-07
45.75,250.0,1.1648424369514743e-07
46.0,250.0,1.1564928303897659e-07
46.25,250.0,1.1250017739605767e-07
46.5,250.0,1.0739848632645987e-07
46.75,250.0,1.0145055573396178e-07
47.0,250.0,9.547681756316706e-08
47.25,250.0,8.961912112415149e-08
47.5,250.0,8.376326643411147e-08
47.75,250.0,7.802774182330552e-08
48.0,250.0,7.272235280630923e-08
48.25,250.0,6.800211505009202e-08
48.5,250.0,6.37481138987539e-08
48.75,250.0,5.977673622759028e-08
49.0,250.0,5.606395636625905e-08
49.25,250.0,5.2716374820960255e-08
49.5,250.0,4.978943146660697e-08
49.75,250.0,4.7209513853729845e-08
50.0,250.0,4.4863680992435206e-08
50.25,250.0,4.271034281799757e-08
50.5,250.0,4.077301352101159e-08
50.75,250.0,3.905761447597911e-08
51.0,250.0,3.7518404605307865e-08
51.25,250.0,3.6105892942117634e-08
51.5,250.0,3.481891597267861e-08
51.75,250.0,3.36863825722844e-08
52.0,250.0,3.270825099654928e-08
52.25,250.0,3.183799979211699e-08
52.5,250.0,3.1027164615338165e-08
52.75,250.0,3.027193251625704e-08
53.0,250.0,2.9603129725330746e-08
53.25,250.0,2.9038565552141904e-08
53.5,250.0,2.8560145137745963e-08
53.75,250.0,2.813730259898506e-08
54.0,250.0,2.775929675014055e-08
54.25,250.0,2.743515925551776e-08
54.5,250.0,2.7169368088664214e-08
54.75,250.0,2.6951038512024184e-08
55.0,250.0,2.676955124236713e-08
55.25,250.0,2.6631395977361194e-08
55.5,250.0,2.6551855381029554e-08
55.75,250.0,2.6531720820344162e-08
56.0,250.0,2.6551153831100294e-08
56.25,250.0,2.6590246893221092e-08
56.5,250.0,2.6650948004025565e-08
56.75,250.0,2.6753147031044477e-08
57.0,250.0,2.6911338490975822e-08
57.25,250.0,2.7121102474936265e-08
57.5,250.0,2.736867843466939e-08
57.75,250.0,2.7647663936036793e-08
58.0,250.0,2.796183173892075e-08
58.25,250.0,2.8315249922528096e-08
58.5,250.0,2.8707062171839937e-08
58.75,250.0,2.9138133683659362e-08
59.0,250.0,2.9617726937658517e-08
59.25,250.0,3.015721539156857e-08
59.5,250.0,3.075678478570154e-08
59.75,250.0,3.140333904028125e-08
60.0,250.0,3.208518062347565e-08
