f_hz,r_km,beta_eff,L_detrend
309.6774193548387,58.25,0.3340883004761318,-1.7343998315873415
309.6774193548387,58.5,0.1481210342442391,-1.8210590753493232
309.6774193548387,58.75,-0.43920373749586084,-1.8736699064084237
309.6774193548387,59.0,4.008441845870334,-1.885421368765867
309.6774193548387,59.25,1.2464748689538447,-1.8541249718104398
309.6774193548387,59.5,0.9983685287799128,-1.7830368617830579
309.6774193548387,59.75,0.9409502851030473,-1.6796506195539318
309.6774193548387,60.0,0.9963314683158341,-1.5532986382528793
316.93548387096774,45.0,7.45024446962152,0.5684059834648156
316.93548387096774,45.25,7.623617056772674,0.5770848674964464
316.93548387096774,45.5,8.028791177958945,0.5851751236084359
316.93548387096774,45.75,8.332071835722713,0.5928106897346792
316.93548387096774,46.0,8.633170013860132,0.6001280536178442
316.93548387096774,46.25,9.207306983377672,0.6070403075554749
316.93548387096774,46.5,10.293292755559648,0.6132727455319511
316.93548387096774,46.75,11.936192682258575,0.6186115275263395
316.93548387096774,47.0,13.974145815949477,0.623080204371802
316.93548387096774,47.25,16.499694976845614,0.6268341095533496
316.93548387096774,47.5,,0.6299070762605026
316.93548387096774,47.75,,0.6321063260898296
316.93548387096774,48.0,,0.6331648561249006
316.93548387096774,48.25,,0.632978031554267
316.93548387096774,48.5,,0.6316502360501179
316.93548387096774,48.75,-16.678234592360653,0.629300160237231
316.93548387096774,49.0,-11.37806161413595,0.6258593535970414
316.93548387096774,49.25,-8.135176343023339,0.6210868004454013
316.93548387096774,49.5,-6.11793999728803,0.6147744490205653
316.93548387096774,49.75,-4.841273758552834,0.6069084610122508
316.93548387096774,50.0,-3.9636425671880087,0.5976005584466683
316.93548387096774,50.25,-3.2794636123851957,0.5868793212813717
316.93548387096774,50.5,-2.7045154839190046,0.5745851518471158
316.93548387096774,50.75,-2.2267106901525118,0.5604785077140316
316.93548387096774,51.0,-1.844228268854166,0.5444329467268293
316.93548387096774,51.25,-1.5384776943665084,0.5264895721730749
316.93548387096774,51.5,-1.2826865652296362,0.5067139964095666
316.93548387096774,51.75,-1.0577323494776245,0.4850295957473758
316.93548387096774,52.0,-0.8574875051692896,0.4612142344883976
316.93548387096774,52.25,-0.6822543186196088,0.4350561213868147
316.93548387096774,52.5,-0.5305315880301167,0.4064881588105431
316.93548387096774,52.75,-0.39747258064406443,0.3755467668991228
316.93548387096774,53.0,-0.27813951269996157,0.34220993158418556
316.93548387096774,53.25,-0.16996004599609682,0.3063033336298515
316.93548387096774,53.5,-0.07211960246422952,0.2675736522365124
316.93548387096774,53.75,0.01628145729175862,0.2258391141784175
316.93548387096774,54.0,0.09675258922773657,0.18104286613411613
316.93548387096774,54.25,0.1705720556007416,0.1331511380123258
316.93548387096774,54.5,0.2382369997281471,0.08201968235495016
316.93548387096774,54.75,0.2999796297182708,0.02737861827152388
316.93548387096774,55.0,0.35649674463750103,-0.031054988541143302
316.93548387096774,55.25,0.40882300658305476,-0.09346965285592956
316.93548387096774,55.5,0.45756029117169705,-0.15998029814701642
316.93548387096774,55.75,0.5025315646335335,-0.23074775446133788
316.93548387096774,56.0,0.5433050021219755,-0.30605621960873464
316.93548387096774,56.25,0.5799156817501171,-0.3862635527418028
316.93548387096774,56.5,0.6128745256951973,-0.4716825675189671
316.93548387096774,56.75,0.642458753096363,-0.5625233237936338
316.93548387096774,57.0,0.668140124305088,-0.6589471186760403
316.93548387096774,57.25,0.6887485131590739,-0.7611450515179372
316.93548387096774,57.5,0.7030492096199229,-0.8693210238870799
316.93548387096774,57.75,0.7099706063776884,-0.9835558041334855
316.93548387096774,58.0,0.7082181154418996,-1.1036363459081047
316.93548387096774,58.25,0.6958377678497626,-1.2289324969182747
316.93548387096774,58.5,0.6704434531569967,-1.358292307011663
316.93548387096774,58.75,0.6301105884949253,-1.489840882381872
316.93548387096774,59.0,0.5740590665712102,-1.620614168347821
316.93548387096774,59.25,0.5017883275185056,-1.746107536836957
316.93548387096774,59.5,0.40883982092681187,-1.8599705352566382
316.93548387096774,59.75,0.27270479175098367,-1.9541661062188953
316.93548387096774,60.0,-0.016637379029201555,-2.019904896422702
324.19354838709677,45.0,6.135119218105095,0.30164067186512966
324.19354838709677,45.25,6.196435288974889,0.3113916022950045
324.19354838709677,45.5,6.338299834660057,0.32079205184194315
324.19354838709677,45.75,6.411937048264995,0.3299443642174067
324.19354838709677,46.0,6.474415615420247,0.3389507218608916
324.19354838709677,46.25,6.646187628540932,0.3477385779732227
324.19354838709677,46.5,6.989160717346999,0.3560901001206984
324.19354838709677,46.75,7.444803727936678,0.36383750574414453
324.19354838709677,47.0,7.889448361734375,0.37100052899526137
324.19354838709677,47.25,8.304792115230924,0.3777012554775654
324.19354838709677,47.5,8.872759311684579,0.3839632966623041
324.19354838709677,47.75,9.874846546616157,0.3896298335255688
324.19354838709677,48.0,11.545065250749856,0.39448703599479407
324.19354838709677,48.25,13.981674444071137,0.398453676714422
324.19354838709677,48.5,17.329549299524334,0.4016167407691362
324.19354838709677,48.75,,0.4040725036874018
324.19354838709677,49.0,,0.4057636224070895
324.19354838709677,49.25,,0.406492954911053
324.19354838709677,49.5,,0.40609293670289176
324.19354838709677,49.75,,0.40455721517145127
324.19354838709677,50.0,-13.109143208181989,0.4019822279425599
324.19354838709677,50.25,-9.318761293912502,0.3983938441975202
324.19354838709677,50.5,-6.861734167967315,0.3936612998560115
324.19354838709677,50.75,-5.1960985681017915,0.387589120938347
324.19354838709677,51.0,-4.071853611567473,0.38007902374113034
324.19354838709677,51.25,-3.287888915393462,0.3711742584954236
324.19354838709677,51.5,-2.6925336151882333,0.3609376209551305
324.19354838709677,51.75,-2.2008688161582795,0.34931070197838276
324.19354838709677,52.0,-1.78509796874534,0.3361129440553776
324.19354838709677,52.25,-1.4410507303492721,0.3211759935894307
324.19354838709677,52.5,-1.1603809033396564,0.30445822129252464
324.19354838709677,52.75,-0.9266293656858771,0.28600754957093444
324.19354838709677,53.0,-0.7242578519412228,0.26582086358725365
324.19354838709677,53.25,-0.5451301328680326,0.24376388257836767
324.19354838709677,53.5,-0.3870447104844778,0.21963701525284174
324.19354838709677,53.75,-0.2485280774313479,0.19330777601783877
324.19354838709677,54.0,-0.12643338560150383,0.16475659738454462
324.19354838709677,54.25,-0.01730901583679329,0.1339857398562816
324.19354838709677,54.5,0.08091639943322583,0.10090124882755758
324.19354838709677,54.75,0.1691941071051359,0.06530105417783005
324.19354838709677,55.0,0.24864528093778904,0.026976685764170227
324.19354838709677,55.25,0.32088521329161773,-0.01419099284531633
324.19354838709677,55.5,0.3871549267340474,-0.05825255275202368
324.19354838709677,55.75,0.447714205283759,-0.10529976918260875
324.19354838709677,56.0,0.5023999029298764,-0.15553679922491437
324.19354838709677,56.25,0.5516241572708188,-0.20923635755060777
324.19354838709677,56.5,0.5965100275268106,-0.2666356850202385
324.19354838709677,56.75,0.6380201522166941,-0.3278929791543339
324.19354838709677,57.0,0.6762166846429769,-0.39315186037430494
324.19354838709677,57.25,0.7105328523637112,-0.4626347623141369
324.19354838709677,57.5,0.7406699336934642,-0.5366573373813808
324.19354838709677,57.75,0.7670268603154617,-0.6155486323153707
324.19354838709677,58.0,0.7901785983935676,-0.699565048220006
324.19354838709677,58.25,0.8100632696014908,-0.7888863533796229
324.19354838709677,58.5,0.825790814614496,-0.8836783740264433
324.19354838709677,58.75,0.836161688872213,-0.9841225277272374
324.19354838709677,59.0,0.8401828999497654,-1.0903417116172607
324.19354838709677,59.25,0.8369706457335697,-1.2022506949874656
324.19354838709677,59.5,0.825249822540737,-1.3194130711772734
324.19354838709677,59.75,0.8032195459397343,-1.4409341356449383
324.19354838709677,60.0,0.7707944725913697,-1.5653212221012787
331.4516129032258,45.0,4.899474993495869,0.08624948847444713
331.4516129032258,45.25,4.9091572487609225,0.09620452653043543
331.4516129032258,45.5,4.9301098513552315,0.10602765769361522
331.4516129032258,45.75,4.914142615819681,0.11578602761601431
331.4516129032258,46.0,4.8933893154430095,0.12554343612949292
331.4516129032258,46.25,4.923184164554525,0.13524257858590527
331.4516129032258,46.5,5.021397467712251,0.1447276678386169
331.4516129032258,46.75,5.148417426254367,0.15388073319843087
331.4516129032258,47.0,5.248639183100889,0.1627158878142385
331.4516129032258,47.25,5.319999985537893,0.17131692720877645
331.4516129032258,47.5,5.4254430431536536,0.17969469482893796
331.4516129032258,47.75,5.629662423107283,0.18773066783741799
331.4516129032258,48.0,5.934851398735144,0.19526796853122708
331.4516129032258,48.25,6.274467990989144,0.20224864953535682
331.4516129032258,48.5,6.590992376754201,0.2087371605453232
331.4516129032258,48.75,6.936168840577944,0.21480151988180918
331.4516129032258,49.0,7.467295310403951,0.22039344131537164
331.4516129032258,49.25,8.353227615059975,0.22536114724470524
331.4516129032258,49.5,9.692546230740088,0.2295781162124933
331.4516129032258,49.75,11.527766879630086,0.23304148429406546
331.4516129032258,50.0,14.160827295895402,0.23582512825675428
331.4516129032258,50.25,19.217219393227637,0.23794597966076775
331.4516129032258,50.5,,0.23929919594922544
331.4516129032258,50.75,,0.23973163538188885
331.4516129032258,51.0,,0.2391686395923538
331.4516129032258,51.25,-13.79360990477363,0.2376469921896437
331.4516129032258,51.5,-8.77772616968308,0.2352166306075163
331.4516129032258,51.75,-6.0266953415389555,0.23182909307289967
331.4516129032258,52.0,-4.280296754207258,0.2273389842128073
331.4516129032258,52.25,-3.1306529987449325,0.22161380444300183
331.4516129032258,52.5,-2.349709011171901,0.2146259332231053
331.4516129032258,52.75,-1.7829816911170888,0.20641998334702438
331.4516129032258,53.0,-1.3383692931438045,0.19699638248714324
331.4516129032258,53.25,-0.9741882211858083,0.18624664321855366
331.4516129032258,53.5,-0.6753824506365841,0.17401044478812544
331.4516129032258,53.75,-0.4313952404336827,0.16018714060956096
331.4516129032258,54.0,-0.2292797967098088,0.14477282698861638
331.4516129032258,54.25,-0.05759520962019237,0.12778148966252445
331.4516129032258,54.5,0.09022379513982072,0.10914466160638492
331.4516129032258,54.75,0.2174108876355236,0.08870319655141312
331.4516129032258,55.0,0.327189711441094,0.06629659922376341
331.4516129032258,55.25,0.4234835350893512,0.041845690262783286
331.4516129032258,55.5,0.5091431291476096,0.0153328283010703
331.4516129032258,55.75,0.5849329646280231,-0.013295100316679243
331.4516129032258,56.0,0.6508181965297604,-0.044188190941069294
331.4516129032258,56.25,0.7078874279561839,-0.07755265912884401
331.4516129032258,56.5,0.7584664473333106,-0.1135575808642344
331.4516129032258,56.75,0.8044361646024493,-0.15229771856673446
331.4516129032258,57.0,0.8459964262100207,-0.19385446902242776
331.4516129032258,57.25,0.8823172656212739,-0.23838236861825624
331.4516129032258,57.5,0.9132005930125048,-0.28612320964311677
331.4516129032258,57.75,0.9397871177420907,-0.3373354246838538
331.4516129032258,58.0,0.9635894004317821,-0.39222172497091856
331.4516129032258,58.25,0.985142939822579,-0.4509379712966557
331.4516129032258,58.5,1.0038334902794297,-0.513669798812951
331.4516129032258,58.75,1.0189367443203377,-0.5806856913484861
331.4516129032258,59.0,1.0305775127167298,-0.6523049911863774
331.4516129032258,59.25,1.0395468212019459,-0.7288150842098126
331.4516129032258,59.5,1.0463020824151268,-0.8104253451757572
331.4516129032258,59.75,1.0503334001094662,-0.8972961562471166
331.4516129032258,60.0,1.082110677986302,-0.9895861999204613
338.7096774193548,45.0,4.180761392499756,-0.08285872095080826
338.7096774193548,45.25,4.165615167806314,-0.07344138700936043
338.7096774193548,45.5,4.123941471498889,-0.06395442602564216
338.7096774193548,45.75,4.068233328429286,-0.0543689339757325
338.7096774193548,46.0,4.014851156010211,-0.04466300225993347
338.7096774193548,46.25,3.9854217908319365,-0.03487723003060683
338.7096774193548,46.5,3.9820570658015924,-0.025099585753639353
338.7096774193548,46.75,3.983890862541121,-0.015393847332282995
338.7096774193548,47.0,3.969589686317979,-0.00575266934767793
338.7096774193548,47.25,3.942555029127581,0.0038651058995107235
338.7096774193548,47.5,3.927507970771627,0.013455745594411983
338.7096774193548,47.75,3.9425924487685524,0.022942148356018155
338.7096774193548,48.0,3.9787221101304593,0.03222901514508392
338.7096774193548,48.25,4.007669856186587,0.041282463598626196
338.7096774193548,48.5,4.013987383839867,0.05014025940976796
338.7096774193548,48.75,4.015385825960242,0.05883739483755446
338.7096774193548,49.0,4.0447446177100685,0.06733375918591178
338.7096774193548,49.25,4.115265416816959,0.07552570767224309
338.7096774193548,49.5,4.205647988040714,0.08332971758141489
338.7096774193548,49.75,4.28232669858142,0.09074395364832943
338.7096774193548,50.0,4.341855167745874,0.09781414679778522
338.7096774193548,50.25,4.423740260758058,0.10454392899325143
338.7096774193548,50.5,4.5756004081509545,0.11085352697887685
338.7096774193548,50.75,4.8101696408034496,0.11663267383900144
338.7096774193548,51.0,5.096202551606845,0.12182832830305923
338.7096774193548,51.25,5.405997015927318,0.12646499411323076
338.7096774193548,51.5,5.795602124671369,0.130572819103268
338.7096774193548,51.75,6.449000300973031,0.13410847884710342
338.7096774193548,52.0,7.713092355629682,0.1369591684211775
338.7096774193548,52.25,10.369779302181684,0.13902493661880633
338.7096774193548,52.5,17.681987265443883,0.14028547124645385
338.7096774193548,52.75,,0.1407725554468191
338.7096774193548,53.0,-16.008164185950907,0.1404806809324668
338.7096774193548,53.25,-5.787435245370815,0.1393194269857485
338.7096774193548,53.5,-2.7818443030948115,0.1371604902053578
338.7096774193548,53.75,-1.4077337177207399,0.13392554894914444
338.7096774193548,54.0,-0.6270323451496422,0.12961342389711517
338.7096774193548,54.25,-0.11504513212642067,0.12423493995499912
338.7096774193548,54.5,0.2457744075499322,0.11773240145890274
338.7096774193548,54.75,0.505803394445475,0.10997530510028763
338.7096774193548,55.0,0.698174277992937,0.10083547419147809
338.7096774193548,55.25,0.8480858225780299,0.09025482284096542
338.7096774193548,55.5,0.9695309621115525,0.07822666916837173
338.7096774193548,55.75,1.0665347828745104,0.06471318247109803
338.7096774193548,56.0,1.140494540105415,0.04959482339238175
338.7096774193548,56.25,1.1962898321518105,0.032707878455445316
338.7096774193548,56.5,1.2413090512625355,0.013925761316805785
338.7096774193548,56.75,1.2803713635093465,-0.00681032350767774
338.7096774193548,57.0,1.313414867521074,-0.029546915076003488
338.7096774193548,57.25,1.3381835238785649,-0.05439477610473964
338.7096774193548,57.5,1.3544709217251896,-0.08153943416344478
338.7096774193548,57.75,1.3652296439533755,-0.11117605993417046
338.7096774193548,58.0,1.373834331068562,-0.14344474160982612
338.7096774193548,58.25,1.381175884248384,-0.17844142609589975
338.7096774193548,58.5,1.3857506338167809,-0.21629103909104286
338.7096774193548,58.75,1.3861543382790282,-0.25719810032966195
338.7096774193548,59.0,1.3829953784087805,-0.30141875213749736
338.7096774193548,59.25,1.3782748818113193,-0.34918816524427576
338.7096774193548,59.5,1.3733114612889834,-0.40068740026196614
338.7096774193548,59.75,1.3676897553998737,-0.4560868545005219
338.7096774193548,60.0,1.4106795837236932,-0.5156133382160406
345.9677419354839,45.0,3.9068159895607693,-0.2174744847805341
345.9677419354839,45.25,3.8712041225238973,-0.20922528488804382
345.9677419354839,45.5,3.7771334465053332,-0.200721694417898
345.9677419354839,45.75,3.6914705474089686,-0.19197558096229628
345.9677419354839,46.0,3.6164706406053044,-0.18300993633062568
345.9677419354839,46.25,3.5486080452536224,-0.17384669911591466
345.9677419354839,46.5,3.4818260797985445,-0.16449975709484033
345.9677419354839,46.75,3.411859396071556,-0.15497382363585377
345.9677419354839,47.0,3.3392319995183564,-0.1452689704334027
345.9677419354839,47.25,3.268542547570177,-0.13539051616382336
345.9677419354839,47.5,3.2041438364863186,-0.1253580529911238
345.9677419354839,47.75,3.145580572146364,-0.11520358923928065
345.9677419354839,48.0,3.087011148836345,-0.1049556474060287
345.9677419354839,48.25,3.022334113054717,-0.09462265623298483
345.9677419354839,48.5,2.9516632495044077,-0.08419704377632331
345.9677419354839,48.75,2.8816143456553696,-0.07368093119226571
345.9677419354839,49.0,2.8183513585557325,-0.06310640545505763
345.9677419354839,49.25,2.760644850636867,-0.05252542494650525
345.9677419354839,49.5,2.7004129518605855,-0.04197571113805526
345.9677419354839,49.75,2.631057175999748,-0.0314596128083946
345.9677419354839,50.0,2.554803755350525,-0.020964132883740105
345.9677419354839,50.25,2.4800957379781914,-0.010502214215680872
345.9677419354839,50.5,2.4118730442371805,-0.00012822623112773712
345.9677419354839,50.75,2.3455937297165974,0.010092281157960903
345.9677419354839,51.0,2.2715680400716742,0.020127301378904727
345.9677419354839,51.25,2.185482910023414,0.029984813113818065
345.9677419354839,51.5,2.092972327883619,0.03966996951709578
345.9677419354839,51.75,2.002355010202074,0.04914167774339928
345.9677419354839,52.0,1.91413565319582,0.058319256055982205
345.9677419354839,52.25,1.8188506019756774,0.06713432286198251
345.9677419354839,52.5,1.7057644749477372,0.07556975084513162
345.9677419354839,52.75,1.5730799094399117,0.08363783033848593
345.9677419354839,53.0,1.426732026121866,0.09132080765550565
345.9677419354839,53.25,1.268440855254777,0.09854211846258298
345.9677419354839,53.5,1.0865731291418663,0.10520212803160245
345.9677419354839,53.75,0.8585633687508816,0.11123965836504768
345.9677419354839,54.0,0.5600215384529446,0.11664812139057634
345.9677419354839,54.25,0.16211869674170096,0.12142561951018926
345.9677419354839,54.5,-0.402219100023183,0.12551639920370627
345.9677419354839,54.75,-1.3231923667187795,0.12881080884489915
345.9677419354839,55.0,-3.1881058223205714,0.1312044569782591
345.9677419354839,55.25,-8.855583381684509,0.1326492562961028
345.9677419354839,55.5,,0.13313591282746629
345.9677419354839,55.75,12.900660670494142,0.13262746361643973
345.9677419354839,56.0,7.33076764447578,0.1310208065834071
345.9677419354839,56.25,5.427303556058504,0.12818028366613654
345.9677419354839,56.5,4.494447510975845,0.12400539493012386
345.9677419354839,56.75,3.957889565797786,0.11845411525399818
345.9677419354839,57.0,3.5991018749551458,0.11149352535344215
345.9677419354839,57.25,3.320048641095328,0.10303470826837446
345.9677419354839,57.5,3.086761946523055,0.0929263083081715
345.9677419354839,57.75,2.8952071968570645,0.08101363149319196
345.9677419354839,58.0,2.743767244663654,0.06719529395849211
345.9677419354839,58.25,2.6221983760370353,0.051411107182991245
345.9677419354839,58.5,2.5161615945625257,0.03357485895983503
345.9677419354839,58.75,2.416568600293475,0.013529343413773542
345.9677419354839,59.0,2.32317379090493,-0.008925998882120867
345.9677419354839,59.25,2.2397890898873256,-0.03396756056838468
345.9677419354839,59.5,2.167532633528851,-0.061718849898656725
345.9677419354839,59.75,2.1029836441238756,-0.09229450586041432
345.9677419354839,60.0,2.1399795637548924,-0.12586602001750125
353.2258064516129,45.0,4.07941120334182,-0.3262598015406635
353.2258064516129,45.25,4.0062951819987305,-0.3197031689378873
353.2258064516129,45.5,3.830598279405787,-0.31272589992479993
353.2258064516129,45.75,3.6994182003965044,-0.30538261155459434
353.2258064516129,46.0,3.5931556297554272,-0.29774368797554107
353.2258064516129,46.25,3.477287399791919,-0.2898099634581106
353.2258064516129,46.5,3.3398057914918926,-0.2815145164275892
353.2258064516129,46.75,3.1979025680861803,-0.27279767413215694
353.2258064516129,47.0,3.072506167164053,-0.2636671359867986
353.2258064516129,47.25,2.966272799640792,-0.25417810407004504
353.2258064516129,47.5,2.8658486366868594,-0.24436688353312563
353.2258064516129,47.75,2.758449532219325,-0.23421628725943844
353.2258064516129,48.0,2.643788342891582,-0.22368242621771506
353.2258064516129,48.25,2.5309464552576064,-0.21274644115652008
353.2258064516129,48.5,2.4270034982977817,-0.20143400315694326
353.2258064516129,48.75,2.3310426112276885,-0.18978795675803384
353.2258064516129,49.0,2.237210131220384,-0.177832017485277
353.2258064516129,49.25,2.1410059414659983,-0.16556237898411474
353.2258064516129,49.5,2.0424923507209476,-0.1529676027814828
353.2258064516129,49.75,1.9446659049894786,-0.14005150268609368
353.2258064516129,50.0,1.8499278213164125,-0.12683777191708057
353.2258064516129,50.25,1.7582133159413027,-0.11335852626193382
353.2258064516129,50.5,1.6675152346616193,-0.0996416674289593
353.2258064516129,50.75,1.5756096363034002,-0.0857053980456417
353.2258064516129,51.0,1.4816614436133662,-0.07156041836926386
353.2258064516129,51.25,1.3866120839570804,-0.05721859223536785
353.2258064516129,51.5,1.2920074240400816,-0.04270395510157621
353.2258064516129,51.75,1.1982498794110035,-0.02805716969691452
353.2258064516129,52.0,1.103855284324259,-0.013326054197498882
353.2258064516129,52.25,1.0065242098065266,0.00145292497246019
353.2258064516129,52.5,0.9051030896990813,0.016263156825222946
353.2258064516129,52.75,0.8002924288923404,0.031092375333563016
353.2258064516129,53.0,0.693189137003004,0.045906034618667046
353.2258064516129,53.25,0.583323438499945,0.06063916086225163
353.2258064516129,53.5,0.46840969331945037,0.07521958645408278
353.2258064516129,53.75,0.34601456662097135,0.08960046959283208
353.2258064516129,54.0,0.2150515177521833,0.10376430679943383
353.2258064516129,54.25,0.07508793512885029,0.11768982400705097
353.2258064516129,54.5,-0.07571149974703682,0.13131760140184623
353.2258064516129,54.75,-0.2412916444613267,0.14455461468829212
353.2258064516129,55.0,-0.42616175110239884,0.1573156741969579
353.2258064516129,55.25,-0.6339836111769038,0.16955596687328534
353.2258064516129,55.5,-0.8694066416128239,0.18125484448436335
353.2258064516129,55.75,-1.142517900101342,0.19236712127962674
353.2258064516129,56.0,-1.471327401730201,0.20279786689799906
353.2258064516129,56.25,-1.8797799832033155,0.21243143659410246
353.2258064516129,56.5,-2.3958080803413613,0.22118397679120583
353.2258064516129,56.75,-3.060959120828265,0.22901853851639764
353.2258064516129,57.0,-3.964786366339156,0.2359025628916609
353.2258064516129,57.25,-5.318599774698764,0.24175537617281395
353.2258064516129,57.5,-7.637589372930963,0.2464461396103761
353.2258064516129,57.75,-12.46039667715996,0.2498460115612402
353.2258064516129,58.0,,0.25187564892818237
353.2258064516129,58.25,,0.25249182976802453
353.2258064516129,58.5,,0.2516270075490832
353.2258064516129,58.75,13.765385084466773,0.24915083795857162
353.2258064516129,59.0,9.526466280591599,0.24489762713647933
353.2258064516129,59.25,7.399943450946482,0.23872854510998165
353.2258064516129,59.5,6.140850823343293,0.23055629160413194
353.2258064516129,59.75,5.298039670716755,0.22030211295778956
353.2258064516129,60.0,5.125991532228886,0.207834144843281
360.48387096774195,45.0,5.055767242319231,-0.415330488449289
360.48387096774195,45.25,4.858723195340515,-0.4108821138376495
360.48387096774195,45.5,4.468128902830391,-0.405869236541359
360.48387096774195,45.75,4.222525329881319,-0.4003905240748997
360.48387096774195,46.0,4.03963611218299,-0.3945656308121359
360.48387096774195,46.25,3.8205374880464698,-0.3883712814561804
360.48387096774195,46.5,3.550029238912427,-0.38165249866254225
360.48387096774195,46.75,3.2881944156945924,-0.3742794200815096
360.48387096774195,47.0,3.0824096240349528,-0.3662671315910808
360.48387096774195,47.25,2.925279192386523,-0.35772369746309574
360.48387096774195,47.5,2.77823402356933,-0.3487025799137795
360.48387096774195,47.75,2.6152479592354645,-0.3391328982131401
360.48387096774195,48.0,2.444203716453573,-0.3288923310904761
360.48387096774195,48.25,2.2883208053854096,-0.31793251631068187
360.48387096774195,48.5,2.157805355402504,-0.3063150394977707
360.48387096774195,48.75,2.043725082856784,-0.29412669880521114
360.48387096774195,49.0,1.931260478491778,-0.2813821062901378
360.48387096774195,49.25,1.8144821257984274,-0.2680172196768589
360.48387096774195,49.5,1.6987707465207302,-0.2539676782691813
360.48387096774195,49.75,1.5915361398613843,-0.2392392932024453
360.48387096774195,50.0,1.494028874695946,-0.22389596735276618
360.48387096774195,50.25,1.4017542783932284,-0.2079911285362679
360.48387096774195,50.5,1.3100196820977483,-0.19152466203627294
360.48387096774195,50.75,1.2179571903167743,-0.17446427877557447
360.48387096774195,51.0,1.1277893028139827,-0.15679855282876493
360.48387096774195,51.25,1.0414657651991954,-0.1385619212036624
360.48387096774195,51.5,0.9587085736609438,-0.11981117150088627
360.48387096774195,51.75,0.877707991947331,-0.10058765869443809
360.48387096774195,52.0,0.796873497161654,-0.08090486270853692
360.48387096774195,52.25,0.7158311461586929,-0.06076619283417606
360.48387096774195,52.5,0.6351237581478271,-0.040189547800447256
360.48387096774195,52.75,0.55527491229032,-0.019215871259258943
360.48387096774195,53.0,0.4761437352039091,0.002099979953224196
360.48387096774195,53.25,0.39694359660966366,0.02370348077101725
360.48387096774195,53.5,0.31674190219367543,0.04554996043243298
360.48387096774195,53.75,0.23499431202995186,0.06760545678593344
360.48387096774195,54.0,0.1516346328947288,0.08983752839024772
360.48387096774195,54.25,0.0666266599930581,0.11220050363006928
360.48387096774195,54.5,-0.020532304966921523,0.13462748639367206
360.48387096774195,54.75,-0.11079074869830723,0.15703983866390914
360.48387096774195,55.0,-0.2050371076699696,0.17936917764864102
360.48387096774195,55.25,-0.30378360725675624,0.20156965765883106
360.48387096774195,55.5,-0.40757318611406146,0.22360320494885944
360.48387096774195,55.75,-0.5176766259663181,0.24541027293341555
360.48387096774195,56.0,-0.6360949569790789,0.2668991003482297
360.48387096774195,56.25,-0.7646717856025057,0.28796961865725224
360.48387096774195,56.5,-0.9044401089068569,0.3085491599197743
360.48387096774195,56.75,-1.0565064300564109,0.32859854293818325
360.48387096774195,57.0,-1.2240417392540794,0.34807713328945034
360.48387096774195,57.25,-1.4131255981259485,0.36690418423128945
360.48387096774195,57.5,-1.6310663663140532,0.38496148704381095
360.48387096774195,57.75,-1.8839224418596643,0.40213767960624835
360.48387096774195,58.0,-2.1770973918081373,0.4183655094035963
360.48387096774195,58.25,-2.5211678622823737,0.4336070448971676
360.48387096774195,58.5,-2.9397031527109014,0.4478007548811451
360.48387096774195,58.75,-3.473295786381725,0.46083017557369566
360.48387096774195,59.0,-4.179874277664708,0.47255095963218463
360.48387096774195,59.25,-5.142636851161165,0.48284700214907206
360.48387096774195,59.5,-6.512758105862083,0.49165057018278535
360.48387096774195,59.75,-8.649777880708887,0.49890064930406286
360.48387096774195,60.0,-10.530880205398223,0.5044860795020991
367.741935483871,45.0,9.398021047547367,-0.4892741798932727
367.741935483871,45.25,8.305417237397645,-0.4872299812022929
367.741935483871,45.5,6.803276955664207,-0.4845062046143811
367.741935483871,45.75,6.066693170101943,-0.48124596101324624
367.741935483871,46.0,5.58449867074498,-0.47761924717731574
367.741935483871,46.25,5.009382914056838,-0.47357495361528823
367.741935483871,46.5,4.350601554544124,-0.4688621547511884
367.741935483871,46.75,3.793783245023175,-0.4632744110935709
367.741935483871,47.0,3.4140878070259517,-0.4568334216563592
367.741935483871,47.25,3.154956860134202,-0.44970260305080023
367.741935483871,47.5,2.9223184155411666,-0.44195256723042187
367.741935483871,47.75,2.6686354510277694,-0.4334538204034861
367.741935483871,48.0,2.415783893202545,-0.42399919190942414
367.741935483871,48.25,2.2031001315802112,-0.4135082253230087
367.741935483871,48.5,2.039364318837631,-0.4020807315647883
367.741935483871,48.75,1.903735978008425,-0.3898503438492742
367.741935483871,49.0,1.771500862122212,-0.37682149822957545
367.741935483871,49.25,1.6354871718487576,-0.36286510967613306
367.741935483871,49.5,1.505410788319099,-0.3478597986627805
367.741935483871,49.75,1.3911647571867916,-0.331813571024553
367.741935483871,50.0,1.2921948284512237,-0.3148337194037488
367.741935483871,50.25,1.200616041851561,-0.2969967764761243
367.741935483871,50.5,1.1100069847996672,-0.2782727066070597
367.741935483871,50.75,1.0202624075690458,-0.25857521596654787
367.741935483871,51.0,0.9350120986338563,-0.23786954875200106
367.741935483871,51.25,0.8563335228684158,-0.21621504330498142
367.741935483871,51.5,0.7828383108933569,-0.19370437890329162
367.741935483871,51.75,0.7116753396174066,-0.17038027600549133
367.741935483871,52.0,0.641229014213347,-0.14621992369813186
367.741935483871,52.25,0.5718440006968566,-0.12119202245450245
367.741935483871,52.5,0.504537086418016,-0.09531701583433816
367.741935483871,52.75,0.43958656195279733,-0.0686680585214745
367.741935483871,53.0,0.37632847435619204,-0.04132320332839656
