r_km,z_m,J
51.5,237.5,1.414128405485826e-07
51.75,237.5,1.388217965025973e-07
52.0,237.5,1.244601195438122e-07
52.25,237.5,1.2326115572669494e-07
52.5,237.5,1.371217032142269e-07
52.75,237.5,1.603666908156498e-07
53.0,237.5,1.7123182627365452e-07
53.25,237.5,1.6934097601950526e-07
53.5,237.5,1.7495552417923221e-07
53.75,237.5,1.9188704203365603e-07
54.0,237.5,2.1737096922436194e-07
54.25,237.5,2.369656865175429e-07
54.5,237.5,2.4422169553339756e-07
54.75,237.5,2.5505341305631646e-07
55.0,237.5,2.748847481859329e-07
55.25,237.5,3.024831114473159e-07
55.5,237.5,3.282146545657838e-07
55.75,237.5,3.4281584304629575e-07
56.0,237.5,3.579015237509253e-07
56.25,237.5,3.802994963386652e-07
56.5,237.5,4.098040983224749e-07
56.75,237.5,4.400054856024127e-07
57.0,237.5,4.6077900162089236e-07
57.25,237.5,4.795182031447354e-07
57.5,237.5,5.041552189055665e-07
57.75,237.5,5.353629474180721e-07
58.0,237.5,5.689015716292545e-07
58.25,237.5,5.949490411438774e-07
58.5,237.5,6.169287208868113e-07
58.75,237.5,6.434614110428782e-07
59.0,237.5,6.761550099820823e-07
59.25,237.5,7.122549302573944e-07
59.5,237.5,7.428687047728033e-07
59.75,237.5,7.678691105184043e-07
60.0,237.5,7.959887560193835e-07
45.0,240.0,4.904151486018193e-07
45.25,240.0,4.599175298380942e-07
45.5,240.0,4.5203212239997015e-07
45.75,240.0,4.7263422719989734e-07
46.0,240.0,4.970722334851629e-07
46.25,240.0,4.741189985058014e-07
46.5,240.0,4.1808571316082066e-07
46.75,240.0,3.833594893754011e-07
47.0,240.0,3.868940108286978e-07
47.25,240.0,4.0637224574258113e-07
47.5,240.0,3.861887974965228e-07
47.75,240.0,3.2139065486713747e-07
48.0,240.0,2.628458556364066e-07
48.25,240.0,2.3225860168452073e-07
48.5,240.0,2.2125279963702837e-07
48.75,240.0,2.0441579162699952e-07
49.0,240.0,1.7156546383567672e-07
49.25,240.0,1.4125275349385902e-07
49.5,240.0,1.249389298685344e-07
49.75,240.0,1.201542758622054e-07
50.0,240.0,1.1546281331042962e-07
50.25,240.0,1.0351982537848414e-07
50.5,240.0,9.204317696909214e-08
50.75,240.0,8.811197238500768e-08
51.0,240.0,9.140779955174594e-08
51.25,240.0,9.601772643641482e-08
51.5,240.0,9.65983966150219e-08
51.75,240.0,9.667966627269209e-08
52.0,240.0,1.0127491734124305e-07
52.25,240.0,1.1094045493376115e-07
52.5,240.0,1.2229799961627208e-07
52.75,240.0,1.3127635967169482e-07
53.0,240.0,1.3937660137131047e-07
53.25,240.0,1.5037840173093286e-07
53.5,240.0,1.652260914752901e-07
53.75,240.0,1.8186228167849094e-07
54.0,240.0,1.970705209020096e-07
54.25,240.0,2.1123261850775066e-07
54.5,240.0,2.273026145083179e-07
54.75,240.0,2.4645301943682085e-07
55.0,240.0,2.6741621517167857e-07
55.25,240.0,2.8758058934208464e-07
55.5,240.0,3.0663166628031036e-07
55.75,240.0,3.2687844386813936e-07
56.0,240.0,3.496377383171989e-07
56.25,240.0,3.7418277876177797e-07
56.5,240.0,3.983842750132638e-07
56.75,240.0,4.2149581824801885e-07
57.0,240.0,4.452862853998596e-07
57.25,240.0,4.711466721207813e-07
57.5,240.0,4.987288763080855e-07
57.75,240.0,5.262844895437269e-07
58.0,240.0,5.528011014499512e-07
58.25,240.0,5.795955626552995e-07
58.5,240.0,6.08110534483508e-07
58.75,240.0,6.382989208297829e-07
59.0,240.0,6.687176850039833e-07
59.25,240.0,6.981736604405597e-07
59.5,240.0,7.275658938654672e-07
59.75,240.0,7.583527390497835e-07
60.0,240.0,7.907540643392608e-07
45.0,242.5,4.685250875047231e-07
45.25,242.5,4.526224621770325e-07
45.5,242.5,4.4608136962054346e-07
45.75,242.5,4.360132490610624e-07
46.0,242.5,4.103875790306688e-07
46.25,242.5,3.7743718694915884e-07
46.5,242.5,3.530957901620724e-07
46.75,242.5,3.4084070876794215e-07
47.0,242.5,3.2865266064163734e-07
47.25,242.5,3.0160928887745797e-07
47.5,242.5,2.63013558043923e-07
47.75,242.5,2.2756497608522608e-07
48.0,242.5,2.0205040729415202e-07
48.25,242.5,1.8266803536448606e-07
48.5,242.5,1.6210110587167037e-07
48.75,242.5,1.395379792823448e-07
49.0,242.5,1.2010162508957478e-07
49.25,242.5,1.0669461847356843e-07
49.5,242.5,9.767349840039685e-08
49.75,242.5,8.94238180171314e-08
50.0,242.5,8.098516945942436e-08
50.25,242.5,7.462630158272532e-08
50.5,242.5,7.199089646636736e-08
50.75,242.5,7.236551957667814e-08
51.0,242.5,7.371004118184032e-08
51.25,242.5,7.520305655983606e-08
51.5,242.5,7.804647750297988e-08
51.75,242.5,8.337583468076559e-08
52.0,242.5,9.092011277189727e-08
52.25,242.5,9.941933354351562e-08
52.5,242.5,1.081940557146055e-07
52.75,242.5,1.1794037491075215e-07
53.0,242.5,1.2950289263180537e-07
53.25,242.5,1.4280182425441268e-07
53.5,242.5,1.5697650501689253e-07
53.75,242.5,1.7144180641803786e-07
54.0,242.5,1.8662405965041984e-07
54.25,242.5,2.0321016536151149e-07
54.5,242.5,2.2124317267113724e-07
54.75,242.5,2.401022709541678e-07
55.0,242.5,2.5925264446335916e-07
55.25,242.5,2.78927846153465e-07
55.5,242.5,2.9969155512787893e-07
55.75,242.5,3.216682340489996e-07
56.0,242.5,3.444160845411659e-07
56.25,242.5,3.6746271447896106e-07
56.5,242.5,3.90919074000351e-07
56.75,242.5,4.152465140627726e-07
57.0,242.5,4.4060348525221116e-07
57.25,242.5,4.666588376833758e-07
57.5,242.5,4.929872119419088e-07
57.75,242.5,5.196236030347023e-07
58.0,242.5,5.469683301839723e-07
58.25,242.5,5.75218715104242e-07
58.5,242.5,6.041287992086808e-07
58.75,242.5,6.332988247148563e-07
59.0,242.5,6.626867194992059e-07
59.25,242.5,6.926279750851805e-07
59.5,242.5,7.233516010618501e-07
59.75,242.5,7.546974709615739e-07
60.0,242.5,7.863108502093041e-07
45.0,245.0,4.646298192856335e-07
45.25,245.0,4.441867376137054e-07
45.5,245.0,4.212148972948526e-07
45.75,245.0,3.9324860645617576e-07
46.0,245.0,3.645816499808774e-07
46.25,245.0,3.401830075411283e-07
46.5,245.0,3.194608586554182e-07
46.75,245.0,2.968941835712613e-07
47.0,245.0,2.687853001281937e-07
47.25,245.0,2.380082699815489e-07
47.5,245.0,2.0972030267962793e-07
47.75,245.0,1.8580634686404807e-07
48.0,245.0,1.6459441198879432e-07
48.25,245.0,1.4416231830516324e-07
48.5,245.0,1.2497019952206756e-07
48.75,245.0,1.0867030653116672e-07
49.0,245.0,9.579128601444609e-08
49.25,245.0,8.538935480917331e-08
49.5,245.0,7.639016796900933e-08
49.75,245.0,6.883962566650581e-08
50.0,245.0,6.346808545387717e-08
50.25,245.0,6.052995027427954e-08
50.5,245.0,5.950212278449385e-08
50.75,245.0,5.972893746264418e-08
51.0,245.0,6.11525572402627e-08
51.25,245.0,6.41658708389059e-08
51.5,245.0,6.89457191338505e-08
51.75,245.0,7.520446776432266e-08
52.0,245.0,8.253544958591874e-08
52.25,245.0,9.088116392774737e-08
52.5,245.0,1.0048837340015382e-07
52.75,245.0,1.1147981138215357e-07
53.0,245.0,1.2365910673217684e-07
53.25,245.0,1.3672974930045712e-07
53.5,245.0,1.506348015212211e-07
53.75,245.0,1.6555947501828427e-07
54.0,245.0,1.8162317272363282e-07
54.25,245.0,1.9870069389860134e-07
54.5,245.0,2.1655782833640558e-07
54.75,245.0,2.351166907832436e-07
55.0,245.0,2.5449895790785604e-07
55.25,245.0,2.748089290571798e-07
55.5,245.0,2.959741818298056e-07
55.75,245.0,3.178234342371411e-07
56.0,245.0,3.402881645353517e-07
56.25,245.0,3.6345518839020485e-07
56.5,245.0,3.8740603425235776e-07
56.75,245.0,4.1208132139924913e-07
57.0,245.0,4.3733527965716945e-07
57.25,245.0,4.631041994329621e-07
57.5,245.0,4.894650125208955e-07
57.75,245.0,5.165053791333918e-07
58.0,245.0,5.441914843196116e-07
58.25,245.0,5.723952561931256e-07
58.5,245.0,6.010392072930415e-07
58.75,245.0,6.301705810507485e-07
59.0,245.0,6.598693618187212e-07
59.25,245.0,6.90127276881114e-07
59.5,245.0,7.208509660294737e-07
59.75,245.0,7.519754854357075e-07
60.0,245.0,7.835347921592017e-07
45.0,247.5,4.572276749437165e-07
45.25,247.5,4.276134373260021e-07
45.5,247.5,3.969947084403458e-07
45.75,247.5,3.674587760738035e-07
46.0,247.5,3.403213324482124e-07
46.25,247.5,3.1437337222328665e-07
46.5,247.5,2.8730866996617976e-07
46.75,247.5,2.5859966490404673e-07
47.0,247.5,2.3006541605141706e-07
47.25,247.5,2.0367169228929782e-07
47.5,247.5,1.7986588551899274e-07
47.75,247.5,1.5800403319055079e-07
48.0,247.5,1.377328378016074e-07
48.25,247.5,1.1949247180620404e-07
48.5,247.5,1.0379645887237388e-07
48.75,247.5,9.057615035779065e-08
49.0,247.5,7.93506046425918e-08
49.25,247.5,6.982721578729922e-08
49.5,247.5,6.213151848566412e-08
49.75,247.5,5.646358147703978e-08
50.0,247.5,5.274896186513445e-08
50.25,247.5,5.069218456110747e-08
50.5,247.5,5.008269710060631e-08
50.75,247.5,5.0939302997932145e-08
51.0,247.5,5.334430830394865e-08
51.25,247.5,5.724598528544789e-08
51.5,247.5,6.247458572694597e-08
51.75,247.5,6.89118873076211e-08
52.0,247.5,7.65742529384994e-08
52.25,247.5,8.550685182129314e-08
52.5,247.5,9.56561849729809e-08
52.75,247.5,1.0688671481240419e-07
53.0,247.5,1.1910567954132034e-07
53.25,247.5,1.3232810136543094e-07
53.5,247.5,1.4660152491963174e-07
53.75,247.5,1.619027927279859e-07
54.0,247.5,1.7813564134883109e-07
54.25,247.5,1.9521791938537092e-07
54.5,247.5,2.131405152372423e-07
54.75,247.5,2.3192719256215355e-07
55.0,247.5,2.515627597343695e-07
55.25,247.5,2.719851807109208e-07
55.5,247.5,2.931427460772795e-07
55.75,247.5,3.150335894375189e-07
56.0,247.5,3.3767283014185523e-07
56.25,247.5,3.6103728007219615e-07
56.5,247.5,3.8506417854300423e-07
56.75,247.5,4.0970467940493194e-07
57.0,247.5,4.3496135704312877e-07
57.25,247.5,4.608603041411641e-07
57.5,247.5,4.873967300866866e-07
57.75,247.5,5.145229511338556e-07
58.0,247.5,5.42188893115636e-07
58.25,247.5,5.703806649215437e-07
58.5,247.5,5.991099096824826e-07
58.75,247.5,6.283751778912716e-07
59.0,247.5,6.581489671031449e-07
59.25,247.5,6.884033807441625e-07
59.5,247.5,7.19135026194806e-07
59.75,247.5,7.503520211837866e-07
60.0,247.5,7.820420641069248e-07
45.0,250.0,4.4602486015676845e-07
45.25,250.0,4.125015569123036e-07
45.5,250.0,3.8049981498922136e-07
45.75,250.0,3.5010216858921694e-07
46.0,250.0,3.203849241462109e-07
46.25,250.0,2.905381134565843e-07
46.5,250.0,2.608599638520559e-07
46.75,250.0,2.3239547219944257e-07
47.0,250.0,2.0590351323956924e-07
47.25,250.0,1.8146466551627327e-07
47.5,250.0,1.5890586513300775e-07
47.75,250.0,1.3829012646127126e-07
48.0,250.0,1.1987413817138304e-07
48.25,250.0,1.0376088899199942e-07
48.5,250.0,8.978036847295812e-08
48.75,250.0,7.769939081025967e-08
49.0,250.0,6.744610625553094e-08
49.25,250.0,5.9080726089177915e-08
49.5,250.0,5.2613524426092795e-08
49.75,250.0,4.792713426127193e-08
50.0,250.0,4.4866407589161383e-08
50.25,250.0,4.334881320566808e-08
50.5,250.0,4.335784631326334e-08
50.75,250.0,4.4860444803340727e-08
51.0,250.0,4.777328277416615e-08
51.25,250.0,5.2010682760617044e-08
51.5,250.0,5.7536262199064936e-08
51.75,250.0,6.434439847602391e-08
52.0,250.0,7.240140031949949e-08
52.25,250.0,8.16282401672197e-08
52.5,250.0,9.194499761555619e-08
52.75,250.0,1.0331718847123028e-07
53.0,250.0,1.1574576852524388e-07
53.25,250.0,1.292198146263246e-07
53.5,250.0,1.4369367618005668e-07
53.75,250.0,1.591098403030955e-07
54.0,250.0,1.7543069974479408e-07
54.25,250.0,1.9263873052288716e-07
54.5,250.0,2.1071301326003322e-07
54.75,250.0,2.2961886225747463e-07
55.0,250.0,2.4932285491718886e-07
55.25,250.0,2.698088242825136e-07
55.5,250.0,2.910693523983099e-07
55.75,250.0,3.1308305614707876e-07
56.0,250.0,3.358089004645848e-07
56.25,250.0,3.592065505042541e-07
56.5,250.0,3.8325793405569186e-07
56.75,250.0,4.079634273734811e-07
57.0,250.0,4.3331890431375086e-07
57.25,250.0,4.5930222269952026e-07
57.5,250.0,4.858821465170138e-07
57.75,250.0,5.130344665760234e-07
58.0,250.0,5.407451517669415e-07
58.25,250.0,5.690014094339446e-07
58.5,250.0,5.97786921963106e-07
58.75,250.0,6.270878920577871e-07
59.0,250.0,6.568988624167105e-07
59.25,250.0,6.872161744109206e-07
59.5,250.0,7.180252499239259e-07
59.75,250.0,7.49298923019559e-07
60.0,250.0,7.810119959650308e-07
