r_km,z_m,J_amp,J_coh
51.0,215.0,0.013517441637421856,0.9178718183184545
51.25,215.0,0.016994061531580895,0.820690858480325
51.5,215.0,0.020819186109787058,0.9105514928122667
51.75,215.0,0.024940557922322304,0.986205007702897
52.0,215.0,0.029322355766932096,0.5055759108031408
52.25,215.0,0.0339574216131473,0.903915673573481
52.5,215.0,0.03885255324284276,0.9014957871564065
52.75,215.0,0.04400544318675692,0.49582401281198374
53.0,215.0,0.04939196424043246,0.9377293415966552
53.25,215.0,0.05496454366764003,0.9190100454000498
53.5,215.0,0.060663030540638596,0.8980072431183344
53.75,215.0,0.06644035923955904,0.9495643613627597
54.0,215.0,0.07228404612228045,0.5869766500288229
54.25,215.0,0.07820615304336143,0.8620513738555805
54.5,215.0,0.08421342122281916,0.9196976463090181
54.75,215.0,0.09028693364469886,0.26696186793532106
55.0,215.0,0.0963783539440165,0.96509883673889
55.25,215.0,0.1024212113901376,0.9816137750088457
55.5,215.0,0.10835890860605368,0.9153688732236199
55.75,215.0,0.11417520588722285,0.9146183256397087
56.0,215.0,0.11989447626199456,0.7484089852717702
56.25,215.0,0.12554986372364796,0.8195794293605501
56.5,215.0,0.13115240440512166,0.9430101007876215
56.75,215.0,0.13667873435060007,0.7182288804637924
57.0,215.0,0.14207697608007686,0.9476050350228754
57.25,215.0,0.14729136454649572,0.9161051408407708
57.5,215.0,0.15229678732225138,0.7019748966238868
57.75,215.0,0.15711218113335645,0.8922437118137517
58.0,215.0,0.16177713967527152,0.9107639615917908
58.25,215.0,0.166318313694238,0.7707229154598988
58.5,215.0,0.17073129496809847,0.9533657397458106
58.75,215.0,0.17498130752139418,0.6333881804892676
59.0,215.0,0.17902179156541498,0.8905828963597573
59.25,215.0,0.18282598711227627,0.8823669958086732
59.5,215.0,0.1864072874761813,0.7437602899007296
59.75,215.0,0.18980555900685192,0.8843414350071309
60.0,215.0,0.19305474252741173,0.9097971046127571
45.0,217.5,0.055229564236464856,0.9460602509814475
45.25,217.5,0.04913691223534811,0.2701804250963251
45.5,217.5,0.04336358885731739,0.9166351817186639
45.75,217.5,0.037917753963098044,0.9086695451080943
46.0,217.5,0.03276684962632026,0.8395054813413348
46.25,217.5,0.027878715421130407,0.9754746762964406
46.5,217.5,0.023273547947497253,0.8845831428265167
46.75,217.5,0.019016558872882228,0.911617464054001
47.0,217.5,0.015170642717204808,0.9236567095003269
47.25,217.5,0.01177403262587673,0.49445818558833343
47.5,217.5,0.008839932486924162,0.9022904646541545
47.75,217.5,0.006361604196926551,0.9282430334574401
48.0,217.5,0.004326529856859995,0.5923850664541268
48.25,217.5,0.002739564823409535,0.9771919051237472
48.5,217.5,0.0016266190719891327,0.8808209641455002
48.75,217.5,0.0010128187838075453,0.8376641770231154
49.0,217.5,0.0009062904023040552,0.9135750774983846
49.25,217.5,0.0012955986723410806,0.8816921146280235
49.5,217.5,0.002153165283757086,0.9039419990981306
49.75,217.5,0.0034459593588862525,0.9634472612533226
50.0,217.5,0.005155684313128406,0.015341111268623142
50.25,217.5,0.00728855432186748,0.9436082226127048
50.5,217.5,0.009858723086830556,0.8898449209007063
50.75,217.5,0.012867239539683828,0.8479992191440735
51.0,217.5,0.016292306151462932,0.9188185436357922
51.25,217.5,0.020087760741870353,0.8210888185432157
51.5,217.5,0.02419256794503677,0.9133089745906481
51.75,217.5,0.028558403526303233,0.9855323572336838
52.0,217.5,0.03317450067626804,0.5019888660082232
52.25,217.5,0.03805515792717873,0.9025778386366936
52.5,217.5,0.043208053205476826,0.9023574443206298
52.75,217.5,0.04861580452571446,0.49630394567910785
53.0,217.5,0.054231320774260516,0.9398288528938509
53.25,217.5,0.059985355238954874,0.9228161072542642
53.5,217.5,0.06581539287030813,0.8994450625922858
53.75,217.5,0.07170164053486827,0.9475686242231625
54.0,217.5,0.07766389114243555,0.578837891929334
54.25,217.5,0.08372194570287383,0.8616109944388999
54.5,217.5,0.08986583471134857,0.9214042233384283
54.75,217.5,0.0960480979131757,0.2666750709680793
55.0,217.5,0.10219219805314972,0.9669863255303153
55.25,217.5,0.10822279508570398,0.9768201186999828
55.5,217.5,0.11411072792920174,0.9170547613064015
55.75,217.5,0.11988508279116006,0.9132210120854978
56.0,217.5,0.1255938689205467,0.7525011215580143
56.25,217.5,0.13126072748391926,0.8204651570838541
56.5,217.5,0.13686669357296743,0.9447661591155556
56.75,217.5,0.1423530284133061,0.7037572829799581
57.0,217.5,0.14764674026412838,0.9456027345450378
57.25,217.5,0.15270734078559034,0.912624093044674
57.5,217.5,0.15755471319736047,0.6974459031574742
57.75,217.5,0.16224248438747224,0.8920297395479714
58.0,217.5,0.16681126841653893,0.9149557715747619
58.25,217.5,0.17126297983342376,0.7727608720230859
58.5,217.5,0.17555864100539142,0.9532812839786701
58.75,217.5,0.17963729915389903,0.6224102711724053
59.0,217.5,0.18345696115625776,0.8884572142540171
59.25,217.5,0.18702941668992934,0.8808123327242942
59.5,217.5,0.19040734791312008,0.73511308051516
59.75,217.5,0.19363955443803138,0.8853633399676465
60.0,217.5,0.19673961130743,0.9090781447065099
45.0,220.0,0.05207034313237435,0.9440780489190446
45.25,220.0,0.046100417011476935,0.27932327778348043
45.5,220.0,0.04049709794721035,0.9154945850588677
45.75,220.0,0.03521323832634715,0.9071518953014288
46.0,220.0,0.03016959529856522,0.8403401237412238
46.25,220.0,0.025358462748144017,0.9761988743414342
46.5,220.0,0.020870388864690725,0.8791021312557734
46.75,220.0,0.016798557917672374,0.9089204828620453
47.0,220.0,0.013195540674592166,0.9223790367516784
47.25,220.0,0.010079415519170354,0.4923755974298376
47.5,220.0,0.00743897515067804,0.9023953187488047
47.75,220.0,0.005243175390554966,0.9286349081434147
48.0,220.0,0.003481519671656663,0.6009279875271006
48.25,220.0,0.002190580005997367,0.976452062667778
48.5,220.0,0.0014144100054231945,0.8784714672493723
48.75,220.0,0.0011719308892826907,0.8342088956303368
49.0,220.0,0.0014551599026030315,0.913363393759925
49.25,220.0,0.0022322619692756174,0.8755215996917443
49.5,220.0,0.003454052475262759,0.9057703572723433
49.75,220.0,0.0050845714225191685,0.9652307260696148
50.0,220.0,0.007134652910085526,0.02142423276257943
50.25,220.0,0.009637644604793882,0.9420867484475614
50.5,220.0,0.012609492170742254,0.8895897488472078
50.75,220.0,0.016035702369932903,0.8441932507268628
51.0,220.0,0.019867274541040314,0.9199241117194448
51.25,220.0,0.0240221297476807,0.8206943930944802
51.5,220.0,0.02842089304524975,0.916515996371806
51.75,220.0,0.033049045750539685,0.9846888044959238
52.0,220.0,0.037946599474057985,0.4963540892252687
52.25,220.0,0.043144785869243196,0.9013086403408157
52.5,220.0,0.04863764681529115,0.9034948661884477
52.75,220.0,0.05437649418398405,0.49873986901311007
53.0,220.0,0.06026915317062731,0.9422872483277757
53.25,220.0,0.06621255497321155,0.926424691608466
53.5,220.0,0.07217234240854342,0.9012787357823395
53.75,220.0,0.07819857621449189,0.9454490406148603
54.0,220.0,0.08434611283611748,0.567730473981521
54.25,220.0,0.09062205961796033,0.8613355349480819
54.5,220.0,0.09697741458804865,0.9235809786666722
54.75,220.0,0.10331001137197238,0.26757289449461774
55.0,220.0,0.10949546541056121,0.969142315287506
55.25,220.0,0.11547481635945678,0.9713087592133182
55.5,220.0,0.1213036364691431,0.9190920050451382
55.75,220.0,0.12707585147894251,0.9116891197441678
56.0,220.0,0.13284299127679722,0.7563516846259779
56.25,220.0,0.13859112208189062,0.8217206006537288
56.5,220.0,0.14424048732561023,0.9470160619675334
56.75,220.0,0.14966919870694428,0.684303612905119
57.0,220.0,0.15479536417123718,0.9431466895964014
57.25,220.0,0.15965405388381648,0.9084934445001359
57.5,220.0,0.16434769228785184,0.6931924083901528
57.75,220.0,0.16895203459685026,0.8917852674853965
58.0,220.0,0.17347908469184747,0.9205009664908812
58.25,220.0,0.17787414816570568,0.7754561645833131
58.5,220.0,0.18203271210952743,0.9531390820851958
58.75,220.0,0.18586717530315466,0.6066491845917925
59.0,220.0,0.18939308342732308,0.8857309029888094
59.25,220.0,0.19271059856696227,0.8787737568384534
59.5,220.0,0.19590954186791354,0.7240006182066621
59.75,220.0,0.19901793415834468,0.8865286771373296
60.0,220.0,0.2019960037059546,0.9084453465292999
45.0,222.5,0.04852589430661314,0.942013355808952
45.25,222.5,0.0427799375782123,0.289187389005387
45.5,222.5,0.03740400580852177,0.9142553519775578
45.75,222.5,0.0322585714008391,0.9055708137036259
46.0,222.5,0.027263435641634803,0.8409708269497678
46.25,222.5,0.02254956599427138,0.9768489350211537
46.5,222.5,0.018261119071788068,0.8736027977566023
46.75,222.5,0.014466424700436242,0.9058848208656671
47.0,222.5,0.011188751591496682,0.9210489538800315
47.25,222.5,0.008417193272906798,0.4908795922950606
47.5,222.5,0.006098525757909257,0.9024641744997025
47.75,222.5,0.004185147456910898,0.9290621209592074
48.0,222.5,0.0027266882395097225,0.6099383045936455
48.25,222.5,0.0017990918549561918,0.9754698672116154
48.5,222.5,0.001434645104692045,0.8761286639806577
48.75,222.5,0.0016298396213451083,0.830365149767008
49.0,222.5,0.0023524687948222045,0.9131560538683426
49.25,222.5,0.0035358688020864504,0.868785021959469
49.5,222.5,0.005107863747806363,0.9076029539559372
49.75,222.5,0.007080611314593366,0.9670936644234154
50.0,222.5,0.00951982806594498,0.028803678317938508
50.25,222.5,0.012460871064931878,0.9403955991536606
50.5,222.5,0.015898858586364084,0.8893846173613578
50.75,222.5,0.019788104324823363,0.8401339350303123
51.0,222.5,0.024026416561263808,0.9210990937224468
51.25,222.5,0.028477764284286056,0.8205243908184753
51.5,222.5,0.033111076144337837,0.9195170877112386
51.75,222.5,0.03801409510913056,0.9832839810162348
52.0,222.5,0.04325228114067525,0.49141536933210606
52.25,222.5,0.04883329275869763,0.8999123567880533
52.5,222.5,0.054712713236694244,0.9047160337217611
52.75,222.5,0.06077779020752816,0.5017048510260465
53.0,222.5,0.06685592144410857,0.9448318690701868
53.25,222.5,0.07287233007462302,0.9303640215012006
53.5,222.5,0.07893515101096482,0.9022327456959025
53.75,222.5,0.0851553534638847,0.9431438572249866
54.0,222.5,0.09156042945010523,0.5570837329434211
54.25,222.5,0.09810414161246894,0.8609980775162076
54.5,222.5,0.10466119789425188,0.9258256704266955
54.75,222.5,0.1110296102474736,0.26982404261815374
55.0,222.5,0.11708216067916155,0.9707970354661656
55.25,222.5,0.12292673403285115,0.9655935276055139
55.5,222.5,0.1287359136871904,0.9199410254031166
55.75,222.5,0.1345954289150859,0.9101063101637321
56.0,222.5,0.1404988222813751,0.7610623984801401
56.25,222.5,0.14634724159996415,0.8229554745233801
56.5,222.5,0.15194468362768443,0.9491027226238242
56.75,222.5,0.15712155429480035,0.6650171667674354
57.0,222.5,0.16194497941064356,0.9402033348399348
57.25,222.5,0.1666088645750805,0.9042911043597646
57.5,222.5,0.1712354866446799,0.6895446522292739
57.75,222.5,0.17584752418163807,0.8916244443145632
58.0,222.5,0.18037487699213983,0.9258109171798922
58.25,222.5,0.1846485440568858,0.7780995732887923
58.5,222.5,0.18848731530483043,0.9525366376436263
58.75,222.5,0.19191475124313773,0.5917240296953734
59.0,222.5,0.19512668738929873,0.8828699820319247
59.25,222.5,0.19827248799247932,0.8768965961881139
59.5,222.5,0.2013943851472425,0.7129367511343351
59.75,222.5,0.2044386983653077,0.8878374143005021
60.0,222.5,0.2072565213420925,0.9073298015872119
45.0,225.0,0.044703050809144496,0.9398810245272444
45.25,225.0,0.03926655797924383,0.2997571720945461
45.5,225.0,0.03409437743520283,0.9129237966341801
45.75,225.0,0.028940156629649882,0.9039375028155945
46.0,225.0,0.023999186502159153,0.8413687859444902
46.25,225.0,0.01950530531240413,0.9774017880992915
46.5,225.0,0.015536286580482339,0.868120435219851
46.75,225.0,0.01211659466961923,0.9025356247654613
47.0,225.0,0.009242567502618315,0.919676733573072
47.25,225.0,0.006849189546942802,0.4900383950800854
47.5,225.0,0.004811763668641111,0.9024926037280433
47.75,225.0,0.003192645634287117,0.929523521688689
48.0,225.0,0.0021257116666246745,0.6193655800855526
48.25,225.0,0.0016547764688332744,0.9742589607982101
48.5,225.0,0.0017787536727884579,0.8738167653997867
48.75,225.0,0.0024703779858996633,0.8261597619005686
49.0,225.0,0.003655156186210484,0.9129560904939602
49.25,225.0,0.005194864697330992,0.8615619493669213
49.5,225.0,0.0070906955678529116,0.909411285719059
49.75,225.0,0.009469359705183589,0.9690206505353292
50.0,225.0,0.01238593146884781,0.037542111545769696
50.25,225.0,0.015843153656499576,0.9385497809655964
50.5,225.0,0.01980624826170818,0.8892376589265085
50.75,225.0,0.024168669109393415,0.8358607813728341
51.0,225.0,0.028701427492092813,0.9223345569659462
51.25,225.0,0.03332046327425198,0.8206061472619885
51.5,225.0,0.03821339926090772,0.9221988360389504
51.75,225.0,0.04348672594529002,0.9814029235370927
52.0,225.0,0.049155816994551516,0.48730638571634877
52.25,225.0,0.05518693388110507,0.8984008799374896
52.5,225.0,0.061465638133425204,0.9060109942031367
52.75,225.0,0.06771461236220766,0.5052170382838335
53.0,225.0,0.0737513961298466,0.9474227340880178
53.25,225.0,0.07981310527835639,0.9346321894293935
53.5,225.0,0.08608978832051017,0.9021537889430772
53.75,225.0,0.09261929812767211,0.9406862509959963
54.0,225.0,0.09936115635184106,0.5470911080777536
54.25,225.0,0.10618564159893351,0.8605983700928521
54.5,225.0,0.11278477864832859,0.9280963408906018
54.75,225.0,0.11886941800533013,0.2735570654623656
55.0,225.0,0.1246727572378813,0.9717419860219847
55.25,225.0,0.13049385868822105,0.9597489646335531
55.5,225.0,0.13643995611703685,0.9193989944501229
55.75,225.0,0.14250983742914558,0.9085016811703104
56.0,225.0,0.14860150563496988,0.7666677377173843
56.25,225.0,0.15442520828134843,0.8241361458361668
56.5,225.0,0.15961613986921064,0.9509201776848448
56.75,225.0,0.16432993048394906,0.6462027550131229
57.0,225.0,0.16892902509220087,0.9368458039447375
57.25,225.0,0.17357095402200295,0.9000991027194366
57.5,225.0,0.1782805141189543,0.6866337960917391
57.75,225.0,0.18298334165656993,0.8915601394195954
58.0,225.0,0.18743392253125046,0.9306017157870052
58.25,225.0,0.191250697849204,0.7806086674170061
58.5,225.0,0.19449166678684926,0.951459930197711
58.75,225.0,0.1975509433737832,0.5779520198642001
59.0,225.0,0.20063388919443947,0.8799395572031761
59.25,225.0,0.20378228554028044,0.8752365395132227
59.5,225.0,0.20693358901477898,0.7021679820894471
59.75,225.0,0.20987597261647262,0.8892706428994431
60.0,225.0,0.21223702592310978,0.9057331730047326
45.0,227.5,0.04073424106526924,0.9376976083779205
45.25,227.5,0.035627502727132665,0.31100067698764144
45.5,227.5,0.030345853226536046,0.9115086925468503
45.75,227.5,0.025169141836763442,0.9022651205479095
46.0,227.5,0.020489483929925445,0.8415077737661972
46.25,227.5,0.016369723389959123,0.9778336949925461
46.5,227.5,0.012827678849866242,0.8626931765088224
46.75,227.5,0.009870347864928464,0.8989059613664654
47.0,227.5,0.007455583082902062,0.9182744329437535
47.25,227.5,0.005330117063536477,0.489916056802306
47.5,227.5,0.0035509563754592133,0.9024766357316927
47.75,227.5,0.002362092115132497,0.930016978271847
48.0,227.5,0.0018039367527264982,0.6291395775111694
48.25,227.5,0.0018725736131537385,0.9728411463583796
48.5,227.5,0.002548482366355853,0.8715617289681451
48.75,227.5,0.0037752807192663607,0.8216307923146378
49.0,227.5,0.005319536643486833,0.9127667349381228
49.25,227.5,0.007128758789459733,0.8539420854686444
49.5,227.5,0.009455150114208166,0.9111622859439883
49.75,227.5,0.012357402913572901,0.9709897444532
50.0,227.5,0.015838655513479738,0.047676979775529205
50.25,227.5,0.019879010085893767,0.9365695927925255
50.5,227.5,0.024402721586647802,0.8891565051568737
50.75,227.5,0.02906607209064982,0.8314224135253592
51.0,227.5,0.03362520866533292,0.9236180334768471
51.25,227.5,0.03849869575881082,0.8209640528567888
51.5,227.5,0.04380987669398195,0.9244361267934705
51.75,227.5,0.049565378887379885,0.9791484618053587
52.0,227.5,0.05574489438964603,0.484156264599791
52.25,227.5,0.062271374620435305,0.8967914021203598
52.5,227.5,0.0687598108600942,0.9073653278221365
52.75,227.5,0.07473530649936178,0.5092787083002221
53.0,227.5,0.08076315305247517,0.9500064937967756
53.25,227.5,0.08709365016351622,0.9392182737919691
53.5,227.5,0.09374424981800866,0.9009393050743906
53.75,227.5,0.10068001478668087,0.9381163761416746
54.0,227.5,0.1078050445502331,0.5379490437259956
54.25,227.5,0.1147239539159679,0.8601387644297322
54.5,227.5,0.12073856951232109,0.930340050660899
54.75,227.5,0.12644208560762527,0.27886459666897545
55.0,227.5,0.13227194950748522,0.9718029293212541
55.25,227.5,0.13830672312145587,0.9538491072915856
55.5,227.5,0.14454447308438256,0.9173711047965978
55.75,227.5,0.1509140754595638,0.906908447119853
56.0,227.5,0.15706688080684406,0.7731737426277406
56.25,227.5,0.16216830484089517,0.8252264119434641
56.5,227.5,0.1666814625371722,0.9523557567467087
56.75,227.5,0.17121019075539667,0.6281765914694292
57.0,227.5,0.17587617476597028,0.933168417745406
57.25,227.5,0.18069200313574896,0.8960040540016232
57.5,227.5,0.18560671223965386,0.6845746801822867
57.75,227.5,0.19034087269133393,0.8916020495354912
58.0,227.5,0.19404958770641811,0.9345366708358652
58.25,227.5,0.19697776652147148,0.782896215877551
58.5,227.5,0.19987239469216012,0.949930973558945
58.75,227.5,0.20290715574690443,0.5656322145282924
59.0,227.5,0.20609818851616835,0.8770126377379762
59.25,227.5,0.20939411412331332,0.8738441646109959
59.5,227.5,0.21256291166504915,0.6919411119727958
59.75,227.5,0.21482335900691485,0.8907999812322324
60.0,227.5,0.21615517758266745,0.9036897445872373
45.0,230.0,0.0367569248495333,0.9354810834460126
45.25,230.0,0.03141743295808441,0.322867753309073
45.5,230.0,0.026014634017636817,0.9100212023076287
45.75,230.0,0.021188515302011934,0.900568553108535
46.0,230.0,0.01695058641151559,0.8413657644981298
46.25,230.0,0.01330825402336655,0.9781220577792084
46.5,230.0,0.010274824775262092,0.8573612736144971
46.75,230.0,0.00785961187336326,0.895035727160339
47.0,230.0,0.005701401059860389,0.9168556623317212
47.25,230.0,0.0037689335669151003,0.49056973812487426
47.5,230.0,0.002488898813540863,0.902412998001702
47.75,230.0,0.0018684064939377132,0.9305392970857373
48.0,230.0,0.001897899091709676,0.6391688029647569
48.25,230.0,0.002562669932223649,0.9712440740536238
48.5,230.0,0.003842441717642142,0.8693905431519751
48.75,230.0,0.005446398295726573,0.8168267671027053
49.0,230.0,0.007156449059493752,0.9125913058871797
49.25,230.0,0.009455341002583273,0.8460226903945848
49.5,230.0,0.01236025593557366,0.9128191541283353
49.75,230.0,0.01586961343090665,0.9729710383450435
50.0,230.0,0.01997414405311282,0.0592143590413956
50.25,230.0,0.024650113050795674,0.9344800501709731
50.5,230.0,0.02953049907202543,0.8891478414537082
50.75,230.0,0.033952617053213174,0.8268752904350756
51.0,230.0,0.038831258685935954,0.9249334356639094
51.25,230.0,0.044196983620293784,0.8216179078954522
51.5,230.0,0.050037643801573606,0.9261019561416163
51.75,230.0,0.05634216500244904,0.9766188661867262
52.0,230.0,0.06309299000606139,0.48208268239844587
52.25,230.0,0.06995785520131714,0.8951061182444467
52.5,230.0,0.0757015523363439,0.9087600761560131
52.75,230.0,0.08172210636049737,0.5138730736629877
53.0,230.0,0.08812924547714418,0.9525157014261366
53.25,230.0,0.09490038749587781,0.9441012834485917
53.5,230.0,0.1020036487788657,0.8985584227591676
53.75,230.0,0.1093991356652021,0.9354796532700455
54.0,230.0,0.11681712150917367,0.5298465119642083
54.25,230.0,0.12250602208795836,0.8596244809697751
54.5,230.0,0.12813886615250947,0.9324942223873738
54.75,230.0,0.13401701504541186,0.2857908998209828
55.0,230.0,0.1401511601052311,0.9709025023034996
55.25,230.0,0.1465375180047549,0.947970130129335
55.5,230.0,0.15315731327417625,0.9138978804297786
55.75,230.0,0.15982607006216754,0.9053620514524584
56.0,230.0,0.16453759312946137,0.7805525587237335
56.25,230.0,0.1688687963177663,0.826190206443386
56.5,230.0,0.17338494151577133,0.9533046518740819
56.75,230.0,0.1780996904347325,0.611247806954231
57.0,230.0,0.18301345841838923,0.9292782131580843
57.25,230.0,0.18811945654771245,0.8920918704957175
57.5,230.0,0.19330276872496155,0.683455175173058
57.75,230.0,0.19660579508472276,0.891755432032696
58.0,230.0,0.1992095447935447,0.9372684248253351
58.25,230.0,0.20201479107457,0.7848780573862499
58.5,230.0,0.20504106894874108,0.9480057229505141
58.75,230.0,0.2082786027437531,0.5550219959809657
59.0,230.0,0.21170735553238706,0.8741645865705148
59.25,230.0,0.21523575690136965,0.8727603670865995
59.5,230.0,0.2171384406872503,0.6824851797392912
59.75,230.0,0.2180067539922278,0.8923887696546169
60.0,230.0,0.21906354161120745,0.901264148206892
45.0,232.5,0.03199492309874008,0.9332504953358574
45.25,232.5,0.026510197866805196,0.335288749747391
45.5,232.5,0.02160088778798286,0.9084746783988047
45.75,232.5,0.017284603255156905,0.8988640780875
46.0,232.5,0.013567537522989559,0.8409265273258246
46.25,232.5,0.010462460417277053,0.9782476577104632
46.5,232.5,0.007979919337961605,0.852166162587225
46.75,232.5,0.005810521061543561,0.8909702934270191
47.0,232.5,0.003828989770229385,0.9154352450059314
47.25,232.5,0.002504645612368739,0.4920469060380859
47.5,232.5,0.001850881695629747,0.9022993523809679
47.75,232.5,0.0018586127059989632,0.931086193879693
48.0,232.5,0.0025121977599860124,0.6493400023681025
48.25,232.5,0.0037892784826489834,0.9694989654192264
48.5,232.5,0.005419540919166521,0.8673303493633735
48.75,232.5,0.007146907402795666,0.8118052423637034
49.0,232.5,0.009464002911743874,0.9124330730365943
49.25,232.5,0.012394028066874618,0.8379059147825189
49.5,232.5,0.01593678329654502,0.9143427642877964
49.75,232.5,0.020083716667027907,0.9749250235708151
50.0,232.5,0.02480980065457572,0.07212364285613337
50.25,232.5,0.029741765341678494,0.9323099924600706
50.5,232.5,0.03424095442350261,0.8892169479064261
50.75,232.5,0.03919628738675218,0.8222817804140139
51.0,232.5,0.04464314961402571,0.9262612523248984
51.25,232.5,0.0505687624999015,0.8225812980947738
51.5,232.5,0.05696136315323974,0.9270819409479807
51.75,232.5,0.06380084394139729,0.97389979981059
52.0,232.5,0.07069564681057683,0.48118457573592954
52.25,232.5,0.0765359486220697,0.8933714589124293
52.5,232.5,0.08266696955084063,0.910172081405019
52.75,232.5,0.08918958252105624,0.5189621030546228
53.0,232.5,0.09608049426746557,0.9548696081053298
53.25,232.5,0.10330538815390522,0.9492496368853264
53.5,232.5,0.11081805704127456,0.8950601333981081
53.75,232.5,0.11823873249101102,0.9328245700898709
54.0,232.5,0.12398133153505919,0.5229534044736722
54.25,232.5,0.12973069605402432,0.8590636081965839
54.5,232.5,0.13572178008813052,0.9344897477332713
54.75,232.5,0.1419655118214891,0.2943217926663516
55.0,232.5,0.1484574687825846,0.9690917097936297
55.25,232.5,0.15517361453292722,0.942189246996507
55.5,232.5,0.16180606114075868,0.9091451983221664
55.75,232.5,0.16643274205525105,0.9038977920451307
56.0,232.5,0.17085176926621792,0.7887393733582692
56.25,232.5,0.1754490375835499,0.8269948152054825
56.5,232.5,0.18023603695557755,0.9536884303991792
56.75,232.5,0.18521238191666212,0.5956979615537867
57.0,232.5,0.1903667050489325,0.9252862029690299
57.25,232.5,0.19547414428710153,0.8884419995600807
57.5,232.5,0.1985009240032315,0.6833271606461321
57.75,232.5,0.20114150396075958,0.8920202201175967
58.0,232.5,0.2039825670399411,0.9385154710830426
58.25,232.5,0.20703814543049381,0.7864819313651205
58.5,232.5,0.21029653210660082,0.9457657034741714
58.75,232.5,0.2137318626667708,0.5463156902279707
59.0,232.5,0.2171622477271442,0.871466954684766
59.25,232.5,0.2186141295913745,0.8720125142988295
59.5,232.5,0.21946958138890316,0.6739940572159268
59.75,232.5,0.22051907478102706,0.8939945910272312
60.0,232.5,0.22179558828415613,0.8985441658910267
45.0,235.0,0.026736263288269835,0.9310213569090382
45.25,235.0,0.021825800401613082,0.34905085168162964
45.5,235.0,0.017475572687233654,0.9069294868373327
45.75,235.0,0.013708462226227347,0.8970836276317267
46.0,235.0,0.01053406294923287,0.8405130083723147
46.25,235.0,0.00792890855371553,0.9782826551568459
46.5,235.0,0.005698933750910795,0.8467650373230317
46.75,235.0,0.0037946576645023766,0.8869934330885141
47.0,235.0,0.0024797583679947444,0.9140532929212855
47.25,235.0,0.0018236388546524207,0.49360736838427877
47.5,235.0,0.0018271416860380363,0.902214967866295
47.75,235.0,0.0024685648082064526,0.9316258200932293
48.0,235.0,0.0036896508970900577,0.6604231373469625
48.25,235.0,0.005282648080173757,0.9677488198895848
48.5,235.0,0.007153886812801047,0.8653284219033159
48.75,235.0,0.00954118107221058,0.8069270320606858
49.0,235.0,0.012520938169640727,0.9123512308788015
49.25,235.0,0.016102696649361925,0.8293762234678643
49.5,235.0,0.020267782474097884,0.9158703333027354
49.75,235.0,0.024933496973642444,0.976867573728923
50.0,235.0,0.029765101462720378,0.08721381218141666
50.25,235.0,0.034553516681644414,0.9301816257867686
50.5,235.0,0.039668513600424005,0.8894483313543896
50.75,235.0,0.04522922779267069,0.8177249161904261
51.0,235.0,0.051240130733538614,0.9276887434241893
51.25,235.0,0.057675038614219076,0.8235503202890897
51.5,235.0,0.06443420507099318,0.927681527089717
51.75,235.0,0.0710916160041003,0.9711205225244908
52.0,235.0,0.07733661096345945,0.4808118036270289
52.25,235.0,0.08369894587999072,0.891722238445063
52.5,235.0,0.09038103615874682,0.9117600915237304
52.75,235.0,0.09739015791714967,0.5254019320187892
53.0,235.0,0.1046747514002474,0.9571950718839837
53.25,235.0,0.11208933414341349,0.9543749521403508
53.5,235.0,0.11911458539196651,0.8909848745242301
53.75,235.0,0.12531839382020726,0.9301876541305445
54.0,235.0,0.1313440793287033,0.5161647137380743
54.25,235.0,0.1375018497583378,0.8586274202237454
54.5,235.0,0.14384966934693422,0.9365250384769828
54.75,235.0,0.1503695883342372,0.30518197472993946
55.0,235.0,0.1569312801973799,0.9666616329929854
55.25,235.0,0.16299467329554718,0.9362884122094077
55.5,235.0,0.16803693426525168,0.9035864277033512
55.75,235.0,0.1727437109691825,0.9025225169814091
56.0,235.0,0.17748866915617834,0.797524973460678
56.25,235.0,0.1823426583609482,0.8278831283938973
56.5,235.0,0.1872947638015342,0.9537016278501056
56.75,235.0,0.1922269841036881,0.5799304900671121
57.0,235.0,0.19662313501940387,0.9211788515185728
57.25,235.0,0.19992744698035658,0.8848473173750386
57.5,235.0,0.20283986606909354,0.6842948103145436
57.75,235.0,0.20579702531978472,0.8923996211509471
58.0,235.0,0.2088826069326286,0.9387491941695967
58.25,235.0,0.21207708216238386,0.7880524240295894
58.5,235.0,0.2152508633246213,0.9432697635141549
58.75,235.0,0.2179055311405801,0.5376248051112549
59.0,235.0,0.21946056925058788,0.8687867083422867
59.25,235.0,0.22056695146250693,0.8714041826111956
59.5,235.0,0.2217008327391946,0.6659460593687596
59.75,235.0,0.22297257449340935,0.8956433267703671
60.0,235.0,0.22438161291234382,0.8955847062899888
45.0,237.5,0.02177397068644049,0.9287615192072488
45.25,237.5,0.017460179141149057,0.36535514740928887
45.5,237.5,0.013685667938986068,0.9054102817724116
45.75,237.5,0.01045891326249282,0.8951455837313231
46.0,237.5,0.007750090804444443,0.8402869059768345
46.25,237.5,0.0054834611021405966,0.9783142660062688
46.5,237.5,0.0036701762123785286,0.8407857031754378
46.75,237.5,0.0024254093370685847,0.8832438685011617
47.0,237.5,0.001814417837000093,0.9127270425615978
47.25,237.5,0.0018441926452159585,0.49480383226420144
47.5,237.5,0.002484070079521783,0.9022509977137474
47.75,237.5,0.0036606098824205624,0.9321698451830224
48.0,237.5,0.005263124206519976,0.673444054087539
