f_hz,z_s_m,mode_id,k_r,adj_delta_k_r,phi_m_zs,phi_m_zr,A_m,A_norm,effective_A0p1,effective_A0p2
338.0,210.0,17,1.4156483978833234,1.8821897480814087e-05,-0.003959439370600952,0.0006447029842475529,-2.5526623781736865e-06,0.005887879385238778,False,False
338.0,210.0,18,1.4156295759858426,1.9853505528688586e-05,0.019548936129360237,0.021315890413259993,0.00041670298022926177,0.9611521320006281,True,True
338.0,210.0,19,1.415609722480314,,0.01392274794310016,0.00966208206299779,0.00013452273316866742,0.31028530613455113,True,True
338.0,220.0,0,1.415810565236174,1.289015415961714e-06,0.0006153163113168505,0.0005237540769531433,3.2227442666796997e-07,0.0007384153719446838,False,False
338.0,220.0,1,1.4158092762207581,2.3202307060099514e-06,-0.0017465253496513273,-0.0016514066359001366,2.884223552182008e-06,0.006608513834237054,False,False
338.0,220.0,2,1.4158069559900521,3.351451066002653e-06,-0.004562860256578233,-0.004059042473297842,1.8520843581173735e-05,0.042436118010107514,False,False
338.0,220.0,3,1.4158036045389861,4.382678749470514e-06,0.0013278450821749008,0.0018546379119299637,2.462671830571329e-06,0.005642628099754701,False,False
338.0,220.0,4,1.4157992218602367,5.413916009278097e-06,0.009511386590893255,0.009027294303960265,8.586208599473472e-05,0.19673259470590757,True,False
338.0,220.0,5,1.4157938079442274,6.44516509962223e-06,0.0039739917553168365,0.002317560752389678,9.209967322442464e-06,0.02110245456430952,False,False
338.0,220.0,6,1.4157873627791278,7.476428273589519e-06,-0.010869949696500989,-0.01151590352583367,0.00012517729203557037,0.28681405972278673,True,True
338.0,220.0,7,1.4157798863508542,8.50770778559884e-06,-0.011517470422509533,-0.009231745194877662,0.00010632635223014797,0.2436216045477163,True,True
338.0,220.0,8,1.4157713786430686,9.539005889180885e-06,0.006646893767752569,0.009331753797180889,6.202717615668303e-05,0.14212055491329387,True,False
338.0,220.0,9,1.4157618396371794,1.0570324838532486e-05,0.017180169849450033,0.01567286342252771,0.0002692624556262588,0.616951020214983,True,True
338.0,220.0,10,1.4157512693123409,1.1601666888516604e-05,0.001993902430641221,-0.002690870162928867,-5.365332558403807e-06,0.012293386346793327,False,False
338.0,220.0,11,1.4157396676454523,1.2633034293774159e-05,-0.017828396093145307,-0.01872714370885239,0.0003338749357346747,0.7649951856326739,True,True
338.0,220.0,12,1.4157270346111586,1.366442930850198e-05,-0.011818023907677926,-0.00635142407769848,7.506128159804186e-05,0.1719851144967421,True,False
338.0,220.0,13,1.41571337018185,1.4695854188895296e-05,0.012569990406958461,0.01688437389983999,0.00021223641794848849,0.486289387339763,True,True
338.0,220.0,14,1.4156986743276612,1.5727311190261162e-05,0.019153306742358857,0.014963020199708665,0.00028659131567713173,0.6566559908269576,True,True
338.0,220.0,15,1.415682947016471,1.6758802568128672e-05,-0.002812160252591121,-0.010319468742039678,2.9019999824220477e-05,0.06649244305727649,False,False
338.0,220.0,16,1.4156661882139028,1.7790330579359193e-05,-0.021273267616950597,-0.02051591598412307,0.0004364405711371244,1.0,True,True
338.0,220.0,17,1.4156483978833234,1.8821897480814087e-05,-0.008448029975030706,0.0006447029842475529,-5.446470135915076e-06,0.012479293851450534,False,False
338.0,220.0,18,1.4156295759858426,1.9853505528688586e-05,0.0172444063014164,0.021315890413259993,0.00036757987496272205,0.8422220555825293,True,True
338.0,220.0,19,1.415609722480314,,0.017723317729474095,0.00966208206299779,0.00017124415033076235,0.3923653336915818,True,True
