f_hz,mode_id,class,k_r,k2,kr_max_allowed,phi_180,phi_190,phi_200,phi_210,phi_220,A_norm_zs200,effective_0p1,effective_0p2,residual,n_z
338.0,118,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.4003960663942787,1.9611091427725693,1.4158110892178002,0.027172470880329824,-0.011158635722286939,-0.03249204995634439,-0.004082443358979613,0.03047206995105295,0.356524232895293,True,True,3.270091670838187e-14,4001
338.0,119,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.4002366121698218,1.9606625700608198,1.4158110892178002,0.019186316622122595,-0.021275419600419395,-0.028856535210869016,0.008597477409210802,0.03216683452284386,0.28120510350297956,True,True,3.1007628081139257e-14,4001
338.0,120,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.4000762513710394,1.960213509653182,1.4158110892178002,-0.009130848509207484,0.028529779272294005,0.021282884861268364,-0.01977870034114989,-0.028572296443409535,0.15296632066439098,True,False,3.067804554108312e-14,4001
338.0,121,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3999149958098647,1.9597619954933336,1.4158110892178002,0.0017849105384579796,0.03212669625442873,0.010939333826437712,-0.02786002147480629,-0.020446025592072866,0.0404125803040488,False,False,3.030800614310673e-14,4001
338.0,122,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.399752856730582,1.9593080599254251,1.4158110892178002,-0.012325087685384718,-0.031758359326078775,0.0007010360361586512,0.031774055276062065,0.009218491814366153,0.0001659646199248613,False,False,2.941214554165487e-14,4001
338.0,123,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.39958984485648,1.958851733825386,1.4158110892178002,-0.0213617389667548,-0.027605184949080645,0.012073427722541212,0.031101004985169097,-0.003273525899037951,0.049226164953236194,False,False,2.774931328098279e-14,4001
338.0,124,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3994259704313747,1.9583930467177948,1.4158110892178002,0.027986046910819417,0.020280293579309973,-0.021727336191839794,-0.02608285845989976,0.015092014218735137,0.15942183299318355,True,False,2.923730995305335e-14,4001
338.0,125,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3992612432566034,1.9579320268800156,1.4158110892178002,-0.031587120314398205,-0.010729661275328706,0.02850065525669304,0.01754625218860462,-0.024492499056489002,0.2743118186454848,True,True,3.0528666440156804e-14,4001
338.0,126,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.399095672724148,1.9574687014354362,1.4158110892178002,-0.03189387092054011,-0.00010356100550032367,0.03164389853182287,0.006753351861764708,-0.03016682470879344,0.33815420790278994,True,True,3.041509305009263e-14,4001
338.0,127,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3989292678463394,1.957003096437095,1.4158110892178002,0.02897958343542276,-0.010383820961714654,-0.030884554476702516,0.004792740864288866,0.03140428162229638,0.322119867071514,True,True,3.096617468529438e-14,4001
338.0,128,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.398762037282681,1.9565352369431965,1.4158110892178002,0.023232422925068257,-0.019590379268851668,-0.026429723492088865,0.015558661549463464,0.02815605549607927,0.23589572401009973,True,True,3.099567646292068e-14,4001
338.0,129,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3985939893639878,1.9560651470850743,1.4158110892178002,0.015297978426274776,-0.02656374486688518,-0.018912500762935377,0.024179292625525425,0.021002858139150503,0.12079049100374692,True,False,3.033726328977452e-14,4001
338.0,130,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3984251321142631,1.955592850128794,1.4158110892178002,0.006001874444781506,-0.03063005876279959,-0.009293370731522364,0.029620358845826988,0.011038727652447037,0.02916630105790869,False,False,3.085635916924034e-14,4001
338.0,131,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3982554732706034,1.9551183685311992,1.4158110892178002,0.003738551868511848,0.03144737455137336,-0.0012682638442934049,-0.03128820594875789,0.00030614089550254093,0.0005431928603916857,False,False,2.860304529738499e-14,4001
338.0,132,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3980850203012714,1.9546417239908065,1.4158110892178002,-0.013004465069632496,-0.029021416137105138,0.011555543908214944,0.029077942861463386,-0.011474914613508806,0.04509367326789827,False,False,3.0362548258849274e-14,4001
338.0,133,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3979137804221908,1.954162937494261,1.4158110892178002,-0.020959352520901246,-0.023685366763279647,0.020432002245600805,0.023359340956142886,-0.020995947571738217,0.14097973336241745,True,False,2.938284858744843e-14,4001
338.0,134,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.397741760612042,1.9536820293588508,1.4158110892178002,-0.026919559612775798,-0.01604870566310607,0.02696119970905148,0.01490726084343721,-0.027669423363243267,0.24547838435695898,True,True,2.736663911291118e-14,4001
338.0,135,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3975689676260856,1.953199019271443,1.4158110892178002,0.03040647444751281,0.0069226007776259325,-0.030496872614839562,-0.004789177419806084,0.030707066551843996,0.31408373078491736,True,True,2.8723394504047116e-14,4001
338.0,136,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3973954080088749,1.9527139263242896,1.4158110892178002,-0.031177354187643593,0.002769118366091448,0.030736449901937486,-0.005773868922055468,-0.029811013861598,0.3190378710354323,True,True,2.5563453920449613e-14,4001
338.0,137,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3972210881059104,1.952226769047864,1.4158110892178002,0.029233873072981514,-0.012083867018608922,-0.02773523244214969,0.015555033067833575,0.02518667986742202,0.25977565554035204,True,True,2.6273306310509422e-14,4001
338.0,138,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.397046014074449,1.9517375654413052,1.4158110892178002,0.02480941661189936,-0.020149962711651866,-0.021882779884125184,0.023460879988886425,0.017492946301469397,0.1617110932873577,True,False,2.6447889386848835e-14,4001
338.0,139,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3968701918934303,1.9512463330003889,1.4158110892178002,-0.018337807123175374,0.026244103880266264,0.01384672150332139,-0.028647232283173348,-0.0077402667010328125,0.06474835576958436,False,False,2.7139627218029554e-14,4001
338.0,140,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3966936273727013,1.9507530887435145,1.4158110892178002,0.010407422344185017,-0.029850528690139627,-0.004492001725282655,0.030600635221841255,-0.0028474107921750303,0.006814196582019425,False,False,2.6793165176201433e-14,4001
338.0,141,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3965163261615374,1.9502578492357179,1.4158110892178002,-0.0017055031542862354,0.03069787130463303,-0.005214686971416121,-0.029179047353817444,0.012988049684832241,0.009183142355917839,False,False,2.669113815363013e-14,4001
338.0,142,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3963382937565687,1.9497606306110058,1.4158110892178002,0.007042178252130714,0.028772033011417664,-0.01430489570936895,-0.02461023267335738,0.021494911320415023,0.06910416463115744,False,False,2.6050675425412878e-14,4001
338.0,143,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.396159535509164,1.9492614485931645,1.4158110892178002,0.015131182087009075,0.024305615473007663,-0.021902863068448932,-0.017450911138662432,0.027410334431551803,0.1620080540945932,True,False,2.6279952834167252e-14,4001
338.0,144,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.395980056632274,1.9487603185150468,1.4158110892178002,-0.02193314061125582,-0.01774644089809275,0.027305758573296746,0.008513575580151533,-0.030105917522284344,0.25179280829726486,True,True,2.6710434474499533e-14,4001
338.0,145,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3957998622068444,1.9482572553366455,1.4158110892178002,-0.026941483374896616,-0.009709268891653466,0.030043083612099435,-0.0012293146772814011,-0.02933996194335248,0.30480623215252733,True,True,2.6866251819623713e-14,4001
338.0,146,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.395618957187789,1.9477522736619317,1.4158110892178002,-0.029805248349619794,-0.0009159195509822037,0.029911035602296906,-0.010752479698554352,-0.02526847864211902,0.3021326981205861,True,True,2.5707158167997906e-14,4001
338.0,147,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3954373464095813,1.9472453877546139,1.4158110892178002,-0.0303491992256361,0.007870415644769684,0.026980261986150302,-0.019084714590920183,-0.01841145281523639,0.24582562641266728,True,True,2.72302717541779e-14,4001
338.0,148,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3952550345914947,1.9467366115529132,1.4158110892178002,-0.028579623794447957,0.015910845207916725,0.02157797188555107,-0.025404817219410042,-0.009580820845294855,0.15723748016988137,True,False,2.5672855766332492e-14,4001
338.0,149,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3950720263425054,1.946225958683384,1.4158110892178002,-0.02467629061998475,0.022551030725791843,0.014247616172079114,-0.029117685503953234,0.00021970795839520215,0.06855186004242152,False,False,2.6136712307898872e-14,4001
338.0,150,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3948883261659075,1.9457134424739273,1.4158110892178002,-0.01897201682270648,0.02727144952311037,0.005691120967655416,-0.029904290710800085,0.009910547956911143,0.010937812222594746,False,False,2.6449225880636883e-14,4001
338.0,151,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3947039384636464,1.9451990759660067,1.4158110892178002,-0.011922091102655455,0.02972422015287002,-0.003300147258532188,-0.02774220509193901,0.018454604288226695,0.003677913137711754,False,False,2.6612585764029408e-14,4001
338.0,152,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3945188675403897,1.944682871926131,1.4158110892178002,-0.004066364062867859,0.029754351418641887,-0.011918946253247784,-0.022896419057366748,0.0249654987791539,0.047974510516234296,False,False,2.708667060648141e-14,4001
338.0,153,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.394333117607376,1.9441648428567047,1.4158110892178002,-0.0040128572135049055,-0.027404647534958707,0.019413578001050705,0.01588302943594322,-0.028794936121203884,0.12727584807205464,True,False,2.8572048187862355e-14,4001
338.0,154,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3941466927860378,1.9436450010062465,1.4158110892178002,-0.011733892611166336,-0.022904827313368216,0.025151120220507396,0.007410768625714588,-0.02959134232433339,0.21362373095379308,True,True,2.7822146272924366e-14,4001
338.0,155,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3939595971114045,1.9431233583789889,1.4158110892178002,-0.01855668054806813,-0.016646596847371933,0.028667520134292173,-0.0016929079178542145,-0.027325347228418142,0.27753328867297894,True,True,2.5951286013750853e-14,4001
338.0,156,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3937718345353673,1.9425999267440834,1.4158110892178002,0.024018954617908796,0.0091473759981682,-0.02970103046454485,0.010563458506911776,0.022281318590759824,0.29790504911492544,True,True,2.6459549677883957e-14,4001
338.0,157,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.393583408929695,1.9420747176441098,1.4158110892178002,0.027765388122293767,0.001006065388332179,-0.028207085305729834,0.018380676789582096,0.015017609640688228,0.2686898454112639,True,True,2.6696797172424002e-14,4001
338.0,158,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3933943240889644,1.9415477424033416,1.4158110892178002,-0.029568107302020037,0.007145375877791873,0.024354371881996892,-0.024442471523194814,-0.006301129005233394,0.20030357290453446,True,True,2.696606210981896e-14,4001
338.0,159,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.393204583733282,1.9410190121354276,1.4158110892178002,0.029337654113684018,-0.014690694794517161,-0.01850341498188899,0.028224722231810825,-0.002975966791820317,0.11562150218079685,True,False,2.783799866025582e-14,4001
338.0,160,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3930141915108938,1.9404885377507488,1.4158110892178002,0.02712417191586362,-0.021074815598062187,-0.011170335944019028,0.02942255321646131,-0.011888376445391263,0.042137357679000516,False,False,2.7764981762526528e-14,4001
338.0,161,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3928231510006628,1.9399563299634148,1.4158110892178002,0.023109246315508213,-0.02584284317590235,-0.002979486508187123,0.027970293968544536,-0.019569152875531962,0.0029979036845549432,False,False,2.7300921693272726e-14,4001
338.0,162,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3926314657143914,1.9394223992978141,1.4158110892178002,0.017589418731897385,-0.02867008365772095,0.005390669317187125,0.02403942968468673,-0.025291802149776468,0.009813416070272434,False,False,2.8484363486480517e-14,4001
338.0,163,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.392439139099067,1.9388867560949505,1.4158110892178002,0.010952870134589765,-0.02938136214101767,0.013263770406654591,0.0180158070020291,-0.028535586434915737,0.05941126792596922,False,False,2.850555031091029e-14,4001
338.0,164,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.392246174539015,1.9383494105185213,1.4158110892178002,-0.003651124277600507,0.027958781963562055,-0.02001931795385926,-0.010459084279395505,0.02902864192701375,0.13534224747040952,True,False,2.7687893283256507e-14,4001
338.0,165,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3920525753578614,1.9378103725604545,1.4158110892178002,-0.003832168991502916,-0.02453793813257958,0.025139876652464366,0.0020487731883260837,-0.026765905670552176,0.21343277674882083,True,True,3.006267368378062e-14,4001
338.0,166,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.391858344820523,1.9372696520465262,1.4158110892178002,-0.01101324210270948,-0.01939340873356681,0.028248353549859936,-0.006477879511584846,-0.022001357218168614,0.2694766313837013,True,True,3.128072577255744e-14,4001
338.0,167,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3916634861349775,1.9367272586413589,1.4158110892178002,-0.017438951267015553,-0.012915050422262797,0.029132940296244494,-0.014390517852005605,-0.015216482582401285,0.2866180039451835,True,True,2.801284459183751e-14,4001
338.0,168,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3914680024540975,1.9361832018535963,1.4158110892178002,-0.022714385526190033,-0.005577177122779424,0.027758378920349335,-0.021027252363872984,-0.0070689478760422204,0.2602094287631987,True,True,2.8310615618382628e-14,4001
338.0,169,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3912718968772662,1.9356374910404663,1.4158110892178002,0.026525773520753623,-0.0020969225232658133,-0.02426332075880264,0.025848177785648158,-0.0016729378811618984,0.1988086648536403,True,False,2.875565458293137e-14,4001
338.0,170,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3910751724519994,1.93509013541236,1.4158110892178002,-0.028657491573229162,0.00957248668270091,0.01894460763584841,-0.02847675448649231,0.010203397023892512,0.12120095992232008,True,False,2.791184042269319e-14,4001
338.0,171,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.390877832175488,1.9345411440371847,1.4158110892178002,-0.029002399961481778,0.016340161256059117,0.012230238619011282,-0.028726183307951965,0.01775307334393648,0.05051317773907159,False,False,2.7474569078474557e-14,4001
338.0,172,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3906798789960428,1.933990525844448,1.4158110892178002,0.02756517861378848,-0.021949799767930253,-0.004643534282290198,0.026609273751535996,-0.023657004402386633,0.007281689261901563,False,False,2.813291866837206e-14,4001
338.0,173,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.390481315814523,1.9334382896292872,1.4158110892178002,0.024458771169631643,-0.026039053876886018,0.003238469033943057,0.022331717335032912,-0.027410898694937662,0.0035417208403464217,False,False,2.81634094798512e-14,4001
338.0,174,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3902821454856575,1.932884444056203,1.4158110892178002,0.019894451873071806,-0.028355079341052615,0.010829093022755828,0.016270016042676597,-0.028711254097976566,0.03960217132351541,False,False,2.8194609174601132e-14,4001
338.0,175,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3900823708193553,1.9323289976627593,1.4158110892178002,0.014166381576912787,-0.02876821922369553,0.017575242173474184,0.008936478929377198,-0.02747648254447249,0.10431276696493474,True,False,2.66949098717701e-14,4001
338.0,176,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3898819945819243,1.9317719588630282,1.4158110892178002,-0.007631800069373916,0.02727710666618981,-0.022996686591341336,-0.0009346074460207746,0.023847989187161498,0.17859338242192108,True,False,2.748585094954586e-14,4001
338.0,177,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.389681019497279,1.9312133359509969,1.4158110892178002,0.000688200320952813,-0.02400521362938537,0.026718742525766268,-0.007091213054707283,-0.018171930320607686,0.24108315113408,True,True,2.6951972231050966e-14,4001
338.0,178,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3894794482480606,1.9306531371037348,1.4158110892178002,-0.0062510601381373055,-0.019189422083357353,0.028496287762118135,-0.014507539180423485,-0.01096399257694565,0.2742277529583744,True,True,2.8407965297099093e-14,4001
338.0,179,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3892772834767455,1.9300913703845255,1.4158110892178002,0.01278123544413632,0.013161677348121271,-0.028227759462130627,0.020741114695727068,0.002860869202860422,0.2690838578765652,True,True,2.766592046184676e-14,4001
338.0,180,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3890745277867003,1.9295280437458442,1.4158110892178002,-0.018529345085788088,-0.006325173285205157,0.025958549051655323,-0.025321826571389965,0.00543693729090376,0.2275598598040267,True,True,2.815414313477603e-14,4001
338.0,181,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3888711837431782,1.9289631650321772,1.4158110892178002,0.023174736379601234,-0.0008732030517949334,-0.021873975806581947,0.027916315958787647,-0.013225840291468189,0.16158099732961353,True,False,2.9451081514797744e-14,4001
338.0,182,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3886672538743174,1.9283967419828378,1.4158110892178002,0.026465992419258247,-0.007972284484773636,-0.016282735137566593,0.028350038950825482,-0.019858214033368713,0.08953432144006504,False,False,2.951423663800082e-14,4001
338.0,183,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3884627406720647,1.9278287822345812,1.4158110892178002,0.028233376193016562,-0.014525981586941003,-0.009592333362058513,0.02661654548011877,-0.024794921419580947,0.031073012252843424,False,False,2.6989200535625134e-14,4001
338.0,184,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3882576465930792,1.9272592933241546,1.4158110892178002,0.028396287338734012,-0.020130762044289575,-0.002278501845117457,0.02287376110310166,-0.027647237181437554,0.0017532086259519776,False,False,2.904285374006879e-14,4001
338.0,185,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3880519740596042,1.926688282690764,1.4158110892178002,0.02696550804501199,-0.024449625124077074,0.005149095037098426,0.017428037795002713,-0.02820512431731477,0.008953578485902256,False,False,3.069165520593454e-14,4001
338.0,186,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3878457254603132,1.9261157576784627,1.4158110892178002,0.024040311607748183,-0.027231231061638186,0.01218239423417562,0.0107076156241613,-0.026450062232470734,0.05011873821670611,False,False,2.9524906313361865e-14,4001
338.0,187,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3876389031511238,1.9255417255384537,1.4158110892178002,0.019800785308465744,-0.02832319838676242,0.01834926982036537,0.003227848978255913,-0.022551950194280305,0.11370312562029625,True,False,2.7320985818786085e-14,4001
338.0,188,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.387431509455961,1.9249661934312468,1.4158110892178002,0.014495964495704585,-0.02767897746414127,0.02324441394170731,-0.004448944229249083,-0.016850909017149928,0.18246183207328004,True,False,2.6653917772145618e-14,4001
338.0,189,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3872235466675245,1.9243891684288255,1.4158110892178002,-0.008428575750410557,0.0253581199039836,-0.026554831528844084,0.011755879538182388,0.00982597553363296,0.23813428705474887,True,True,2.938300653738201e-14,4001
338.0,190,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.387015017048028,1.9238106575167413,1.4158110892178002,-0.0019373355396535652,0.021520165829863,-0.02807845392895479,0.01816298542702922,0.0020536427248206077,0.26624484701437817,True,True,2.675678362994679e-14,4001
338.0,191,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.386805922829866,1.923230667595996,1.4158110892178002,-0.004622158315899913,-0.016412740884744415,0.027734890216390168,-0.023214797982443136,0.005840120721725136,0.2597692448226682,True,True,2.742832485616137e-14,4001
338.0,192,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3865962662163394,1.9226492054850932,1.4158110892178002,0.01089687335313393,0.010354772467211152,-0.02556788832362107,0.026561502942667688,-0.01323037279093576,0.22076211744673568,True,True,2.8164217751337157e-14,4001
338.0,193,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3863860493822744,1.9220662779217903,1.4158110892178002,0.01655508444944683,0.00371598417644824,-0.02173963345096539,0.027981621037129926,-0.019542187007202446,0.1596023435134278,True,False,3.0115480759706375e-14,4001
338.0,194,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.386175274474705,1.9214818915650234,1.4158110892178002,-0.02130344767192678,0.0031060020694583727,0.016517532817597748,-0.027394912329206905,0.024294369652345625,0.09213511584745776,False,False,2.854270866145891e-14,4001
338.0,195,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3859639436134183,1.920896052996459,1.4158110892178002,-0.024901568581189467,0.009709541076366067,0.010254592122451231,-0.024864917466002376,0.02713470142873199,0.035511712123555715,False,False,2.900066910714063e-14,4001
338.0,196,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3857520588916292,1.9203087687223894,1.4158110892178002,0.027173391166153617,-0.015712401045098256,-0.0033648545007301726,0.020591303430453112,-0.0278642745763768,0.003823555591942903,False,False,3.0844126560964354e-14,4001
338.0,197,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3855396223765064,1.9197200451752319,1.4158110892178002,-0.028014924515169296,0.02077342705632541,-0.003704371206947338,-0.01489288621157412,0.02644942229233594,0.004634083226775356,False,False,2.7391959797024636e-14,4001
338.0,198,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.385326636109729,1.9191298887150974,1.4158110892178002,-0.027398031407080154,0.024611249666462866,-0.010501630032455168,-0.008182816273515213,0.023020736601791436,0.037243308802922745,False,False,2.761574748211617e-14,4001
338.0,199,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.385113102108062,1.918538305631419,1.4158110892178002,0.025370214985504885,-0.02701907022818805,0.016599912020321694,0.0009378972184338777,-0.017859664969691248,0.0930564331674901,False,False,2.802792213030133e-14,4001
338.0,200,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.384899022363855,1.9179453021443615,1.4158110892178002,-0.02205054559405972,0.027874813114508314,-0.02162294262337969,0.006335663242238229,0.011374090812551987,0.15789356165649485,True,False,2.7278538825024618e-14,4001
338.0,201,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.384684398845561,1.917350884406293,1.4158110892178002,0.01762205965729302,-0.02714622221972073,0.025267609381820644,-0.013137612848381337,-0.004065074385076806,0.21560713980327195,True,True,2.8766517926878434e-14,4001
338.0,202,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.384469233498222,1.9167550585031543,1.4158110892178002,0.012321127470792852,-0.024890777552046477,0.027321258648096487,-0.019007682880968164,0.003512492020258314,0.25207874908617744,True,True,2.755928666463276e-14,4001
338.0,203,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3842535282439516,1.9161578304558284,1.4158110892178002,0.006424419982573825,-0.021250600478374286,0.027672958034823864,-0.02355602196481745,0.010792210399670725,0.25861040745041813,True,True,2.8319681151219944e-14,4001
338.0,204,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3840372849823976,1.9155592062214464,1.4158110892178002,0.00023420090881213088,-0.016442787278893485,0.026318222215575393,-0.026488096349138575,0.01723827295072817,0.23390953662397795,True,True,2.895732243363535e-14,4001
338.0,205,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.383820505591201,1.9149591916946869,1.4158110892178002,-0.005937273036143712,-0.010745846417595517,0.02335711557054727,-0.027622557155889533,0.0223842469018761,0.18423547092424225,True,False,2.871363108240085e-14,4001
338.0,206,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3836031919264238,1.9143577927089885,1.4158110892178002,0.011783445411148284,0.004483104062092417,-0.018986049243284106,0.026901096555455223,-0.025865817598058734,0.12173179765536396,True,False,2.909765427749723e-14,4001
338.0,207,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3833853458229786,1.9137550150377618,1.4158110892178002,-0.017018472479505706,0.0019959232155428515,0.013483958722333482,-0.024389879848741976,0.027445292680207584,0.06140018197461432,False,False,2.689636406262331e-14,4001
338.0,208,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3831669690950288,1.9131508643955282,1.4158110892178002,-0.021390841182365117,0.0083351146266443,0.007193860864424635,-0.020272710137818922,0.027026340763218262,0.017476678513890825,False,False,2.78196457678643e-14,4001
338.0,209,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3829480635364169,1.9125453464391253,1.4158110892178002,-0.024694971862201123,0.014191202179861815,0.0005010300899110105,-0.014836619075742163,0.024658191531565565,8.47739553758739e-05,False,False,2.7784041300427592e-14,4001
338.0,210,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3827286309210332,1.9119384667687545,1.4158110892178002,-0.026780303959213173,0.019252055119109508,-0.006190808556108431,-0.008451047825115353,0.020529303460619333,0.012942839862737095,False,False,2.6146102623223455e-14,4001
338.0,211,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3825086730032,1.9113302309290685,1.4158110892178002,0.02755750124802281,-0.023252846915309724,0.012483802403799139,0.0015421591881668146,-0.014951254061495113,0.05262942212185893,False,False,2.8117980715685317e-14,4001
338.0,212,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3822881915180436,1.9107206444102238,1.4158110892178002,-0.02700156346822325,0.025989304766092233,-0.018009362496254754,0.005435915215295717,0.008334274254425202,0.10952960185964841,True,False,2.856983713098509e-14,4001
338.0,213,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3820671881818534,1.9101097126488946,1.4158110892178002,-0.025151785718287897,0.027327422993276465,-0.022449278656997834,0.012030951835399177,0.0011563898657127442,0.17019218385655271,True,False,2.869269423788945e-14,4001
338.0,214,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3818456646924202,1.9094974410292365,1.4158110892178002,-0.022108658370252554,0.027209228759140575,-0.025553391008211104,0.017821687478777905,-0.006071483093246144,0.22051183860816717,True,True,2.8543256619121406e-14,4001
338.0,215,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3816236227293872,1.908883834883876,1.4158110892178002,-0.0180279414520693,0.025654409175054755,-0.02715288878224182,0.022444214824062496,-0.012841936868488467,0.24898140369365301,True,True,2.8349699815384672e-14,4001
338.0,216,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3814010639545806,1.9082688994948473,1.4158110892178002,-0.013112272374934043,0.022757831195216845,-0.0271685899875552,0.025614117192457382,-0.01868639040025548,0.24926943480902305,True,True,2.8254155810839273e-14,4001
338.0,217,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3811779900123382,1.9076526400945228,1.4158110892178002,0.007600769368221849,-0.018683198047475157,0.02561386473276347,-0.027143059478518913,0.0232069112423994,0.22155678418510966,True,True,2.6846497360760348e-14,4001
338.0,218,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,1.3809544025297942,1.9070350618664207,1.4158110892178002,0.0017571711860874953,-0.01365327789196392,0.022592182118401506,-0.02694894180875504,0.026102442005791204,0.17236583600592342,True,False,2.8087137899743227e-14,4001
