f_hz,n_z_ref,n_z_other,i_ref,j_new,k_ref,k_new,delta_k,overlap,phi180_ref,phi180_new,phi200_ref,phi200_new,phi220_ref,phi220_new
201.0,4001,8001,19,19,0.8327257964179359,0.8327323115672384,6.515149302499523e-06,0.9998905800393987,0.0013147176564411616,-0.0009546741991207384,0.03259102647734536,-0.03261763776833285,-0.0029118646129635615,0.002504896365972307
201.0,4001,8001,20,20,0.8325643337629997,0.832571138525166,6.804762166301437e-06,0.9998851690016171,0.012204895371647375,-0.011876163391107092,0.029570128736597374,-0.029734861124721828,-0.015369012157275161,0.015015280563792973
201.0,4001,8001,21,21,0.8324013245373121,0.8324084272552744,7.1027179623373016e-06,0.9998792286502266,-0.021422484799185057,0.02116076609221835,-0.022634908747251225,0.022911382986156227,0.025056603772025978,-0.024810951824510177
201.0,4001,8001,22,22,0.8315640663954357,0.8315727886708779,8.722275442241134e-06,0.9998404372668203,0.02320127758157614,-0.023441379197850595,-0.026278061347383166,0.026081510749023346,-0.009771769187330755,0.010145197169057915
201.0,4001,8001,23,23,0.8313923436934003,0.8314014167249442,9.073031543849197e-06,0.9998306062084341,0.015482827119053993,0.01578392164244828,-0.03040827225112213,-0.030326902174613892,0.001603586649042278,0.0012157510284636598
201.0,4001,8001,24,24,0.8312192474035012,0.8312286804264054,9.433022904237198e-06,0.9998199913407828,-0.006510301578208654,0.006843299438233141,0.03107290429362432,-0.031113001142654365,-0.012542734836804634,0.012192054250418161
201.0,4001,8001,25,25,0.8310447965394029,0.8310545989090377,9.802369634770436e-06,0.9998085495487081,-0.002858898886599991,0.002524555865910214,-0.028350083414182558,0.028504445569862147,0.021652831492565874,-0.02138372777441981
201.0,4001,8001,26,26,0.8308690090959748,0.8308791902867406,1.0181190765790049e-05,0.9997962360855388,-0.011790152235956607,0.01148372493131374,-0.022670238419650858,0.022919847205262293,0.027858599870355334,-0.027703212484696343
201.0,4001,8001,27,27,0.8297871165756169,0.829799776218469,1.2659642852130837e-05,0.9997013391697886,-0.026198031750559684,0.026368114689756958,0.026521706555988678,-0.026362069893993447,-0.001837587510719827,0.00147158409387936
201.0,4001,8001,28,28,0.8296024081133314,0.8296155161665377,1.3108053206312142e-05,0.9996815341308912,-0.02091783704146879,0.021154353551379956,0.029551157249018665,-0.02949133644769854,-0.011519328166047713,0.011185214916626015
201.0,4001,8001,29,29,0.8294164793699095,0.829430046235133,1.3566865223468838e-05,0.9996604405952693,0.014163242061438023,-0.014447078834651636,-0.029851729415654442,0.02989494209844001,0.019808258862823544,-0.019541532028278005
201.0,4001,8001,30,30,0.8292293422383448,0.829243378431159,1.4036192814259607e-05,0.9996379990010221,0.006476353748305578,-0.006785654200620381,-0.027484032401792348,0.027624126692619794,0.02586522003709414,-0.025692797288451474
201.0,4001,8001,31,31,0.8290410081560634,0.829055524305669,1.4516149605570128e-05,0.9996141480939575,0.0015606057870832272,-0.001248702098346884,0.02273883459259589,-0.02296134045848029,-0.029123531283643596,0.02906136638349225
201.0,4001,8001,32,33,0.827886457647601,0.8275112404001368,0.00037521724746425456,0.017713470900117188,-0.029371651601271496,-0.024933937575457425,0.02235512264928756,0.028791760595566047,-0.003961928678113042,-0.01956051199614752
201.0,4001,8001,33,32,0.8276900324284511,0.8277082153917079,1.818296325684088e-05,0.9994022242257351,0.027954831002921336,-0.028051344266570036,-0.02665745867289059,0.026534572540989315,0.012515839205715423,-0.012215329658135739
201.0,4001,8001,34,34,0.8274924883808046,0.8273131666134098,0.0001793217673947689,0.01664253486762723,0.0247718996279465,0.020284271046004873,-0.02882871136106816,-0.028805532619032712,0.019799293657692747,0.025016451046789984
201.0,4001,8001,35,35,0.8272938338946435,0.8271140022801975,0.00017983161444601325,0.017414223557569553,-0.020068539424492868,0.014429625112500916,0.0287558526166965,-0.026630251693423944,-0.025173089560606612,0.028132578853970792
201.0,4001,8001,36,36,0.8270940771065636,0.8269137554082192,0.00018032169834436562,0.0181999897508502,-0.014174971935196665,-0.007758545688505065,0.026499920676968693,0.02248190695773561,-0.028194968295738067,-0.028684415067289474
201.0,4001,8001,37,37,0.8268932259122842,0.8254823432871532,0.0014108826251310047,0.00012662879600058394,0.007481613195037046,0.028191532592906448,-0.022282794432502397,-0.023669432214645993,0.02864945284063671,0.015139470748350863
201.0,4001,8001,38,38,0.8254572418506371,0.8252736989623745,0.00018354288826261111,0.024998952132651988,0.028219629683311206,0.028301112244393165,-0.02381639844297417,-0.02686145366689495,0.015384773001761986,0.021245370025827437
201.0,4001,8001,39,39,0.8252478942382505,0.825064035006896,0.00018385923135455506,0.025913606782211888,-0.028267329990182794,-0.02684561981710477,0.02694019088830722,0.02820462346828619,-0.021430766413116316,-0.025567610223337194
201.0,4001,8001,40,40,0.825037514121749,0.8248533575455794,0.0001841565761695474,0.026842793604106387,-0.026753711237839914,-0.023936471427672874,0.028211939844316938,0.02764612509074328,-0.02568000742214605,-0.0277941436467687
201.0,4001,8001,41,41,0.8248261075143231,0.8246416725555044,0.0001844349588187022,0.027786548905551912,0.02379328833479928,0.019760056640158428,-0.02758382693028898,-0.0252604054062787,0.027826949199206783,0.027788499582440233
201.0,4001,8001,42,42,0.8246136802813874,0.8226920887395802,0.001921591541807155,4.4045785739040824e-05,0.019575012101146445,-0.02646886794014487,-0.025134923082357975,0.025241082197472946,0.027741828098094196,-0.023899286406318526
201.0,4001,8001,43,43,0.8226568084969806,0.8224706283893378,0.00018618010764281934,0.038032288771701006,0.026523276589459945,0.027559016451518557,-0.02532510185548371,-0.027158601148826438,0.024009668690712395,0.026634091013507007
201.0,4001,8001,44,44,0.8224344687924882,0.8222482179330052,0.0001862508594829837,0.03913826947404817,-0.02756586762745863,0.027295366959027675,0.027187786922294187,-0.027435322640069346,-0.026683137331415592,0.02743141342619331
201.0,4001,8001,45,45,0.8222111646559289,0.8220248619419003,0.00018630271402864107,0.040259139663813316,-0.027256359130946477,-0.025713123853720994,0.027410380342424,0.02608165753528067,-0.027418484626414136,-0.026265611676805693
201.0,4001,8001,46,46,0.8219869005467152,0.8218005648942074,0.00018633565250780748,0.041394916770184205,0.025632193676294955,-0.022909698525708982,-0.026006591662523736,0.023203496123705772,0.026194664888070814,-0.02325030562550852
201.0,4001,8001,47,47,0.8217616808310869,0.8197402402477608,0.002021440583326095,5.674824108563343e-05,0.022792694058143704,-0.02200801952113038,-0.023085168961035036,0.024474999982500214,0.02312932248545882,-0.026190715593995127
201.0,4001,8001,48,48,0.8196923789387129,0.8195067603677395,0.0001856185709734337,0.05357536973859808,-0.022091516483345456,-0.024771474018033132,0.024535267601170162,0.026398325560386793,-0.026220914424754854,-0.0268703482946091
201.0,4001,8001,49,49,0.8194578247257326,0.8192723832913845,0.00018544143434806593,0.05487585829460705,0.02482353781260112,0.02642450767440453,-0.02642118969631594,-0.026880650545258407,0.02685874250546977,0.025796505730288754
201.0,4001,8001,50,50,0.8192223575321285,0.8190371125735176,0.00018524495861083068,0.05619134884824033,0.026444874595983672,0.026910365759041193,-0.02686756010791128,-0.025915949246440678,0.025747173346902883,0.02306242915546234
201.0,4001,8001,51,51,0.8189859808001706,0.818800951705279,0.0001850290948915978,0.05752183947608112,-0.026900345451034924,-0.02622405817886506,0.025870385061097772,0.02357535618784925,-0.022981799364640083,-0.018865860548809274
201.0,4001,8001,52,52,0.8187486979083888,0.8163911104494436,0.0023575874589452095,4.6973624152032174e-05,-0.02618636099010759,0.017013138404120873,0.023502467844004383,-0.024596550948581448,-0.0187620540379569,0.026100377982762806
201.0,4001,8001,53,53,0.816326731076038,0.8161453716905217,0.00018135938551633313,0.07314506742834825,-0.017068146758621526,-0.020693329003581118,0.02461665960993729,0.02607973694840151,-0.02608337017419794,-0.02438880420851346
201.0,4001,8001,54,54,0.8160796867383048,0.8158987802606118,0.00018090647769297696,0.07465481303071829,0.020732145474415795,-0.023520980161969945,-0.026082281936321706,0.026267577367647836,0.024358800497193092,-0.021237922961520644
201.0,4001,8001,55,55,0.8158317723635109,0.8156513389553423,0.0001804334081686454,0.07617938238216422,0.02354394165557431,0.025393475390262328,-0.026255429713087114,-0.025166136735467422,0.021200135129576005,0.016850545017645407
201.0,4001,8001,56,56,0.8155829906337554,0.8154030505253452,0.00017994010841015928,0.07771874951380998,-0.025401853559254266,0.026247846949742786,0.025142950449386074,-0.02284412900292252,-0.01681023509007795,0.011498443502356603
201.0,4001,8001,57,57,0.815333344186062,0.81287414927268,0.002459194913381979,5.719214925023779e-05,-0.026243704568006437,0.008215989074655497,0.02281400323701482,-0.023369383488268346,-0.011460424320696331,0.02416479585490369
201.0,4001,8001,58,58,0.8127898700772788,0.8126167120989679,0.0001731579783108561,0.09561906752909932,-0.008201812314023515,0.012780378231122949,0.02335118737760505,-0.02519150487047915,-0.024173494323653438,0.021307912639060518
201.0,4001,8001,59,59,0.8125308738387239,0.8123584576380288,0.00017241620069508024,0.09733326664077999,-0.012759683666878453,-0.01684752102872587,0.025176301406435026,0.025856115218965046,-0.021331233783625503,-0.017295001068768193
201.0,4001,8001,60,60,0.8122710413498869,0.8120993881373203,0.0001716532125666248,0.09906174368888968,0.01682235276866822,-0.020272688774237047,-0.025847818410440506,0.02534501384015771,0.017335019951696114,-0.012357051183408095
201.0,4001,8001,61,61,0.8120103747434977,0.8118395058109779,0.00017086893251982982,0.10080444362762778,0.02024569462965291,0.022936918434900453,-0.025347345294629304,-0.02369324663398193,0.012414346965133308,0.006771751046048214
201.0,4001,8001,62,62,0.8117488761188714,0.8089277555095026,0.002821120609368788,4.994843268244069e-05,-0.02291119126050914,0.000739373437922009,0.023709419107158184,-0.023162822899459975,-0.006845226686791363,0.01953037661918283
201.0,4001,8001,63,63,0.8088180468905181,0.808658280696646,0.00015976619387203517,0.12280294273360781,0.000614036738407884,0.005440661074686727,-0.023092420689145198,-0.024817357802929645,0.019641011381368326,0.01534680490316935
201.0,4001,8001,64,64,0.8085467164772647,0.8083880190861219,0.00015869739114282577,0.124724435440357,-0.005308790553113744,-0.009933484585736554,0.024774145837204692,0.025414198782092737,-0.015494998059751153,-0.01039874269033713
201.0,4001,8001,65,65,0.8082745785722624,0.8081169724871355,0.00015760608512682683,0.12665912263899554,-0.009800179616123788,-0.014065977141793902,0.025403528725506566,0.0249378115605294,-0.010579652613156137,-0.0049443143979494295
201.0,4001,8001,66,66,0.8080016348685105,0.8078451426837666,0.00015649218474389492,0.12860691103805652,0.013936894857140225,-0.017700619446622934,-0.024963780591184998,0.023417829489025783,0.005150641367515055,0.0007362605719688976
201.0,4001,8001,67,67,0.8077278870337798,0.8045227120398459,0.0032051749939339125,4.568999491306925e-05,0.01758174858515717,-0.004583122879075757,-0.023482967534088236,-0.02377332490923531,-0.0005139943796324257,0.010816540457988142
201.0,4001,8001,68,68,0.8043807652561504,0.8042408522505559,0.00013991300559457187,0.1550725759658614,0.004840061875343863,-0.0001016954086967481,0.02366829770876055,-0.024843558429609964,-0.011129285454931201,0.005649111160868414
201.0,4001,8001,69,69,0.8040967047565797,0.8039582318224907,0.00013847293408897343,0.15719232196016972,0.0003738455133148176,-0.004364956144633754,0.024796168251359187,0.02492908491365875,-0.0060001983862913635,-0.00023319331019609036
201.0,4001,8001,70,70,0.8038118610518972,0.803674852209817,0.00013700884208012187,0.15932340654383512,-0.0040862281645884695,-0.008674364417010468,0.024945105946091423,0.0240344825946837,-0.0006070991578781915,0.005172525080195569
201.0,4001,8001,71,71,0.8035262354782975,0.8033907148474262,0.00013552063087129973,0.16146568616753249,0.008398439402040664,-0.012690791376300116,-0.02411724494816795,0.022202607067969216,-0.004793365963471877,0.010312942932725836
201.0,4001,8001,72,72,0.8032398293525893,0.7999224592651165,0.003317370087472793,5.2873185897353765e-05,0.012427487132450208,-0.011701394802805121,-0.022352730864018146,-0.023430976673129787,-0.009947315951865874,0.0033310323556501177
201.0,4001,8001,73,73,0.7997425268797517,0.7996285934767634,0.00011393340298826438,0.19026222298365697,-0.012065099765213853,-0.007748243694288648,-0.023269274795119817,-0.024462678076070405,0.0038670402347981987,-0.0018896525375628238
201.0,4001,8001,74,74,0.7994460850972435,0.7993339881587503,0.00011209693849312252,0.19254413046007424,0.008152212075792972,-0.0035760679542821768,0.02438899603540881,-0.02458362540068402,0.001334909835308742,-0.007007182019561051
201.0,4001,8001,75,75,0.7991488793169305,0.7990386444891108,0.00011023482781968852,0.19483463752461402,0.004009311231391639,-0.0006883796989087812,0.024604896509231488,0.023795964455281433,0.006458764727849265,0.01179422730657239
201.0,4001,8001,76,76,0.7988509105969397,0.795132495949529,0.0037184146474107393,4.550434162905017e-05,0.00023825755375558348,0.0188945231617182,-0.023915671769820238,0.022318166631906094,-0.011277901515896933,0.001806602518269604
201.0,4001,8001,77,77,0.7985521799800406,0.7948269308833609,0.003725249096679706,4.58307504903992e-05,0.004463427084625618,-0.016019496182097036,-0.02235315328955151,-0.023724112872873352,-0.015581633822592691,-0.006733859313461276
201.0,4001,8001,78,78,0.7945997970875043,0.7945206434178966,7.915366960764558e-05,0.23007501719841353,0.016464738925637944,-0.012698079804629935,0.023556058887480327,-0.024294020107328996,0.005988796512519909,-0.011360260112275254
201.0,4001,8001,79,79,0.7942905012744016,0.7942136345103035,7.686676409812687e-05,0.2324723860901503,0.013215293090880957,-0.009027423263732006,0.024252000796118722,-0.024013515548327966,0.010658199940661526,-0.015492778310095427
201.0,4001,8001,80,80,0.7939804574949392,0.7939059051053966,7.455238954257037e-05,0.23487428520941775,0.009603981938141201,0.005113571533346729,0.02410355594387995,0.02289795579389032,0.014865714235024328,0.018961032763054896
201.0,4001,8001,81,81,0.7936696665717847,0.7895225421643873,0.004147124407397396,4.149888487814059e-05,-0.005734682178517877,-0.02054914089901201,-0.023121479400053796,-0.02343744697632999,-0.01843868644452933,-0.013474614257794868
201.0,4001,8001,82,82,0.7892405757711849,0.7892041107182449,3.6465052939971265e-05,0.2712438066254567,0.020951111233961654,-0.018220259075539504,0.023215072935929892,-0.023978475269005158,0.012613312517725355,-0.017145430877888723
201.0,4001,8001,83,83,0.7889186683582725,0.7888849723272452,3.369603102731933e-05,0.2736766472721179,0.01873968390103004,-0.015409053891436309,0.023919614407975753,-0.023724643553756496,0.016399646790370752,-0.020120615770163393
201.0,4001,8001,84,84,0.7885960253806115,0.7885651277472175,3.08976333939226e-05,0.2761085665689506,0.016035091284989807,0.01219369687660667,0.023836102983659752,0.02268910867545169,0.01952414758035861,0.022285890232609885
201.0,4001,8001,85,85,0.7882726474694591,0.7840135538449361,0.004259093624523036,4.617038474920415e-05,-0.012912263877281033,0.023425224014919963,-0.022972082732126965,0.022687622992569392,-0.021867294869413946,0.017374286694121752
201.0,4001,8001,86,86,0.7836685186445156,0.783683200562315,1.4681917799408417e-05,0.3122143432610638,-0.023564683887605565,-0.022492811681640468,-0.022313412656365987,-0.023540941294601513,-0.01646047354660504,-0.020163048748046516
201.0,4001,8001,87,87,0.783334185812569,0.7833521518906352,1.7966078066256053e-05,0.3145779265564802,0.022797907176806034,-0.020988443486545588,0.02336530994530277,-0.023651048130393613,0.019436190747505074,-0.0221779515089256
201.0,4001,8001,88,88,0.782999126833305,0.7830204084289152,2.1281595610211923e-05,0.31693361215379207,0.021455421907743716,0.018953628716456006,0.023684618408746295,0.02301862334496027,0.02167078858965963,0.023346934426182298
201.0,4001,8001,89,89,0.7826633421785566,0.777961263952485,0.004702078226071604,4.081794599092479e-05,-0.019574419366075357,0.02326966047052118,-0.02326553351769868,0.022572026053572135,-0.02308442222334416,0.021474440270297587
201.0,4001,8001,90,90,0.7771924485190408,0.7776184786870217,0.00042603016798092863,0.7863533103199362,0.023430411947640173,-0.023436355975918744,0.023113058022546002,-0.023312610349579505,0.02242728731225462,-0.022846984504621644
201.0,4001,8001,91,91,0.776844391559496,0.777275007589498,0.00043061603000194015,0.7825893541844794,0.023232432294838554,-0.02303262587730245,0.02340772885471166,-0.02335261657201891,0.02327467465285345,-0.023389090992758228
201.0,4001,8001,92,92,0.7764956160240851,0.7769308511188109,0.00043523509472576105,0.7787790256058909,-0.022476351546719047,0.022071218251930615,-0.023008090379551493,0.022694463476306683,-0.02328706276100668,0.02308545637597521
201.0,4001,8001,93,93,0.7708177216836912,0.7713314842671705,0.0005137625834792381,0.7113615376213613,0.02133108473743578,-0.021910723162011793,0.022543509412487193,-0.022894508717323486,0.02311831311554023,-0.023148917637153425
201.0,4001,8001,94,94,0.7704567737820828,0.7709757399601475,0.0005189661780646837,0.7067374666590942,0.022445024098778875,-0.022796239507194005,0.023106339336017925,-0.023157871631949514,0.02294431177681403,-0.02260431809080409
201.0,4001,8001,95,95,0.7700951120242302,0.7706193173725647,0.0005242053483345277,0.7020645007018865,-0.02304109997416159,0.023151212312492092,-0.023014201167489017,0.022759014655752245,-0.021986795592182383,0.021280984002577715
201.0,4001,8001,96,96,0.7697327366090841,0.7644566552976041,0.005276081311480052,4.0115724521982114e-05,-0.023108211408567562,-0.018838608579779894,-0.02227290026585899,-0.02277896258798857,-0.020282216132404357,-0.021189367458391135
201.0,4001,8001,97,97,0.7638378108342331,0.7640880747191132,0.00025026388488014195,0.41777592414556486,0.017673987519557118,-0.020562458556064513,0.02243229243012562,-0.022877774486883055,0.02197356016838561,-0.019250348451707474
201.0,4001,8001,98,98,0.7634633277027506,0.7637188211658339,0.00025549346308328946,0.4188504628659041,-0.019628199767552458,0.02182669898702099,-0.022884654222415077,0.02235136051247519,-0.020438628460850743,0.016680326992067767
201.0,4001,8001,99,99,0.7630881334507785,0.7573387406702835,0.005749392780495022,3.6013751040110856e-05,-0.02114771832466603,-0.013340191142674967,-0.02271769283135619,-0.022474505631405822,-0.01824008038643221,-0.017716404056376093
201.0,4001,8001,100,100,0.7562131058837839,0.7569574065061583,0.0007443006223744053,0.4952623475498192,-0.014145416735605766,-0.015863050578711135,-0.022582797439491962,-0.022671075739208367,-0.016923912240202513,-0.014916451249604008
201.0,4001,8001,101,101,0.7558244103063075,0.7565754027004901,0.0007509923941825258,0.48880318232322917,-0.01655041147655739,0.018043497142032575,-0.02260007533292969,0.02227338270944664,-0.013998352825409816,0.01165032186461808
201.0,4001,8001,102,102,0.7483041611478509,0.7495849447250781,0.0012807835772271625,0.6775614297917584,-0.00878173806407992,-0.00830002600275778,-0.02242159322871754,-0.022407737645807533,-0.01037156555013261,-0.010907178209908507
201.0,4001,8001,103,103,0.747901246943668,0.7491902360384896,0.0012889890948215577,0.678660545827111,-0.011609859171950473,0.011185740102869095,-0.02228326582528197,0.022355787559087657,-0.006784165829707272,0.00732875652704705
201.0,4001,8001,104,104,0.740110476307754,0.7415638586820101,0.0014533823742561847,0.6849045205536382,-0.001559744816978145,-0.0015504023837111629,-0.022181133126489047,-0.022198604217224877,-0.004220759412495938,-0.004190880214606531
235.0,4001,2001,0,0,0.978181783921907,0.9781713361645127,1.0447757394338453e-05,0.998790199446635,0.014499952374875695,0.014994968864406495,0.024824581759283697,0.025502833515932036,0.03748882058916728,0.03820709317788767
235.0,4001,2001,1,1,0.978058685207618,0.9780478296911416,1.085551647639349e-05,0.9986823951258952,0.021188948521235786,0.021838827075108716,0.033388014570214126,0.03414587074690183,0.04556183697437244,0.046144177245417986
235.0,4001,2001,2,2,0.9779357540553694,0.9779244839823424,1.1270073026925509e-05,0.9985673805917794,-0.02926161201937,-0.030031334968815424,-0.041962425000283333,-0.04266634831755753,-0.050728373320265495,-0.05094141624550683
235.0,4001,2001,3,3,0.9778129898517274,0.9778012984733444,1.1691378382971962e-05,0.9984448304472037,0.037941965912256376,0.038730206796373165,0.048724575848455874,0.04916255419038789,0.05050953604466523,0.05009835754025936
235.0,4001,2001,4,4,0.9776903919209852,0.9776782725269377,1.2119394047438448e-05,0.9983144172591998,0.04576745977513045,0.0463917147361977,0.051324810986314515,0.05123438956483329,0.04286331149298405,0.041646385017988743
235.0,4001,2001,5,5,0.9775679593524014,0.9775554052351918,1.2554117209573334e-05,0.9981758274305776,-0.05063628356405812,-0.05084349774330115,-0.047442958894090365,-0.04658604343459946,-0.02724266083681851,-0.025238221837254663
235.0,4001,2001,6,6,0.9774456904308211,0.9774326947683065,1.2995662514558859e-05,0.9980288130048058,0.05016768929636152,0.04968724390367949,0.03570513433271195,0.03398610414680549,0.005594105564402058,0.003128531929110195
235.0,4001,2001,7,7,0.9770797768548255,0.9770654049861669,1.4371868658602516e-05,0.9975407440315471,0.005717336567568029,0.003034798075928321,-0.026902382532566344,-0.02886460744789413,-0.039832946113035006,-0.03944837812157059
235.0,4001,2001,8,8,0.9769579837076973,0.9769431217973249,1.4861910372365728e-05,0.9973703990443846,-0.016705909155594917,-0.019184041750894203,-0.03886954113242768,-0.03941780113412538,-0.030011481647171025,-0.027882108995158385
235.0,4001,2001,9,9,0.9768360956928568,0.9768207091486875,1.5386544169326832e-05,0.997207908747753,0.033879787755021165,0.03531572577650917,0.0370713588134463,0.03579992878457802,0.008133757204182317,0.004987394919903159
235.0,4001,2001,10,10,0.9764666779178311,0.9764493065163603,1.7371401470844816e-05,0.9968902049204371,0.01422099135918208,0.011250296278154298,-0.024116337408448353,-0.026433044499427412,-0.03495517558156558,-0.03383392524026394
235.0,4001,2001,11,11,0.9763408107974686,0.9763226025126706,1.8208284798038044e-05,0.9968593573337172,0.008001273752364247,0.010963850349271359,0.03589176905875894,0.03642339170954948,0.02081138924912287,0.017994578303133675
235.0,4001,2001,12,12,0.9762129202113773,0.9761937992757302,1.9120935647043424e-05,0.9968540237789403,-0.026561216926205465,0.028549411903476776,-0.03384311699980725,0.0324748332772507,0.001522176564244999,-0.004765175929345785
235.0,4001,2001,13,13,0.9756789000244503,0.9756556609611311,2.3239063319246966e-05,0.9968636928602913,-0.00942895980375085,-0.006748578870156001,0.031101596083902228,0.032325980217294284,0.021991902381720125,0.019551163632785775
235.0,4001,2001,14,14,0.9755399554574495,0.9755156068482236,2.434860922595483e-05,0.9968459892958909,-0.007463602742352776,-0.010040759559483435,-0.035188798383127586,-0.03497931145320893,-0.004557090536721483,-0.0016104823003879006
235.0,4001,2001,15,15,0.975399007179423,0.9753735206336323,2.5486545790709414e-05,0.9968171696747242,-0.022012523247212326,-0.02396755192962693,-0.030497682440461964,-0.028999768522533866,0.013475135247539313,0.016076032467984357
235.0,4001,2001,16,16,0.9748168080835247,0.9747864709632755,3.0337120249135374e-05,0.9965914211421967,0.02421815148347484,0.02236024934073551,-0.024199728678934856,-0.02592621865614584,-0.022701913507720467,-0.020560884440592803
235.0,4001,2001,17,17,0.9746669942590341,0.9746353650307542,3.162922827992798e-05,0.9965074452871164,-0.012696167606874913,0.010388054263216958,0.03185468801975368,-0.03258550137906318,0.008959379040897759,-0.006291276177023148
235.0,4001,2001,18,18,0.9745155848578065,0.9744826299208417,3.295493696486851e-05,0.9964121762901373,0.00033703405382974947,0.0027326257991223775,0.03356876692086863,0.033215525392165844,-0.006250540116432883,-0.008870432053632908
235.0,4001,2001,19,19,0.9743626248995669,0.9743283098465747,3.43150529922287e-05,0.9963053102978933,-0.012899335651748927,-0.015037609295886514,-0.029468369368529614,-0.028133279832970103,0.01976928003446701,0.021818520255645544
235.0,4001,2001,20,20,0.9735758650175811,0.9735342084247148,4.1656592866257114e-05,0.9955811804720728,0.026860897788123256,0.025432504880161945,-0.025469004315225714,-0.026874494457439176,-0.011360654888426216,-0.00889491762214924
235.0,4001,2001,21,21,0.9734143380570691,0.9733711005013093,4.323755575985633e-05,0.9953943709862159,0.01880103246512417,0.016875427945831207,-0.0310217583185936,-0.03159562613077764,0.0015843917791182585,0.00413382157832506
235.0,4001,2001,22,22,0.973251480759298,0.9732066233242089,4.485743508908513e-05,0.9951919866240312,-0.00881569559536216,-0.0066232821408457355,0.0322304071262374,0.031917158525708894,-0.013992979090106454,-0.016215357728952308
235.0,4001,2001,23,23,0.9730873156965841,0.973040798918704,4.651677788014563e-05,0.9949732612460641,-0.001903389632740924,0.0041158164151673575,-0.029150032984200692,0.02801386727169031,0.023951208370474,-0.02550769130544737
235.0,4001,2001,24,24,0.9720759585423826,0.9720186278228617,5.733071952085389e-05,0.9932700321450487,0.02918353008009676,0.0282409759895535,-0.025779337274192286,-0.026978448873116255,-0.0001299316374087138,0.002314185018723106
235.0,4001,2001,25,25,0.9719031645996519,0.9718438838978221,5.928070182981138e-05,0.9929123139454064,-0.02408607658725175,-0.022616223405186712,0.03011923693059891,0.030599499577180667,-0.011006632268965538,-0.013227743691550341
235.0,4001,2001,26,26,0.9717292012394906,0.9716679270687888,6.127417070178609e-05,0.992530807772719,-0.01689930756862793,-0.015046513386199382,0.031076011502547355,0.030799906302886912,-0.02052104187378119,-0.022234067837537622
235.0,4001,2001,27,27,0.97155408196658,0.971490770364239,6.331160234096522e-05,0.9921244319324989,0.008338813241963358,0.006275460646056373,-0.028670435042793155,-0.027683396121211123,0.027253070052757147,0.028249228194348205
235.0,4001,2001,28,28,0.9713778196708444,0.9702180538253545,0.001159765845489824,3.867819245732545e-05,0.0008014149780202097,-0.029552182089191074,0.02327571796594117,0.027193949276768423,-0.030452890935016685,-0.013084481533926162
235.0,4001,2001,29,30,0.9702968977525234,0.969844245849505,0.0004526519030183529,0.09373839679173189,-0.030021102316742532,0.021174443559972667,0.02621537322006049,-0.029701121979966678,-0.01098764004746529,0.026904349404514024
235.0,4001,2001,30,29,0.970112952383192,0.9700317025319476,8.124985124435824e-05,0.9878379892713738,-0.02732224763019403,-0.026336926258283672,0.029495616564939955,0.029839766946377445,-0.019562755032062732,-0.021213864154344612
235.0,4001,2001,31,31,0.969927949753073,0.969655692324378,0.0002722574286949664,0.06734776445946,0.022591206731757827,0.014505338288065037,-0.03001040082265844,-0.02686939218965675,0.025871556585673378,0.029607161941844266
235.0,4001,2001,32,32,0.9697418988625569,0.9683057640135903,0.0014361348489666526,0.0002307866207601973,-0.016239248914511274,-0.02889616359208286,0.027790899244363013,0.02386076441705192,-0.029292109293526984,-0.015499164931094881
235.0,4001,2001,33,33,0.9695548084059127,0.9681087101497494,0.001446098256163264,0.00023499782071470364,-0.008778414140345133,0.02944042646363078,0.02311098251002432,-0.027675111291996297,-0.02953626302426577,0.022344112987135668
235.0,4001,2001,34,34,0.968216740875411,0.9679106244631124,0.0003061164122986071,0.10511383616877215,0.02952008293823039,0.02804105030744894,-0.026986774403877006,-0.029223579445806367,0.020945000022072724,0.026966944653976935
235.0,4001,2001,35,35,0.9680216153359276,0.9677115130908334,0.0003101022450942015,0.10969386959463391,0.028590984697012302,-0.02483459219010569,-0.029094605497677516,0.0284354608082452,0.026135660379700408,-0.028978703820124387
235.0,4001,2001,36,36,0.9678255171845009,0.9675113819898385,0.0003141351946623905,0.11435123310762851,-0.02580880030431982,-0.020068431403300842,0.028863779178192005,0.02542526426934071,-0.028781493227470187,-0.02824826457798787
235.0,4001,2001,37,37,0.9676284528238099,0.9658742842739699,0.0017541685498400073,0.0002462585218084526,0.021394924669034376,0.027006528526935764,-0.0263648154264822,-0.025868153349772098,0.028689224624230514,0.02482860569814052
235.0,4001,2001,38,38,0.9660178690974788,0.9656652175735587,0.0003526515239200556,0.15974153669603797,-0.02642793865899774,-0.028488595000351263,0.02508238260213441,0.028112683979072968,-0.02386785817668331,-0.027752802668300908
235.0,4001,2001,39,39,0.9658123708124925,0.9654551823557878,0.00035718845670473787,0.16516795933693285,-0.028312049497085233,-0.028317324976967487,0.02779199374795674,0.028357276162224377,-0.02731884734964007,-0.028307633230097513
235.0,4001,2001,40,40,0.9656059619690425,0.9652441830331273,0.000361778935915158,0.17066991196929163,0.02854269461812692,0.026534028271441946,-0.028512000231544803,-0.02662236253764562,0.028422780885015295,0.026490309489862713
