pair_id,mechanism,z_true,n_lines,frequencies,J_true_star,J_alt_star,delta_J,delta_J_gt_0,delta_J_gt_0p5,static_blind
C02,C,180.0,3,235;283;338,0.0,2.5589901431669744,2.5589901431669744,True,True,False
C02,C,180.0,4,201;235;283;338,0.0,2.6037058848772974,2.6037058848772974,True,True,False
C02,C,200.0,1,201,0.0,1.8072789953171509,1.8072789953171509,True,True,False
C02,C,200.0,1,235,0.0,1.0075079877829394,1.0075079877829394,True,True,False
C02,C,200.0,1,283,0.0,1.5358366748287102,1.5358366748287102,True,True,False
C02,C,200.0,1,338,0.0,2.8239824553487556,2.8239824553487556,True,True,False
C02,C,200.0,2,201;235,0.0,1.6159521259698961,1.6159521259698961,True,True,False
C02,C,200.0,2,201;283,0.0,2.0377416925831544,2.0377416925831544,True,True,False
C02,C,200.0,2,201;338,0.0,3.045307024818325,3.045307024818325,True,True,False
C02,C,200.0,2,235;283,0.0,1.5988002619812958,1.5988002619812958,True,True,False
C02,C,200.0,2,235;338,0.0,2.570844368182588,2.570844368182588,True,True,False
C02,C,200.0,2,283;338,0.0,2.7281580901308025,2.7281580901308025,True,True,False
C02,C,200.0,3,201;235;283,0.0,1.7625601414637122,1.7625601414637122,True,True,False
C02,C,200.0,3,201;235;338,0.0,2.560332888168549,2.560332888168549,True,True,False
C02,C,200.0,3,201;283;338,0.0,2.951352565625758,2.951352565625758,True,True,False
C02,C,200.0,3,235;283;338,0.0,2.5903215857113815,2.5903215857113815,True,True,False
C02,C,200.0,4,201;235;283;338,0.0,2.6100560168210025,2.6100560168210025,True,True,False
C02,C,220.0,1,201,0.0,1.8114031196095524,1.8114031196095524,True,True,False
C02,C,220.0,1,235,0.0,1.0392244817537188,1.0392244817537188,True,True,False
C02,C,220.0,1,283,0.0,1.5364241897568012,1.5364241897568012,True,True,False
C02,C,220.0,1,338,0.0,2.7975967530545134,2.7975967530545134,True,True,False
C02,C,220.0,2,201;235,0.0,1.6217427304856655,1.6217427304856655,True,True,False
C02,C,220.0,2,201;283,0.0,2.051692535786092,2.051692535786092,True,True,False
C02,C,220.0,2,201;338,0.0,3.0212559027485275,3.0212559027485275,True,True,False
C02,C,220.0,2,235;283,0.0,1.6307606510440298,1.6307606510440298,True,True,False
C02,C,220.0,2,235;338,0.0,2.5346448099337517,2.5346448099337517,True,True,False
C02,C,220.0,2,283;338,0.0,2.693861458778659,2.693861458778659,True,True,False
C02,C,220.0,3,201;235;283,0.0,1.7794073963239383,1.7794073963239383,True,True,False
C02,C,220.0,3,201;235;338,0.0,2.540846206835903,2.540846206835903,True,True,False
C02,C,220.0,3,201;283;338,0.0,2.9293638017409727,2.9293638017409727,True,True,False
C02,C,220.0,3,235;283;338,0.0,2.551867300006881,2.551867300006881,True,True,False
C02,C,220.0,4,201;235;283;338,0.0,2.591102117316226,2.591102117316226,True,True,False
C03,C,180.0,1,201,0.0,1.833511861854275,1.833511861854275,True,True,False
C03,C,180.0,1,235,0.0,1.2883314167315585,1.2883314167315585,True,True,False
C03,C,180.0,1,283,0.0,1.565596131523997,1.565596131523997,True,True,False
C03,C,180.0,1,338,0.0,3.8134203498745314,3.8134203498745314,True,True,False
C03,C,180.0,2,201;235,0.0,1.8612299738526028,1.8612299738526028,True,True,False
C03,C,180.0,2,201;283,0.0,2.4702182316684858,2.4702182316684858,True,True,False
C03,C,180.0,2,201;338,0.0,3.342840612590321,3.342840612590321,True,True,False
C03,C,180.0,2,235;283,0.0,1.8817734992495256,1.8817734992495256,True,True,False
C03,C,180.0,2,235;338,0.0,2.9349066001482322,2.9349066001482322,True,True,False
C03,C,180.0,2,283;338,0.0,3.2395910875809486,3.2395910875809486,True,True,False
C03,C,180.0,3,201;235;283,0.0,2.149709597710995,2.149709597710995,True,True,False
C03,C,180.0,3,201;235;338,0.0,2.8289553172919977,2.8289553172919977,True,True,False
C03,C,180.0,3,201;283;338,0.0,3.0425598809765724,3.0425598809765724,True,True,False
C03,C,180.0,3,235;283;338,0.0,2.747708055137674,2.747708055137674,True,True,False
C03,C,180.0,4,201;235;283;338,0.0,2.7125315540709414,2.7125315540709414,True,True,False
C03,C,200.0,1,201,0.0,1.8075507457056292,1.8075507457056292,True,True,False
C03,C,200.0,1,235,0.0,1.4320023064659324,1.4320023064659324,True,True,False
C03,C,200.0,1,283,0.0,1.5958967521851053,1.5958967521851053,True,True,False
C03,C,200.0,1,338,0.0,3.810558956958158,3.810558956958158,True,True,False
C03,C,200.0,2,201;235,0.0,1.806724316377346,1.806724316377346,True,True,False
C03,C,200.0,2,201;283,0.0,2.451536971924753,2.451536971924753,True,True,False
C03,C,200.0,2,201;338,0.0,3.3528369595490215,3.3528369595490215,True,True,False
C03,C,200.0,2,235;283,0.0,1.9043048162810081,1.9043048162810081,True,True,False
C03,C,200.0,2,235;338,0.0,2.975107310760691,2.975107310760691,True,True,False
C03,C,200.0,2,283;338,0.0,3.244851541284929,3.244851541284929,True,True,False
C03,C,200.0,3,201;235;283,0.0,2.182352872444374,2.182352872444374,True,True,False
C03,C,200.0,3,201;235;338,0.0,2.8597005647654563,2.8597005647654563,True,True,False
C03,C,200.0,3,201;283;338,0.0,3.0490030058602517,3.0490030058602517,True,True,False
C03,C,200.0,3,235;283;338,0.0,2.775413101725105,2.775413101725105,True,True,False
C03,C,200.0,4,201;235;283;338,0.0,2.7358677140423975,2.7358677140423975,True,True,False
C03,C,220.0,1,201,0.0,1.8169634741902652,1.8169634741902652,True,True,False
C03,C,220.0,1,235,0.0,1.3123525781353045,1.3123525781353045,True,True,False
C03,C,220.0,1,283,0.0,1.5591983188428569,1.5591983188428569,True,True,False
C03,C,220.0,1,338,0.0,3.8233440566804164,3.8233440566804164,True,True,False
C03,C,220.0,2,201;235,0.0,1.8420885864552823,1.8420885864552823,True,True,False
C03,C,220.0,2,201;283,0.0,2.47309317858233,2.47309317858233,True,True,False
C03,C,220.0,2,201;338,0.0,3.333153999840554,3.333153999840554,True,True,False
C03,C,220.0,2,235;283,0.0,1.8887287790866483,1.8887287790866483,True,True,False
C03,C,220.0,2,235;338,0.0,2.926705469108382,2.926705469108382,True,True,False
C03,C,220.0,2,283;338,0.0,3.2272611917501832,3.2272611917501832,True,True,False
C03,C,220.0,3,201;235;283,0.0,2.156745157966767,2.156745157966767,True,True,False
C03,C,220.0,3,201;235;338,0.0,2.8250133015996313,2.8250133015996313,True,True,False
C03,C,220.0,3,201;283;338,0.0,3.035419809316901,3.035419809316901,True,True,False
C03,C,220.0,3,235;283;338,0.0,2.741818064040234,2.741818064040234,True,True,False
C03,C,220.0,4,201;235;283;338,0.0,2.7094090474547547,2.7094090474547547,True,True,False
C04,C,180.0,1,201,0.0,1.5828868957852997,1.5828868957852997,True,True,False
C04,C,180.0,1,235,0.0,0.9422178992595057,0.9422178992595057,True,True,False
C04,C,180.0,1,283,0.0,1.8090028661902333,1.8090028661902333,True,True,False
C04,C,180.0,1,338,0.0,1.6306300696129612,1.6306300696129612,True,True,False
C04,C,180.0,2,201;235,0.0,2.2062826262583544,2.2062826262583544,True,True,False
C04,C,180.0,2,201;283,0.0,1.8559402134497318,1.8559402134497318,True,True,False
C04,C,180.0,2,201;338,0.0,1.6879881173891682,1.6879881173891682,True,True,False
C04,C,180.0,2,235;283,0.0,2.8054235936457927,2.8054235936457927,True,True,False
C04,C,180.0,2,235;338,0.0,2.070687675149211,2.070687675149211,True,True,False
C04,C,180.0,2,283;338,0.0,2.4822124984126863,2.4822124984126863,True,True,False
C04,C,180.0,3,201;235;283,0.0,2.5424266147703096,2.5424266147703096,True,True,False
C04,C,180.0,3,201;235;338,0.0,2.795386280847529,2.795386280847529,True,True,False
C04,C,180.0,3,201;283;338,0.0,2.3050158753225896,2.3050158753225896,True,True,False
C04,C,180.0,3,235;283;338,0.0,3.0331542589965044,3.0331542589965044,True,True,False
C04,C,180.0,4,201;235;283;338,0.0,2.8792529147003405,2.8792529147003405,True,True,False
C04,C,200.0,1,201,0.0,1.5930867172856316,1.5930867172856316,True,True,False
C04,C,200.0,1,235,0.0,1.03890870766509,1.03890870766509,True,True,False
C04,C,200.0,1,283,0.0,1.7570364876040272,1.7570364876040272,True,True,False
C04,C,200.0,1,338,0.0,1.6467512250220377,1.6467512250220377,True,True,False
C04,C,200.0,2,201;235,0.0,2.155634922713828,2.155634922713828,True,True,False
C04,C,200.0,2,201;283,0.0,1.8407139691413017,1.8407139691413017,True,True,False
C04,C,200.0,2,201;338,0.0,1.6829056130230753,1.6829056130230753,True,True,False
C04,C,200.0,2,235;283,0.0,2.7805637321401857,2.7805637321401857,True,True,False
C04,C,200.0,2,235;338,0.0,2.087043274090108,2.087043274090108,True,True,False
C04,C,200.0,2,283;338,0.0,2.4618304984019805,2.4618304984019805,True,True,False
C04,C,200.0,3,201;235;283,0.0,2.5101845195808115,2.5101845195808115,True,True,False
C04,C,200.0,3,201;235;338,0.0,2.7716177827404334,2.7716177827404334,True,True,False
C04,C,200.0,3,201;283;338,0.0,2.2956841695767767,2.2956841695767767,True,True,False
C04,C,200.0,3,235;283;338,0.0,3.02745188192854,3.02745188192854,True,True,False
C04,C,200.0,4,201;235;283;338,0.0,2.8659047623925873,2.8659047623925873,True,True,False
C04,C,220.0,1,201,0.0,1.5895160404400979,1.5895160404400979,True,True,False
C04,C,220.0,1,235,0.0,0.9643323066127633,0.9643323066127633,True,True,False
C04,C,220.0,1,283,0.0,1.8405348822628962,1.8405348822628962,True,True,False
C04,C,220.0,1,338,0.0,1.599061621367592,1.599061621367592,True,True,False
C04,C,220.0,2,201;235,0.0,2.1925624380945963,2.1925624380945963,True,True,False
C04,C,220.0,2,201;283,0.0,1.8778736120173816,1.8778736120173816,True,True,False
C04,C,220.0,2,201;338,0.0,1.6641067189953092,1.6641067189953092,True,True,False
C04,C,220.0,2,235;283,0.0,2.810610677823398,2.810610677823398,True,True,False
C04,C,220.0,2,235;338,0.0,2.089757844474561,2.089757844474561,True,True,False
C04,C,220.0,2,283;338,0.0,2.4970906596561573,2.4970906596561573,True,True,False
C04,C,220.0,3,201;235;283,0.0,2.5362441765630974,2.5362441765630974,True,True,False
C04,C,220.0,3,201;235;338,0.0,2.8021982026578542,2.8021982026578542,True,True,False
C04,C,220.0,3,201;283;338,0.0,2.319207729497293,2.319207729497293,True,True,False
C04,C,220.0,3,235;283;338,0.0,3.0370087538743986,3.0370087538743986,True,True,False
C04,C,220.0,4,201;235;283;338,0.0,2.8851412656722526,2.8851412656722526,True,True,False
C05,C,180.0,1,201,0.0,2.3569545108954735,2.3569545108954735,True,True,False
C05,C,180.0,1,235,0.0,2.0649217654206997,2.0649217654206997,True,True,False
C05,C,180.0,1,283,0.0,1.917952627921767,1.917952627921767,True,True,False
C05,C,180.0,1,338,0.0,3.7072710337136106,3.7072710337136106,True,True,False
C05,C,180.0,2,201;235,0.0,2.5130492714646557,2.5130492714646557,True,True,False
C05,C,180.0,2,201;283,0.0,3.285850338881053,3.285850338881053,True,True,False
C05,C,180.0,2,201;338,0.0,3.3529922118682545,3.3529922118682545,True,True,False
C05,C,180.0,2,235;283,0.0,2.3091644720978084,2.3091644720978084,True,True,False
C05,C,180.0,2,235;338,0.0,3.6860011750847135,3.6860011750847135,True,True,False
C05,C,180.0,2,283;338,0.0,3.3086342459718114,3.3086342459718114,True,True,False
C05,C,180.0,3,201;235;283,0.0,3.1147964865639177,3.1147964865639177,True,True,False
C05,C,180.0,3,201;235;338,0.0,3.5673573241833334,3.5673573241833334,True,True,False
C05,C,180.0,3,201;283;338,0.0,3.81052696475944,3.81052696475944,True,True,False
C05,C,180.0,3,235;283;338,0.0,3.4636032927933647,3.4636032927933647,True,True,False
C05,C,180.0,4,201;235;283;338,0.0,3.593690068433402,3.593690068433402,True,True,False
C05,C,200.0,1,201,0.0,2.3732909477569564,2.3732909477569564,True,True,False
C05,C,200.0,1,235,0.0,1.847980436028797,1.847980436028797,True,True,False
C05,C,200.0,1,283,0.0,1.9137950795178589,1.9137950795178589,True,True,False
C05,C,200.0,1,338,0.0,3.7258379717150474,3.7258379717150474,True,True,False
C05,C,200.0,2,201;235,0.0,2.4005973945445245,2.4005973945445245,True,True,False
C05,C,200.0,2,201;283,0.0,3.314395934401514,3.314395934401514,True,True,False
C05,C,200.0,2,201;338,0.0,3.3661060608983364,3.3661060608983364,True,True,False
C05,C,200.0,2,235;283,0.0,2.392409970443935,2.392409970443935,True,True,False
C05,C,200.0,2,235;338,0.0,3.7104065410332,3.7104065410332,True,True,False
C05,C,200.0,2,283;338,0.0,3.3326433537977542,3.3326433537977542,True,True,False
C05,C,200.0,3,201;235;283,0.0,3.1469522094131475,3.1469522094131475,True,True,False
C05,C,200.0,3,201;235;338,0.0,3.515590839438424,3.515590839438424,True,True,False
C05,C,200.0,3,201;283;338,0.0,3.8393540602086533,3.8393540602086533,True,True,False
C05,C,200.0,3,235;283;338,0.0,3.4955073642022247,3.4955073642022247,True,True,False
C05,C,200.0,4,201;235;283;338,0.0,3.6189852515572065,3.6189852515572065,True,True,False
C05,C,220.0,1,201,0.0,2.3653851974165407,2.3653851974165407,True,True,False
C05,C,220.0,1,235,0.0,1.9776419137473367,1.9776419137473367,True,True,False
C05,C,220.0,1,283,0.0,1.9221417774869745,1.9221417774869745,True,True,False
C05,C,220.0,1,338,0.0,3.6677387045489827,3.6677387045489827,True,True,False
C05,C,220.0,2,201;235,0.0,2.482450729114155,2.482450729114155,True,True,False
C05,C,220.0,2,201;283,0.0,3.2936552058898263,3.2936552058898263,True,True,False
C05,C,220.0,2,201;338,0.0,3.332074925162631,3.332074925162631,True,True,False
C05,C,220.0,2,235;283,0.0,2.3078287439922778,2.3078287439922778,True,True,False
C05,C,220.0,2,235;338,0.0,3.662529899054059,3.662529899054059,True,True,False
C05,C,220.0,2,283;338,0.0,3.3116795322550083,3.3116795322550083,True,True,False
C05,C,220.0,3,201;235;283,0.0,3.1109631587980484,3.1109631587980484,True,True,False
C05,C,220.0,3,201;235;338,0.0,3.535456864285618,3.535456864285618,True,True,False
C05,C,220.0,3,201;283;338,0.0,3.78410981373885,3.78410981373885,True,True,False
C05,C,220.0,3,235;283;338,0.0,3.4295138230164786,3.4295138230164786,True,True,False
C05,C,220.0,4,201;235;283;338,0.0,3.5683873197449794,3.5683873197449794,True,True,False
C06,C,180.0,1,201,0.0,1.1068845451780078,1.1068845451780078,True,True,False
C06,C,180.0,1,235,0.0,0.8116277076026382,0.8116277076026382,True,True,False
C06,C,180.0,1,283,0.0,1.2131037751372926,1.2131037751372926,True,True,False
C06,C,180.0,1,338,0.0,1.2593792530161187,1.2593792530161187,True,True,False
C06,C,180.0,2,201;235,0.0,1.1037111243966267,1.1037111243966267,True,True,False
C06,C,180.0,2,201;283,0.0,1.3768345839512508,1.3768345839512508,True,True,False
C06,C,180.0,2,201;338,0.0,1.353336586534992,1.353336586534992,True,True,False
C06,C,180.0,2,235;283,0.0,1.3019550825963302,1.3019550825963302,True,True,False
C06,C,180.0,2,235;338,0.0,1.1278657748533873,1.1278657748533873,True,True,False
C06,C,180.0,2,283;338,0.0,1.2390041273173067,1.2390041273173067,True,True,False
C06,C,180.0,3,201;235;283,0.0,1.3124774322735677,1.3124774322735677,True,True,False
C06,C,180.0,3,201;235;338,0.0,1.2002471090927738,1.2002471090927738,True,True,False
C06,C,180.0,3,201;283;338,0.0,1.4096946396101286,1.4096946396101286,True,True,False
C06,C,180.0,3,235;283;338,0.0,1.326096646882595,1.326096646882595,True,True,False
C06,C,180.0,4,201;235;283;338,0.0,1.327894377116004,1.327894377116004,True,True,False
C06,C,200.0,1,201,0.0,1.1469754469501967,1.1469754469501967,True,True,False
C06,C,200.0,1,235,0.0,0.5789739038471831,0.5789739038471831,True,True,False
C06,C,200.0,1,283,0.0,1.1610044268069117,1.1610044268069117,True,True,False
C06,C,200.0,1,338,0.0,1.228258157323911,1.228258157323911,True,True,False
C06,C,200.0,2,201;235,0.0,1.0722682619374782,1.0722682619374782,True,True,False
C06,C,200.0,2,201;283,0.0,1.4613801695276931,1.4613801695276931,True,True,False
C06,C,200.0,2,201;338,0.0,1.2658631024250615,1.2658631024250615,True,True,False
C06,C,200.0,2,235;283,0.0,0.9173718058675263,0.9173718058675263,True,True,False
C06,C,200.0,2,235;338,0.0,1.1027619342804769,1.1027619342804769,True,True,False
C06,C,200.0,2,283;338,0.0,1.3562707708040915,1.3562707708040915,True,True,False
C06,C,200.0,3,201;235;283,0.0,1.375301503970321,1.375301503970321,True,True,False
C06,C,200.0,3,201;235;338,0.0,1.1501090532840268,1.1501090532840268,True,True,False
C06,C,200.0,3,201;283;338,0.0,1.4380298995521694,1.4380298995521694,True,True,False
C06,C,200.0,3,235;283;338,0.0,1.240533084350604,1.240533084350604,True,True,False
C06,C,200.0,4,201;235;283;338,0.0,1.3549074445040408,1.3549074445040408,True,True,False
C06,C,220.0,1,201,0.0,1.1299297076945345,1.1299297076945345,True,True,False
C06,C,220.0,1,235,0.0,0.591722134789365,0.591722134789365,True,True,False
C06,C,220.0,1,283,0.0,1.1678161250021266,1.1678161250021266,True,True,False
C06,C,220.0,1,338,0.0,1.1000157341978456,1.1000157341978456,True,True,False
C06,C,220.0,2,201;235,0.0,1.0029972180197952,1.0029972180197952,True,True,False
C06,C,220.0,2,201;283,0.0,1.461783449413617,1.461783449413617,True,True,False
C06,C,220.0,2,201;338,0.0,1.2692215497815993,1.2692215497815993,True,True,False
C06,C,220.0,2,235;283,0.0,1.167639442847339,1.167639442847339,True,True,False
C06,C,220.0,2,235;338,0.0,1.1685835512619984,1.1685835512619984,True,True,False
C06,C,220.0,2,283;338,0.0,1.3310194750388011,1.3310194750388011,True,True,False
C06,C,220.0,3,201;235;283,0.0,1.2588400696958455,1.2588400696958455,True,True,False
C06,C,220.0,3,201;235;338,0.0,1.2645362001635867,1.2645362001635867,True,True,False
C06,C,220.0,3,201;283;338,0.0,1.3842406439474109,1.3842406439474109,True,True,False
C06,C,220.0,3,235;283;338,0.0,1.3996799366481252,1.3996799366481252,True,True,False
C06,C,220.0,4,201;235;283;338,0.0,1.3728786844689804,1.3728786844689804,True,True,False
C07,C,180.0,1,201,0.0,1.1238990623724319,1.1238990623724319,True,True,False
C07,C,180.0,1,235,0.0,0.9892830153092702,0.9892830153092702,True,True,False
C07,C,180.0,1,283,0.0,1.3374267387345327,1.3374267387345327,True,True,False
C07,C,180.0,1,338,0.0,1.0671177714753473,1.0671177714753473,True,True,False
C07,C,180.0,2,201;235,0.0,1.2385011742891818,1.2385011742891818,True,True,False
C07,C,180.0,2,201;283,0.0,1.670807091693755,1.670807091693755,True,True,False
C07,C,180.0,2,201;338,0.0,1.6359342499428404,1.6359342499428404,True,True,False
C07,C,180.0,2,235;283,0.0,1.5335721196144123,1.5335721196144123,True,True,False
C07,C,180.0,2,235;338,0.0,1.088135337068222,1.088135337068222,True,True,False
C07,C,180.0,2,283;338,0.0,1.3156048867663197,1.3156048867663197,True,True,False
C07,C,180.0,3,201;235;283,0.0,1.5425541278048909,1.5425541278048909,True,True,False
C07,C,180.0,3,201;235;338,0.0,1.6865209608838787,1.6865209608838787,True,True,False
C07,C,180.0,3,201;283;338,0.0,1.6161537182097572,1.6161537182097572,True,True,False
C07,C,180.0,3,235;283;338,0.0,1.4251412832056367,1.4251412832056367,True,True,False
C07,C,180.0,4,201;235;283;338,0.0,1.7505759668063485,1.7505759668063485,True,True,False
C07,C,200.0,1,201,0.0,1.136211646918576,1.136211646918576,True,True,False
C07,C,200.0,1,235,0.0,1.0929219120018838,1.0929219120018838,True,True,False
C07,C,200.0,1,283,0.0,1.2644180324816194,1.2644180324816194,True,True,False
C07,C,200.0,1,338,0.0,1.0892162439034163,1.0892162439034163,True,True,False
C07,C,200.0,2,201;235,0.0,1.5983316045393068,1.5983316045393068,True,True,False
C07,C,200.0,2,201;283,0.0,1.5639355339290306,1.5639355339290306,True,True,False
C07,C,200.0,2,201;338,0.0,1.617869548550004,1.617869548550004,True,True,False
C07,C,200.0,2,235;283,0.0,1.3857886222062576,1.3857886222062576,True,True,False
C07,C,200.0,2,235;338,0.0,1.1805540636185745,1.1805540636185745,True,True,False
C07,C,200.0,2,283;338,0.0,1.2461646557781634,1.2461646557781634,True,True,False
C07,C,200.0,3,201;235;283,0.0,1.607862944125646,1.607862944125646,True,True,False
C07,C,200.0,3,201;235;338,0.0,1.6743149477711647,1.6743149477711647,True,True,False
C07,C,200.0,3,201;283;338,0.0,1.5092776101075063,1.5092776101075063,True,True,False
C07,C,200.0,3,235;283;338,0.0,1.473249202846168,1.473249202846168,True,True,False
C07,C,200.0,4,201;235;283;338,0.0,1.6625532726899803,1.6625532726899803,True,True,False
C07,C,220.0,1,201,0.0,1.227848509433168,1.227848509433168,True,True,False
C07,C,220.0,1,235,0.0,0.6352206753960983,0.6352206753960983,True,True,False
C07,C,220.0,1,283,0.0,1.2486552504422654,1.2486552504422654,True,True,False
C07,C,220.0,1,338,0.0,1.221240265647429,1.221240265647429,True,True,False
C07,C,220.0,2,201;235,0.0,1.2946049347344801,1.2946049347344801,True,True,False
C07,C,220.0,2,201;283,0.0,1.5566686574636646,1.5566686574636646,True,True,False
C07,C,220.0,2,201;338,0.0,1.8822371885316413,1.8822371885316413,True,True,False
C07,C,220.0,2,235;283,0.0,1.3086705927527291,1.3086705927527291,True,True,False
C07,C,220.0,2,235;338,0.0,1.3586764116872638,1.3586764116872638,True,True,False
C07,C,220.0,2,283;338,0.0,1.5804876548446514,1.5804876548446514,True,True,False
C07,C,220.0,3,201;235;283,0.0,1.4127025055561266,1.4127025055561266,True,True,False
C07,C,220.0,3,201;235;338,0.0,1.7129082202817456,1.7129082202817456,True,True,False
C07,C,220.0,3,201;283;338,0.0,1.6975250221268248,1.6975250221268248,True,True,False
C07,C,220.0,3,235;283;338,0.0,1.495965164208004,1.495965164208004,True,True,False
C07,C,220.0,4,201;235;283;338,0.0,1.6909571954119855,1.6909571954119855,True,True,False
C08,C,180.0,1,201,0.0,1.735772500736695,1.735772500736695,True,True,False
C08,C,180.0,1,235,0.0,1.4477445043781332,1.4477445043781332,True,True,False
C08,C,180.0,1,283,0.0,5.695746567731054,5.695746567731054,True,True,False
C08,C,180.0,1,338,0.0,1.259981302131411,1.259981302131411,True,True,False
C08,C,180.0,2,201;235,0.0,1.7232030887659284,1.7232030887659284,True,True,False
C08,C,180.0,2,201;283,0.0,4.484223914643422,4.484223914643422,True,True,False
C08,C,180.0,2,201;338,0.0,1.7977725617750389,1.7977725617750389,True,True,False
C08,C,180.0,2,235;283,0.0,4.280838001707112,4.280838001707112,True,True,False
C08,C,180.0,2,235;338,0.0,1.535747846716979,1.535747846716979,True,True,False
C08,C,180.0,2,283;338,0.0,4.153953189525498,4.153953189525498,True,True,False
C08,C,180.0,3,201;235;283,0.0,3.787412325873334,3.787412325873334,True,True,False
C08,C,180.0,3,201;235;338,0.0,1.68917499761466,1.68917499761466,True,True,False
C08,C,180.0,3,201;283;338,0.0,3.9002895814530683,3.9002895814530683,True,True,False
C08,C,180.0,3,235;283;338,0.0,3.7054004848095112,3.7054004848095112,True,True,False
C08,C,180.0,4,201;235;283;338,0.0,3.45444426093153,3.45444426093153,True,True,False
C08,C,200.0,1,201,0.0,1.8444673289968274,1.8444673289968274,True,True,False
C08,C,200.0,1,235,0.0,1.7274722110556093,1.7274722110556093,True,True,False
C08,C,200.0,1,283,0.0,1.2375773829421386,1.2375773829421386,True,True,False
C08,C,200.0,1,338,0.0,1.1579227255656024,1.1579227255656024,True,True,False
C08,C,200.0,2,201;235,0.0,1.9118958982575331,1.9118958982575331,True,True,False
C08,C,200.0,2,201;283,0.0,2.0033596117751604,2.0033596117751604,True,True,False
C08,C,200.0,2,201;338,0.0,1.63563212698675,1.63563212698675,True,True,False
C08,C,200.0,2,235;283,0.0,1.9476260495317694,1.9476260495317694,True,True,False
C08,C,200.0,2,235;338,0.0,1.4705348139963619,1.4705348139963619,True,True,False
C08,C,200.0,2,283;338,0.0,1.2937993098743714,1.2937993098743714,True,True,False
C08,C,200.0,3,201;235;283,0.0,2.010127154325286,2.010127154325286,True,True,False
C08,C,200.0,3,201;235;338,0.0,1.7460098169673137,1.7460098169673137,True,True,False
C08,C,200.0,3,201;283;338,0.0,1.811365506818611,1.811365506818611,True,True,False
C08,C,200.0,3,235;283;338,0.0,1.7747221366350998,1.7747221366350998,True,True,False
C08,C,200.0,4,201;235;283;338,0.0,1.9177147611447862,1.9177147611447862,True,True,False
C08,C,220.0,1,201,0.0,1.8499371796842563,1.8499371796842563,True,True,False
C08,C,220.0,1,235,0.0,1.1112084917653595,1.1112084917653595,True,True,False
C08,C,220.0,1,283,0.0,1.5249212952086177,1.5249212952086177,True,True,False
C08,C,220.0,1,338,0.0,1.6491831303858961,1.6491831303858961,True,True,False
C08,C,220.0,2,201;235,0.0,1.5259508316046073,1.5259508316046073,True,True,False
C08,C,220.0,2,201;283,0.0,2.094575108924649,2.094575108924649,True,True,False
C08,C,220.0,2,201;338,0.0,2.0029878818786933,2.0029878818786933,True,True,False
C08,C,220.0,2,235;283,0.0,1.9931909815966586,1.9931909815966586,True,True,False
C08,C,220.0,2,235;338,0.0,1.7082794931303091,1.7082794931303091,True,True,False
C08,C,220.0,2,283;338,0.0,1.7593302598798841,1.7593302598798841,True,True,False
C08,C,220.0,3,201;235;283,0.0,1.9466114273282384,1.9466114273282384,True,True,False
C08,C,220.0,3,201;235;338,0.0,1.7567683609473799,1.7567683609473799,True,True,False
C08,C,220.0,3,201;283;338,0.0,2.1452608741437826,2.1452608741437826,True,True,False
C08,C,220.0,3,235;283;338,0.0,1.9552077569169906,1.9552077569169906,True,True,False
C08,C,220.0,4,201;235;283;338,0.0,1.998095436168046,1.998095436168046,True,True,False
C09,C,180.0,1,201,0.0,1.1266545798112353,1.1266545798112353,True,True,False
C09,C,180.0,1,235,0.0,0.9556791864197562,0.9556791864197562,True,True,False
C09,C,180.0,1,283,0.0,1.301174319110453,1.301174319110453,True,True,False
C09,C,180.0,1,338,0.0,1.0754111198392293,1.0754111198392293,True,True,False
C09,C,180.0,2,201;235,0.0,1.2305235087891258,1.2305235087891258,True,True,False
C09,C,180.0,2,201;283,0.0,1.6093941550535595,1.6093941550535595,True,True,False
C09,C,180.0,2,201;338,0.0,1.6308700275481114,1.6308700275481114,True,True,False
C09,C,180.0,2,235;283,0.0,1.4298578666015698,1.4298578666015698,True,True,False
C09,C,180.0,2,235;338,0.0,1.05420635859116,1.05420635859116,True,True,False
C09,C,180.0,2,283;338,0.0,1.280992691186117,1.280992691186117,True,True,False
C09,C,180.0,3,201;235;283,0.0,1.467785427425463,1.467785427425463,True,True,False
C09,C,180.0,3,201;235;338,0.0,1.6712292004229268,1.6712292004229268,True,True,False
C09,C,180.0,3,201;283;338,0.0,1.5557368940622067,1.5557368940622067,True,True,False
C09,C,180.0,3,235;283;338,0.0,1.3414378384152985,1.3414378384152985,True,True,False
C09,C,180.0,4,201;235;283;338,0.0,1.6996091794179937,1.6996091794179937,True,True,False
C09,C,200.0,1,201,0.0,1.1294706885974959,1.1294706885974959,True,True,False
C09,C,200.0,1,235,0.0,0.8977589579873634,0.8977589579873634,True,True,False
C09,C,200.0,1,283,0.0,1.2727114564949145,1.2727114564949145,True,True,False
C09,C,200.0,1,338,0.0,1.0650782976495423,1.0650782976495423,True,True,False
C09,C,200.0,2,201;235,0.0,1.5360061606676008,1.5360061606676008,True,True,False
C09,C,200.0,2,201;283,0.0,1.5543885505430197,1.5543885505430197,True,True,False
C09,C,200.0,2,201;338,0.0,1.613386113397038,1.613386113397038,True,True,False
C09,C,200.0,2,235;283,0.0,1.3361857349100574,1.3361857349100574,True,True,False
C09,C,200.0,2,235;338,0.0,1.1424590865030837,1.1424590865030837,True,True,False
