zs,zr,mode_id,method,k_true,g_real,g_imag,abs_g
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2509445672411388,-0.06478458882599457,0.09703238453964837,0.11667187578334108
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2522037226133207,-0.06764829064594213,0.095885419365357,0.11734694232994841
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2534628779855026,-0.0705006177126353,0.09465985919934775,0.11802892036066197
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2547220333576845,-0.07333967052650502,0.09335531760012468,0.11871782762987393
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2559811887298664,-0.07616328038708255,0.0919712397712583,0.1194133753998422
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2572403441020483,-0.07896883265398957,0.09050767609481683,0.12011542766363566
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2584994994742302,-0.08175455904317934,0.08896500698064345,0.12082458521100181
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2597586548464121,-0.08451863725611702,0.08734293738980745,0.12154089334668772
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.261017810218594,-0.08725886090384027,0.08564127315059633,0.12226420765330627
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.262276965590776,-0.08997294860387758,0.08385999298248079,0.12299443037592281
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2635361209629579,-0.09265857336084174,0.08199917850285068,0.12373146928897619
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2647952763351398,-0.0953133366414172,0.08005900925594592,0.12447520678739102
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2660544317073217,-0.09793473621455157,0.07803978998164982,0.1252254821423891
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2673135870795036,-0.10052012330406611,0.07594200933265109,0.1259820779735956
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2685727424516855,-0.10306663962621226,0.07376645679957544,0.12674471331224485
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2698318978238674,-0.10557112604310179,0.07151446899344718,0.12751306572043197
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2710910531960493,-0.10803001852593619,0.06918849129615595,0.1282869137151267
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2723502085682312,-0.11043941403292083,0.06679347437609963,0.12906677493129512
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2736093639404131,-0.11279654079882431,0.06434057944004351,0.12985672789217118
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.274868519312595,-0.11511053900179302,0.06185579585446915,0.1306773724486113
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.276127674684777,-0.11745887139184837,0.05936725489003382,0.13160948834269137
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2773868300569589,-0.11995319654773762,0.05667943360276461,0.132669994933106
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2786459854291408,-0.12224608040229094,0.05368140517016427,0.13351328561145787
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2799051408013227,-0.12432714621604474,0.05067781209926337,0.1342590031446458
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2811642961735046,-0.12633254199569577,0.0476674207018828,0.13502627212311136
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2824234515456865,-0.12828067779250021,0.044610142854582306,0.1358160415429985
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2836826069178684,-0.13016574314261842,0.04149011240617439,0.13661826420851314
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2849417622900503,-0.13197958579558974,0.03830156138235951,0.1374249637842488
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2862009176622322,-0.13371352276632248,0.03504233272321753,0.1382290535787051
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2874600730344141,-0.13535728751982398,0.03171172732228706,0.13902240443355662
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.288719228406596,-0.1368969885925091,0.028309971831014642,0.13979356205051222
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.289978383778778,-0.1383113149257536,0.024838866346375124,0.14052398057934481
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2912375391509598,-0.13956349557653525,0.021305094968827078,0.1411802973830708
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2924966945231418,-0.14058257885193706,0.017733506076125942,0.14169664327150835
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2937558498953237,-0.14122026781553365,0.014226544188960882,0.14193505064448142
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2950150052675056,-0.14122895172009126,0.011267804580145244,0.1416777336916857
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2962741606396875,-0.14162282699617976,0.010558278689249245,0.14201585254917748
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2975333160118694,-0.14641399046253456,0.00871998817777389,0.14667342907624298
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.2987924713840513,-0.14925756046857405,0.0031788286861710036,0.14929140735101287
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3000516267562332,-0.15036784503149414,-0.0018076464867654851,0.15037870994670938
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3013107821284151,-0.15111528573523125,-0.006278353625858754,0.1512456521923586
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.302569937500597,-0.15175359091450585,-0.010516252127522177,0.1521175332243355
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.303829092872779,-0.1523267187997289,-0.014641099657484863,0.15302872625579841
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3050882482449608,-0.15284617347430485,-0.018699017012658484,0.15398573305010102
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3063474036171427,-0.15332423439931503,-0.02270310854412992,0.15499597411449964
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3076065589893247,-0.15378574329356842,-0.02664765089371783,0.15607739150341024
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3088657143615066,-0.1542826570571053,-0.03051186720129985,0.1572708247219112
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3101248697336885,-0.15492826060107567,-0.03426035498894031,0.15867116265044204
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3113840251058704,-0.15599724699811582,-0.03785671230178083,0.16052498789064262
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3126431804780523,-0.15827232240495626,-0.041428209123758136,0.16360447594934638
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3139023358502342,-0.1640394260986474,-0.047151125769340815,0.1706814634812164
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.315161491222416,-0.1644507206516221,-0.06643494121404164,0.17736302020700656
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.316420646594598,-0.15028231711593815,-0.06945115983761041,0.16555433682185647
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.31767980196678,-0.14738074815201518,-0.06863785768954944,0.16257995089819213
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3189389573389618,-0.14651506203198142,-0.0701791417314361,0.1624554564685236
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3201981127111437,-0.14587150398295384,-0.07261675261551793,0.16294688838597762
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3214572680833256,-0.14524335420922727,-0.07531771357581427,0.1636104823054912
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3227164234555076,-0.14467177572125425,-0.07797142281530905,0.1643455672240191
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3239755788276895,-0.1442929674683052,-0.0803508338694437,0.16515664371839336
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3252347341998714,-0.14436546879991288,-0.0822077137456286,0.16613096274054948
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3264938895720533,-0.14540516563904332,-0.08318256825597889,0.16751716884002726
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3277530449442352,-0.1485853919147723,-0.08266335728363719,0.1700319067936037
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.329012200316417,-0.15716048659121654,-0.0795667802109003,0.1761541684398007
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.330271355688599,-0.18345069740670233,-0.0734466952282718,0.19760712390741408
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3316879054823036,-0.07051425259459905,-0.30923884855331635,0.31717648915636204
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3327109692222014,-0.23191229164652175,-0.18231262478437224,0.2949935663239262
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.334127519015906,0.008791645630929296,-0.21139557880183354,0.2115783159254796
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.335386674388088,0.003133876198860727,-0.1906421017489614,0.19066785817040885
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.33664582976027,0.0022567428479961654,-0.18191431714659478,0.18192831464946252
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3379049851324518,0.004359006660049389,-0.17694351066391006,0.1769971946250324
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3391641405046337,0.008413111170798293,-0.17333923252921327,0.1735432798277965
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3404232958768156,0.014028661688749347,-0.17016196649749166,0.17073926962204936
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3416824512489975,0.021247353016568105,-0.16696038313252057,0.16830692067163705
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3429416066211795,0.030637323082369605,-0.16349284793819838,0.16633868128789633
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3442794592041227,0.11294268537617809,-0.12196908432380073,0.16623028517923188
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3455386145763046,0.13342778079702966,-0.10792677577658019,0.17161340745392947
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3470338615807707,0.06606836632771541,0.20327186252065432,0.2137392783786569
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3503391444327482,-0.061734701979762746,-0.032329019427434644,0.06968743735903601
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.35159829980493,-0.042228355303002195,-0.03455262396643328,0.054562971093611946
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3527787579663506,-0.028235990750438793,-0.01151807690986829,0.030494872837257513
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3556905547645213,-0.054836682203808065,0.042550360709852755,0.0694088964878424
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3568710129259418,-0.08766160101090047,0.12208259236487722,0.15029542790891237
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3581301682981237,-0.19036929256641502,0.2136686894189099,0.2861726338947033
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3593893236703056,-0.40060851597984065,0.36597059683714556,0.5426063589978529
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.360727176253249,-1.172829582697688,0.17136986744920313,1.1852834519727296
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.362458514889999,5.075154957162879,2.7022706625730137,5.749736043769118
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3641111563159878,-1.6718508149408158,-0.9992962493529998,1.9477366714700535
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.365449008898931,-0.5566232124429406,-1.2309749737785634,1.3509732738657094
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3667868614818743,0.15495369104747564,-1.105894111930071,1.1166971089650215
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3680460168540562,0.24921843846357805,-0.9752396977401399,1.006579504122006
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3693051722262382,0.348775499798711,-0.8948197789741483,0.9603888723341104
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3704856303876587,0.07891695233837043,-0.963360607871504,0.9665875781143323
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3717447857598406,0.269718252540998,-1.0053381013303204,1.0408903082170682
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3729252439212611,0.06905112806329661,-1.248194934303226,1.2501034566415086
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3742630965042044,1.3564748922224314,-1.2743433442086234,1.8611757284465846
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3759944351409545,-6.638251487197691,-0.8929189387369982,6.698036058311239
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.377804470988466,0.15881517615745855,1.691695925450608,1.6991342985073645
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3791423235714093,-0.7474123325017533,0.8164439049261308,1.1068901682943708
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3804801761543526,-0.9076926538829032,0.04906301688923376,0.9090176750422739
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3818180287372959,-0.6458458388197563,-0.5172935298654946,0.8274717176807301
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3830771841094778,-0.5194061406394561,-0.6087425394469237,0.8002188564800656
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3843363394816597,-0.39324253410789956,-0.6981165843325468,0.8012530536302152
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3855954948538416,-0.2282952686915019,-0.8036654114959112,0.835462041831834
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3869333474367849,0.5377830101788248,-0.8071658585405475,0.969910969744387
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3885859888627736,-2.5923519618040287,0.1311986728865584,2.595669814447976
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3905534191318079,-1.053814401395152,0.10973270443624955,1.0595121797368428
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3918912717147511,-0.7398726522682075,-0.6914706683687306,1.0126910816180277
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.393150427086933,-0.6282073432958539,-0.8561477723417124,1.0619008777925139
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.394409582459115,-0.5470120110378411,-1.0250853659921042,1.1619045347148056
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3957474350420582,0.19663579744786952,-1.3194964172609116,1.3340676264726392
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3970065904142401,0.4456131001150878,-1.589935559884536,1.651201417023233
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.398265745786422,0.9953698873959337,-2.1810195165337536,2.3974168065306714
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.3999970844231722,-6.730763438062991,4.164092844422313,7.914723348047905
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4018071202706837,0.955824476336724,0.8440175592775135,1.2751337459000698
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4030662756428656,0.25227793075454774,0.4520354601832024,0.5176680515628099
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.404640219858093,-0.04876758503978114,-0.270819674849335,0.27517553240815545
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4060567696517976,0.41027773821354296,0.04724173075541138,0.41298862405444936
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4073159250239795,0.5437300996343689,0.2610139568327061,0.6031340704270208
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4086537776069228,0.19945373459784027,0.9600932938161624,0.9805921298255424
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4105425106651956,4.124491249861029,1.868230740741462,4.5278818636125635
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4124312437234685,1.272992434062967,-0.9757191774925531,1.6039132303551529
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4137690963064118,1.4672245203190615,0.21072732781055714,1.4822799329788143
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.415106948889355,1.1539130525217902,1.232364753105156,1.6882648540664726
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.416366104261537,1.3043111405235375,1.8049590199645178,2.226904716202533
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4177039568444803,0.012193954155981901,3.638148028175058,3.6381684633111786
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4195926899027531,16.04159778300368,0.1734630409739868,16.042535611874218
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.421481422961026,0.23205267260735885,-3.708082813421359,3.715336673042576
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4228192755439693,1.5861337250590162,-1.7829040580480302,2.3863292048612497
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4241571281269125,1.9996246559132236,-0.36021771264622426,2.0318109077963324
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4255736779206172,1.2371611282990234,2.0195763598069174,2.368386862500523
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4276198054004128,8.118898410092708,2.19654353182028,8.410785628024733
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.429587235669447,0.8441792603451727,-2.414456133879754,2.5577797102226163
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.430846391041629,0.46777250603134013,-2.119888213072515,2.1708839566689466
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4321842436245722,1.4915863581531617,-1.6930745992233902,2.256397895399669
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.433443398996754,1.8547400325072563,-1.9663140030656578,2.7030448288619096
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4349386460012201,1.523690559857876,5.416751465964614,5.626973375290646
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4372995623240612,1.6009067931385832,-1.6135567823188166,2.272986592587892
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4384800204854817,0.9600443820497173,-3.0734487161025914,3.2199025180924172
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4397391758576636,1.6255492760141828,-4.371067520710503,4.663543901300866
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.441077028440607,6.466272837865474,-4.6401831573755254,7.95889339969498
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.442808367077357,-34.506438103941214,7.320798919546407,35.274471894580614
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4446184029248685,5.609734728385746,5.022689367732376,7.529709968357942
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4458775582970504,3.32967973977616,2.6974100900385114,4.2851824189079055
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4471367136692324,2.559026701185977,1.475777054795122,2.9540710168922053
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.447923685776846,-0.8809323936544272,-2.253352844492325,2.419429875811938
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4490254467275052,-3.8321622843046175,-1.0716420191547238,3.9791813718985964
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.450678088153494,19.878160426267115,-0.2431531321579481,19.879647516444805
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.452409426790244,-4.7395818500000795,-1.479095146224649,4.965013450579513
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.453668582162426,-2.9417970788322214,-0.9389862519576755,3.088019629858482
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.454927737534608,-2.04435511830557,-0.8138569423129012,2.2003979122633903
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4561081956960285,-1.5561711956081574,0.10455636264007384,1.5596797180860704
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.458547809229631,2.0446179397176434,8.892908197853679,9.124926231749406
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4601217534448583,-2.115320326448091,-2.431418132645725,3.2227898192781486
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4613809088170402,-1.3954222500631426,-2.0768293407044354,2.502083804827908
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.462640064189222,-1.1156103972415605,-1.9986257583645217,2.288906175541416
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.463899219561404,-1.022179931755089,-2.2043639063166562,2.4298296327838433
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4655518609873928,2.751393776678358,3.855111846843396,4.736249050252393
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4686210522070862,-0.40074398986361814,0.2746407808389043,0.4858222966390229
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4699589047900294,-0.5548160652840266,-0.0025585436375188397,0.5548219646362195
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4712180601622113,-0.5572126281899294,-0.16500874701074675,0.5811314822003582
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4734215820635297,1.5157993465632174,-0.6659471742042224,1.6556368254759453
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4750742234895184,-0.8553346718703847,0.12250449880417313,0.8640629335475978
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4763333788617004,-0.7578932273309356,0.0017452423075604018,0.7578952367608688
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4775925342338823,-0.7126619592849326,-0.0499132284895098,0.7144077257351609
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4789303868168255,-0.6336302787655846,-0.41078880671581264,0.7551389103281289
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.480110844978246,-0.5372477921160599,-0.1938131744838832,0.571138106535627
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.481370000350428,-0.5475318934521183,-0.18477309367373976,0.5778687311950927
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.48262915572261,-0.5263782115555354,-0.21189298881487328,0.5674263479160128
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4838096138840304,-0.6114092144041756,-0.28069928415669404,0.6727654238918731
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4851474664669737,-0.5257088041668232,-0.11269935023397595,0.5376531319742047
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.486485319049917,-0.43014028416825595,-0.3688225970873555,0.5666134239378818
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4876657772113375,-0.3956155027285796,-0.250091778273994,0.4680358143982523
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4889249325835194,-0.41153530818837825,-0.22506775835432313,0.4690594906153627
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4901840879557013,-0.4009680404696784,-0.2255091519383653,0.4600323326528847
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4914432433278833,-0.3867903636204384,-0.22893420419093666,0.44946374185040605
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4927023987000652,-0.37182818719057287,-0.23283477408861866,0.43871201580800795
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.493961554072247,-0.3568336227885077,-0.23662318351341463,0.4281597427694413
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.495220709444429,-0.3420711330861424,-0.24012630150564956,0.4179393505828561
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4964798648166109,-0.3276444998045403,-0.24329410413086822,0.40809672794205193
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4977390201887928,-0.3135936002887687,-0.2461195820752583,0.39864243981665054
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.4989981755609747,-0.2999298406739566,-0.24861185598870678,0.3895712569798425
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5002573309331566,-0.2866510907102333,-0.25078595546819427,0.38087063849220715
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5015164863053385,-0.27374862932195154,-0.2526586305192182,0.3725247584141141
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5027756416775204,-0.2612106080085253,-0.25424657812963153,0.36451653491551006
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5040347970497023,-0.24902386295546047,-0.2555657055239891,0.3568286902159554
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5052939524218842,-0.23717489151372306,-0.25663085846276174,0.3494443112713102
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5065531077940661,-0.2256503840156712,-0.25745576222086947,0.3423471415203415
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.507812263166248,-0.21443750967412295,-0.25805305856774846,0.33552172297991284
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.50907141853843,-0.20352406262599718,-0.2584343831627091,0.3289534533463371
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5103305739106119,-0.19289852692084575,-0.25861045656521764,0.32262859441330144
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5115897292827938,-0.1825500941599558,-0.2585911760213775,0.31653425279727276
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5128488846549757,-0.17246865358875518,-0.2583857021439022,0.31065834536209613
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5141080400271576,-0.16264476650375104,-0.25800253810105617,0.304989556768173
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5153671953993395,-0.15306963217978278,-0.25744960066226485,0.2995172936189388
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5166263507715214,-0.14373504973829762,-0.2567342833129828,0.29423163791730794
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5178855061437033,-0.13463337864959501,-0.25586351200908564,0.2891233014203953
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5191446615158852,-0.125757499509228,-0.2548437943168094,0.28418358183505554
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5204038168880671,-0.11710077607186267,-0.2536812626699013,0.2794043213453006
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.521662972260249,-0.10865701907931803,-0.2523817124581101,0.27477786770133333
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.522922127632431,-0.10042045217250938,-0.25095063560553527,0.27029703795149773
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5241812830046129,-0.09238568000544492,-0.2493932501969726,0.2659550847678574
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5254404383767948,-0.08454765855135953,-0.24771452666879817,0.26174566527311205
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5266995937489767,-0.07690166757250545,-0.2459192109985498,0.2576628122441836
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5279587491211586,-0.06944328512955118,-0.24401184527695358,0.2537009075369027
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5292179044933405,-0.062168364037316015,-0.24199678599262509,0.24985465758683914
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5304770598655224,-0.05507301012071725,-0.2398782203012491,0.24611907081461856
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5317362152377043,-0.048153562162833494,-0.23766018054657512,0.24248943681406113
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5329953706098862,-0.04140657340918412,-0.23534655722652098,0.23896130716052394
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.5342545259820681,-0.03482879450652003,-0.23294111059386963,0.23553047771250923
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.53551368135425,-0.028417157764362058,-0.23044748105537638,0.23219297228850985
50.0,18.0,-1,AUTOMATIC_PEAK_ID,1.536772836726432,-0.022168762637743297,-0.22786919849321752,0.2289450275914067
50.0,70.0,1,ORACLE_MODE_ID,1.486930251121521,88.71034971729517,-2.2933581053745726,88.7399889472852
50.0,70.0,2,ORACLE_MODE_ID,1.4840487241744995,-82.97175244554822,-4.692753354312806,83.10435390477295
50.0,70.0,3,ORACLE_MODE_ID,1.479351282119751,-4.55878613814375,2.8918421650224677,5.398637065105732
50.0,70.0,4,ORACLE_MODE_ID,1.4730875492095947,-49.0858372116744,2.319827137695313,49.14062487107574
50.0,70.0,5,ORACLE_MODE_ID,1.465836763381958,34.31476585743738,-0.8084914162721866,34.32428898347256
