span,zs,snr,k,abs_g,abs_g_db
insufficient_1990m,4.0,R1_20dB,1.39826701683424,173.54925939441074,-6.385269442761919
insufficient_1990m,4.0,R1_20dB,1.3986505120312114,223.13917660290443,-4.202208213298247
insufficient_1990m,4.0,R1_20dB,1.3990340072281828,263.82937844814955,-2.7472616504116623
insufficient_1990m,4.0,R1_20dB,1.3994175024251543,291.52417853612144,-1.8802331315661345
insufficient_1990m,4.0,R1_20dB,1.3998009976221257,303.6686237315224,-1.5257263132160919
insufficient_1990m,4.0,R1_20dB,1.4001844928190972,299.3284714676517,-1.6507641778809254
insufficient_1990m,4.0,R1_20dB,1.4005679880160686,279.1934081102525,-2.2556215333106535
insufficient_1990m,4.0,R1_20dB,1.40095148321304,245.44068627866363,-3.3747936046530254
insufficient_1990m,4.0,R1_20dB,1.4013349784100115,201.4576572278851,-5.090049152982781
insufficient_1990m,4.0,R1_20dB,1.401718473606983,151.45084200501077,-7.568290893228902
insufficient_1990m,4.0,R1_20dB,1.4021019688039544,99.98980282740183,-11.174610497070226
insufficient_1990m,4.0,R1_20dB,1.4024854640009259,51.57605801846428,-16.924761821832647
insufficient_1990m,4.0,R1_20dB,1.4028689591978973,11.338896017596378,-30.082309283717535
insufficient_1990m,4.0,R1_20dB,1.4032524543948688,23.880802434581163,-23.612746422397755
insufficient_1990m,4.0,R1_20dB,1.4036359495918402,44.4791258921206,-18.210599859496163
insufficient_1990m,4.0,R1_20dB,1.4040194447888117,53.83362599400518,-16.552652077775168
insufficient_1990m,4.0,R1_20dB,1.4044029399857831,52.62795049487243,-16.749395586869632
insufficient_1990m,4.0,R1_20dB,1.4047864351827546,42.8493942332777,-18.53483100409993
insufficient_1990m,4.0,R1_20dB,1.405169930379726,27.301538755514976,-22.449982232421185
insufficient_1990m,4.0,R1_20dB,1.4055534255766975,9.247505399607704,-31.8532328653191
insufficient_1990m,4.0,R1_20dB,1.405936920773669,8.47835476955913,-32.607493030822106
insufficient_1990m,4.0,R1_20dB,1.4063204159706404,22.422033392923456,-24.16022483626112
insufficient_1990m,4.0,R1_20dB,1.4067039111676118,30.865176977825172,-21.384349306525863
insufficient_1990m,4.0,R1_20dB,1.4070874063645833,32.625041639274144,-20.902703244033063
insufficient_1990m,4.0,R1_20dB,1.4074709015615547,27.765449600985903,-22.30363053037397
insufficient_1990m,4.0,R1_20dB,1.4078543967585262,18.296370124171197,-25.92642599286188
insufficient_1990m,4.0,R1_20dB,1.4082378919554976,14.047603866158791,-28.2216796988339
insufficient_1990m,4.0,R1_20dB,1.408621387152469,27.012583280036797,-22.54240236020714
insufficient_1990m,4.0,R1_20dB,1.4090048823494405,44.9450424978907,-18.12008882851137
insufficient_1990m,4.0,R1_20dB,1.409388377546412,61.6997776553888,-15.368052756964289
insufficient_1990m,4.0,R1_20dB,1.4097718727433834,74.73342360790859,-13.703427173798485
insufficient_1990m,4.0,R1_20dB,1.410155367940355,82.6190986560703,-12.832115683277978
insufficient_1990m,4.0,R1_20dB,1.4105388631373263,84.83331864570737,-12.60239560152015
insufficient_1990m,4.0,R1_20dB,1.4109223583342978,81.70851170507608,-12.92837873608962
insufficient_1990m,4.0,R1_20dB,1.4113058535312692,74.3053820389012,-13.753319308067827
insufficient_1990m,4.0,R1_20dB,1.4116893487282407,64.1621780562149,-15.028142774077075
insufficient_1990m,4.0,R1_20dB,1.4120728439252122,52.91358676090116,-16.702380710920483
insufficient_1990m,4.0,R1_20dB,1.4124563391221836,41.80998939662708,-18.74812358855787
insufficient_1990m,4.0,R1_20dB,1.412839834319155,31.28976222376882,-21.265679479129865
insufficient_1990m,4.0,R1_20dB,1.4132233295161265,20.94471722824743,-24.7522347090176
insufficient_1990m,4.0,R1_20dB,1.413606824713098,10.268313323055315,-30.943742495083207
insufficient_1990m,4.0,R1_20dB,1.4139903199100694,5.727207033615764,-36.0148670813572
insufficient_1990m,4.0,R1_20dB,1.4143738151070409,17.226999493275734,-26.44953191790038
insufficient_1990m,4.0,R1_20dB,1.4147573103040123,29.720354569130752,-21.712645010148695
insufficient_1990m,4.0,R1_20dB,1.4151408055009838,40.020447358867266,-19.128085957092303
insufficient_1990m,4.0,R1_20dB,1.4155243006979552,45.936386324700614,-17.930588185120794
insufficient_1990m,4.0,R1_20dB,1.4159077958949267,45.65624971376417,-17.983720038917347
insufficient_1990m,4.0,R1_20dB,1.416291291091898,38.33343068146916,-19.50217096613834
insufficient_1990m,4.0,R1_20dB,1.4166747862888696,26.14068822688955,-22.827384388458086
insufficient_1990m,4.0,R1_20dB,1.417058281485841,25.13874070555361,-23.166854367863667
insufficient_1990m,4.0,R1_20dB,1.4174417766828125,49.56429103746845,-17.270346767648526
insufficient_1990m,4.0,R1_20dB,1.417825271879784,84.05106974603818,-12.68285983231827
insufficient_1990m,4.0,R1_20dB,1.4182087670767554,120.89551324544095,-9.525521070056532
insufficient_1990m,4.0,R1_20dB,1.4185922622737268,155.56705623250784,-7.3353720624974645
insufficient_1990m,4.0,R1_20dB,1.4189757574706983,184.13642232867042,-5.87093072095028
insufficient_1990m,4.0,R1_20dB,1.4193592526676697,203.2456526630856,-5.013299436876939
insufficient_1990m,4.0,R1_20dB,1.4197427478646412,210.41026193505954,-4.71238639659431
insufficient_1990m,4.0,R1_20dB,1.4201262430616126,204.3185865597977,-4.967567225618961
insufficient_1990m,4.0,R1_20dB,1.420509738258584,185.03569491242646,-5.828614427267054
insufficient_1990m,4.0,R1_20dB,1.4208932334555555,154.07555999919074,-7.41904963912047
insufficient_1990m,4.0,R1_20dB,1.421276728652527,114.34931961321801,-10.009053039417132
insufficient_1990m,4.0,R1_20dB,1.4216602238494984,70.13935267032645,-14.254489669228674
insufficient_1990m,4.0,R1_20dB,1.4220437190464699,28.913858115968893,-21.951603825729272
insufficient_1990m,4.0,R1_20dB,1.4224272142434413,27.6075888943408,-22.353155152032393
insufficient_1990m,4.0,R1_20dB,1.4228107094404128,56.0816501126034,-16.19730906544714
insufficient_1990m,4.0,R1_20dB,1.4231942046373842,75.53198035638525,-13.611107306390679
insufficient_1990m,4.0,R1_20dB,1.4235776998343557,80.74813248459193,-13.031074998672548
insufficient_1990m,4.0,R1_20dB,1.4239611950313271,70.59028818529285,-14.198825638565316
insufficient_1990m,4.0,R1_20dB,1.4243446902282986,47.01253700634646,-17.729450970961224
insufficient_1990m,4.0,R1_20dB,1.42472818542527,26.560240536599522,-22.689084660748566
insufficient_1990m,4.0,R1_20dB,1.4251116806222415,58.09729583896177,-15.890606367617572
insufficient_1990m,4.0,R1_20dB,1.425495175819213,110.79433691276522,-10.283373483846134
insufficient_1990m,4.0,R1_20dB,1.4258786710161844,166.09768579260512,-6.766453105723813
insufficient_1990m,4.0,R1_20dB,1.4262621662131558,217.3893255039909,-4.428960435629611
insufficient_1990m,4.0,R1_20dB,1.4266456614101273,259.71501508823343,-2.883783566154004
insufficient_1990m,4.0,R1_20dB,1.4270291566070987,289.3134493812568,-1.9463522714436303
insufficient_1990m,4.0,R1_20dB,1.4274126518040702,303.82700100682155,-1.5211973997241321
insufficient_1990m,4.0,R1_20dB,1.4277961470010416,302.4896911239048,-1.5595131678426302
insufficient_1990m,4.0,R1_20dB,1.428179642198013,286.1836134707415,-2.040829477623262
insufficient_1990m,4.0,R1_20dB,1.4285631373949845,257.34790401714844,-2.9633120274000486
insufficient_1990m,4.0,R1_20dB,1.428946632591956,219.76346000018762,-4.334615055027159
insufficient_1990m,4.0,R1_20dB,1.4293301277889274,178.26620237689306,-6.152344481492822
insufficient_1990m,4.0,R1_20dB,1.4297136229858989,138.4441786056438,-8.34823075759552
insufficient_1990m,4.0,R1_20dB,1.4300971181828703,106.18640072037977,-10.652346731460147
insufficient_1990m,4.0,R1_20dB,1.4304806133798418,86.11014802391655,-12.472638021013996
insufficient_1990m,4.0,R1_20dB,1.4308641085768132,77.87080056578142,-13.346231945404774
insufficient_1990m,4.0,R1_20dB,1.4312476037737847,75.62343053494858,-13.600597245909016
insufficient_1990m,4.0,R1_20dB,1.4316310989707561,74.5302655359706,-13.727071366055927
insufficient_1990m,4.0,R1_20dB,1.4320145941677276,75.17777916898888,-13.651934895759648
insufficient_1990m,4.0,R1_20dB,1.432398089364699,82.16811518755568,-12.879658236180465
insufficient_1990m,4.0,R1_20dB,1.4327815845616705,98.51158508270365,-11.303978595501793
insufficient_1990m,4.0,R1_20dB,1.433165079758642,121.99346648194414,-9.446993294864983
insufficient_1990m,4.0,R1_20dB,1.4335485749556134,147.7337710226926,-7.7841290630998135
insufficient_1990m,4.0,R1_20dB,1.4339320701525848,171.07224394438586,-6.510133696089464
insufficient_1990m,4.0,R1_20dB,1.4343155653495563,188.4340288146276,-5.670538063586394
insufficient_1990m,4.0,R1_20dB,1.4346990605465277,197.45646070510517,-5.264297771432295
insufficient_1990m,4.0,R1_20dB,1.4350825557434992,196.984725481904,-5.285073705508903
insufficient_1990m,4.0,R1_20dB,1.4354660509404706,187.0084860046509,-5.73649845186249
insufficient_1990m,4.0,R1_20dB,1.435849546137442,168.52596956604805,-6.640388048603773
insufficient_1990m,4.0,R1_20dB,1.4362330413344135,143.3350825567885,-8.046674718603914
insufficient_1990m,4.0,R1_20dB,1.436616536531385,113.76946766468889,-10.053210216814044
insufficient_1990m,4.0,R1_20dB,1.4370000317283564,82.40899807557987,-12.854232055909495
insufficient_1990m,4.0,R1_20dB,1.437383526925328,51.80147804866669,-16.88688170430798
insufficient_1990m,4.0,R1_20dB,1.4377670221222993,24.262846880999927,-23.47488958753189
insufficient_1990m,4.0,R1_20dB,1.4381505173192708,3.852234254345656,-39.4594709627347
insufficient_1990m,4.0,R1_20dB,1.4385340125162422,16.511063968276133,-26.818223537196353
insufficient_1990m,4.0,R1_20dB,1.4389175077132137,27.04929025417308,-22.530607253806
insufficient_1990m,4.0,R1_20dB,1.4393010029101851,31.45143138330968,-21.220916429374338
insufficient_1990m,4.0,R1_20dB,1.4396844981071566,30.353707052911016,-21.529489969013017
insufficient_1990m,4.0,R1_20dB,1.440067993304128,25.171961168724675,-23.155383674432017
insufficient_1990m,4.0,R1_20dB,1.4404514885010995,18.816241911192066,-25.683066977889112
insufficient_1990m,4.0,R1_20dB,1.440834983698071,17.8044986395678,-26.163129760801663
insufficient_1990m,4.0,R1_20dB,1.4412184788950424,25.941751367918954,-22.89373888409619
insufficient_1990m,4.0,R1_20dB,1.4416019740920138,37.95954816843209,-19.587304048960373
insufficient_1990m,4.0,R1_20dB,1.4419854692889853,50.045381967004246,-17.186444570484973
insufficient_1990m,4.0,R1_20dB,1.4423689644859568,60.37495013038351,-15.556589036087349
insufficient_1990m,4.0,R1_20dB,1.4427524596829282,67.82480482269189,-14.545953683152973
insufficient_1990m,4.0,R1_20dB,1.4431359548798997,71.65305700183232,-14.069030259890148
insufficient_1990m,4.0,R1_20dB,1.443519450076871,71.44917972399509,-14.093779792443371
insufficient_1990m,4.0,R1_20dB,1.4439029452738426,67.14587413922894,-14.63333809542408
insufficient_1990m,4.0,R1_20dB,1.444286440470814,59.034408860764316,-15.751620360687967
insufficient_1990m,4.0,R1_20dB,1.4446699356677855,47.75921758272011,-17.59258067009044
insufficient_1990m,4.0,R1_20dB,1.445053430864757,34.282634803367344,-20.472240889118876
insufficient_1990m,4.0,R1_20dB,1.4454369260617284,19.838036011078845,-25.223751251123907
insufficient_1990m,4.0,R1_20dB,1.4458204212586998,6.269056578987002,-35.22968094842217
insufficient_1990m,4.0,R1_20dB,1.4462039164556713,8.387279048828574,-32.70130288784629
insufficient_1990m,4.0,R1_20dB,1.4465874116526427,18.11915510306686,-26.0109658838755
insufficient_1990m,4.0,R1_20dB,1.4469709068496142,24.694372542396554,-23.321764823163846
insufficient_1990m,4.0,R1_20dB,1.4473544020465856,27.380789271284964,-22.424805480057792
insufficient_1990m,4.0,R1_20dB,1.447737897243557,26.11131582827313,-22.837149580981247
insufficient_1990m,4.0,R1_20dB,1.4481213924405285,21.287032719547927,-24.611422182797178
insufficient_1990m,4.0,R1_20dB,1.4485048876375,13.731377918795783,-28.41944233505478
insufficient_1990m,4.0,R1_20dB,1.4488883828344714,4.922903542353205,-37.32929820790536
insufficient_1990m,4.0,R1_20dB,1.4492718780314429,6.475077911849243,-34.94882476745228
insufficient_1990m,4.0,R1_20dB,1.4496553732284143,15.27278524452126,-27.495359835801302
insufficient_1990m,4.0,R1_20dB,1.4500388684253858,22.548030923930813,-24.111552301348492
insufficient_1990m,4.0,R1_20dB,1.4504223636223572,27.240062062095785,-22.46956288251151
insufficient_1990m,4.0,R1_20dB,1.4508058588193287,28.85230271444799,-21.97011513473512
insufficient_1990m,4.0,R1_20dB,1.4511893540163001,27.314851274910243,-22.445747932918874
insufficient_1990m,4.0,R1_20dB,1.4515728492132716,22.958889987236567,-23.954706996091506
insufficient_1990m,4.0,R1_20dB,1.451956344410243,16.455959792407757,-26.847260385618586
insufficient_1990m,4.0,R1_20dB,1.4523398396072145,8.72136329299603,-32.36203718409011
insufficient_1990m,4.0,R1_20dB,1.452723334804186,0.948919328026989,-51.6291388840302
insufficient_1990m,4.0,R1_20dB,1.4531068300011574,6.451412271625246,-34.98062881726677
insufficient_1990m,4.0,R1_20dB,1.4534903251981288,11.967277899105769,-29.61381721373367
insufficient_1990m,4.0,R1_20dB,1.4538738203951003,15.256025677514437,-27.50489651670241
insufficient_1990m,4.0,R1_20dB,1.4542573155920717,16.03736166292295,-27.071066272598856
insufficient_1990m,4.0,R1_20dB,1.4546408107890432,14.382783363326718,-28.01686595550317
insufficient_1990m,4.0,R1_20dB,1.4550243059860146,10.691171577601125,-30.59321874893067
insufficient_1990m,4.0,R1_20dB,1.455407801182986,5.653619693219161,-36.12719291505745
insufficient_1990m,4.0,R1_20dB,1.4557912963799575,1.4534980975195992,-47.925435383555225
insufficient_1990m,4.0,R1_20dB,1.456174791576929,5.930736767248456,-35.71155176634626
insufficient_1990m,4.0,R1_20dB,1.4565582867739004,10.341530795477434,-30.882028145688448
insufficient_1990m,4.0,R1_20dB,1.4569417819708719,13.207214690096515,-28.757499985164117
insufficient_1990m,4.0,R1_20dB,1.4573252771678433,14.154331508273607,-28.155937476961025
insufficient_1990m,4.0,R1_20dB,1.4577087723648148,13.142127781554205,-28.800411025917857
insufficient_1990m,4.0,R1_20dB,1.4580922675617862,10.463369679218813,-30.780293345514448
insufficient_1990m,4.0,R1_20dB,1.4584757627587577,6.838013358655884,-34.47512583887856
insufficient_1990m,4.0,R1_20dB,1.4588592579557291,4.25432866365136,-38.59710398029812
insufficient_1990m,4.0,R1_20dB,1.4592427531527006,6.0361373428218075,-35.55854247865839
insufficient_1990m,4.0,R1_20dB,1.459626248349672,9.390482087714394,-31.719966964569963
insufficient_1990m,4.0,R1_20dB,1.4600097435466435,11.915671963984684,-29.651353963366176
insufficient_1990m,4.0,R1_20dB,1.460393238743615,12.907667413139867,-28.95676940517904
insufficient_1990m,4.0,R1_20dB,1.4607767339405864,12.16199589456988,-29.47362768724462
insufficient_1990m,4.0,R1_20dB,1.4611602291375578,9.790370900624728,-31.35774183624729
insufficient_1990m,4.0,R1_20dB,1.4615437243345293,6.1811017334060505,-35.352406904572966
insufficient_1990m,4.0,R1_20dB,1.4619272195315007,2.245644237290165,-44.146905637865316
insufficient_1990m,4.0,R1_20dB,1.4623107147284722,3.5431982579645496,-40.18581566168667
insufficient_1990m,4.0,R1_20dB,1.4626942099254436,7.4121462210511,-33.77484517365303
insufficient_1990m,4.0,R1_20dB,1.463077705122415,10.405804024648582,-30.828211887743052
insufficient_1990m,4.0,R1_20dB,1.4634612003193865,11.992745454467697,-29.595352418831972
insufficient_1990m,4.0,R1_20dB,1.463844695516358,11.968699180329635,-29.612785704401198
insufficient_1990m,4.0,R1_20dB,1.4642281907133294,10.379709965236005,-30.850020368345987
insufficient_1990m,4.0,R1_20dB,1.4646116859103009,7.5106554689348375,-33.660167929770864
insufficient_1990m,4.0,R1_20dB,1.4649951811072723,3.9265033694128553,-39.29360524744054
insufficient_1990m,4.0,R1_20dB,1.4653786763042438,1.9834614730016888,-45.22524935469115
insufficient_1990m,4.0,R1_20dB,1.4657621715012152,4.95568740203765,-37.27164665939187
insufficient_1990m,4.0,R1_20dB,1.4661456666981867,7.935022992016429,-33.1827609472166
insufficient_1990m,4.0,R1_20dB,1.4665291618951581,9.822626225223281,-31.32917236871596
insufficient_1990m,4.0,R1_20dB,1.4669126570921296,10.325326872393214,-30.895648553659093
insufficient_1990m,4.0,R1_20dB,1.467296152289101,9.412363692148388,-31.69975073887286
insufficient_1990m,4.0,R1_20dB,1.4676796474860725,7.290121231832182,-33.91902972628098
insufficient_1990m,4.0,R1_20dB,1.468063142683044,4.454388183614188,-38.19796350633905
insufficient_1990m,4.0,R1_20dB,1.4684466378800154,2.4653025362124668,-43.33632028683489
insufficient_1990m,4.0,R1_20dB,1.4688301330769868,4.217707669425522,-38.672195229415806
insufficient_1990m,4.0,R1_20dB,1.4692136282739583,6.839525771901193,-34.473204929793376
insufficient_1990m,4.0,R1_20dB,1.4695971234709297,8.706077844200491,-32.377273816284905
insufficient_1990m,4.0,R1_20dB,1.4699806186679012,9.395311779615541,-31.715500805507453
insufficient_1990m,4.0,R1_20dB,1.4703641138648726,8.791558116296947,-32.29240771003529
insufficient_1990m,4.0,R1_20dB,1.470747609061844,6.999889601622141,-34.27190092442041
insufficient_1990m,4.0,R1_20dB,1.4711311042588155,4.3412792295473865,-38.42137032865349
insufficient_1990m,4.0,R1_20dB,1.471514599455787,1.7296459752362225,-46.41458032429221
insufficient_1990m,4.0,R1_20dB,1.4718980946527584,3.1018338959054557,-41.34135398662558
insufficient_1990m,4.0,R1_20dB,1.47228158984973,5.903712649168597,-35.7512205176234
insufficient_1990m,4.0,R1_20dB,1.4726650850467013,8.074318849121676,-33.03160682887348
insufficient_1990m,4.0,R1_20dB,1.4730485802436728,9.217931968428273,-31.881054765656213
insufficient_1990m,4.0,R1_20dB,1.4734320754406443,9.196781463633394,-31.90100740102027
insufficient_1990m,4.0,R1_20dB,1.4738155706376157,8.073087016533309,-33.0329320648928
insufficient_1990m,4.0,R1_20dB,1.4741990658345872,6.12041068811556,-35.43811343894299
insufficient_1990m,4.0,R1_20dB,1.4745825610315586,3.947484696986193,-39.24731563522625
insufficient_1990m,4.0,R1_20dB,1.47496605622853,3.095876838545068,-41.358051235319806
insufficient_1990m,4.0,R1_20dB,1.4753495514255015,4.526015834588198,-38.0594033561203
insufficient_1990m,4.0,R1_20dB,1.475733046622473,6.359302341321516,-35.10553527262997
insufficient_1990m,4.0,R1_20dB,1.4761165418194444,7.587111099412262,-33.57219586551644
insufficient_1990m,4.0,R1_20dB,1.4765000370164159,7.907369302524257,-33.21308428910899
insufficient_1990m,4.0,R1_20dB,1.4768835322133873,7.30000026649273,-33.907267217255196
insufficient_1990m,4.0,R1_20dB,1.4772670274103588,5.9621919589441115,-35.66560564710461
insufficient_1990m,4.0,R1_20dB,1.4776505226073302,4.350264262343416,-38.40341194620177
insufficient_1990m,4.0,R1_20dB,1.4780340178043017,3.363245471125603,-40.638553415644445
insufficient_1990m,4.0,R1_20dB,1.478417513001273,3.8192435329456953,-39.53417769841512
insufficient_1990m,4.0,R1_20dB,1.4788010081982446,4.9034945172413655,-37.36361085600282
insufficient_1990m,4.0,R1_20dB,1.479184503395216,5.625888596978565,-36.169902175177135
insufficient_1990m,4.0,R1_20dB,1.4795679985921875,5.577094274026255,-36.24556502123002
insufficient_1990m,4.0,R1_20dB,1.479951493789159,4.66097557380031,-37.804188197049434
insufficient_1990m,4.0,R1_20dB,1.4803349889861304,2.992950680906266,-41.651733528491135
insufficient_1990m,4.0,R1_20dB,1.4807184841831018,1.1149218521620932,-50.22883618483678
insufficient_1990m,4.0,R1_20dB,1.4811019793800733,2.251502327392948,-44.12427673210449
insufficient_1990m,4.0,R1_20dB,1.4814854745770447,4.585687718794506,-37.94563520999737
insufficient_1990m,4.0,R1_20dB,1.4818689697740162,6.56521812487689,-34.82874154071021
insufficient_1990m,4.0,R1_20dB,1.4822524649709876,7.84811151966225,-33.27842142415981
insufficient_1990m,4.0,R1_20dB,1.482635960167959,8.252675914860125,-32.841828925442876
insufficient_1990m,4.0,R1_20dB,1.4830194553649305,7.738206509257991,-33.40091842590661
insufficient_1990m,4.0,R1_20dB,1.483402950561902,6.414142160124632,-35.030953112667554
insufficient_1990m,4.0,R1_20dB,1.4837864457588734,4.564326268283307,-37.9861911127532
insufficient_1990m,4.0,R1_20dB,1.4841699409558449,2.8244985727750413,-42.154897544300056
insufficient_1990m,4.0,R1_20dB,1.4845534361528163,2.6819244842869656,-42.60479383406856
insufficient_1990m,4.0,R1_20dB,1.4849369313497878,4.085369967881745,-38.94909689644875
insufficient_1990m,4.0,R1_20dB,1.4853204265467592,5.448688766648032,-36.44788470928894
insufficient_1990m,4.0,R1_20dB,1.4857039217437307,6.188972100402049,-35.341354238391496
insufficient_1990m,4.0,R1_20dB,1.4860874169407021,6.142127658896224,-35.4073479639089
insufficient_1990m,4.0,R1_20dB,1.4864709121376736,5.332934002271266,-36.63440055466118
insufficient_1990m,4.0,R1_20dB,1.486854407334645,3.929473096877879,-39.287038342268225
insufficient_1990m,4.0,R1_20dB,1.4872379025316165,2.25317553735225,-44.11782418737098
insufficient_1990m,4.0,R1_20dB,1.487621397728588,1.1966328123222927,-49.614506591547936
insufficient_1990m,4.0,R1_20dB,1.4880048929255594,2.070945049425605,-44.850353227715914
insufficient_1990m,4.0,R1_20dB,1.4883883881225308,3.1203503413388023,-41.28965758222478
insufficient_1990m,4.0,R1_20dB,1.4887718833195023,3.5958780662354815,-40.05762560310647
insufficient_1990m,4.0,R1_20dB,1.4891553785164737,3.3611389572358243,-40.64399538522876
insufficient_1990m,4.0,R1_20dB,1.4895388737134452,2.50476156879881,-43.19839691339004
insufficient_1990m,4.0,R1_20dB,1.4899223689104166,1.5954626938726624,-47.115991662802145
insufficient_1990m,4.0,R1_20dB,1.490305864107388,2.2847625666053606,-43.996903242688354
insufficient_1990m,4.0,R1_20dB,1.4906893593043595,4.070147153640465,-38.981522513627766
insufficient_1990m,4.0,R1_20dB,1.491072854501331,5.848984348038039,-35.832115553011825
insufficient_1990m,4.0,R1_20dB,1.4914563496983024,7.203161565300922,-34.023261616471814
insufficient_1990m,4.0,R1_20dB,1.4918398448952739,7.898488430880125,-33.222845009521556
insufficient_1990m,4.0,R1_20dB,1.4922233400922453,7.821322339615909,-33.308121040645474
insufficient_1990m,4.0,R1_20dB,1.4926068352892168,6.977284074154788,-34.29999663139871
insufficient_1990m,4.0,R1_20dB,1.4929903304861882,5.48709415371387,-36.38687648931638
insufficient_1990m,4.0,R1_20dB,1.4933738256831597,3.5764291707951825,-40.104732166685714
insufficient_1990m,4.0,R1_20dB,1.4937573208801311,1.6207779875866435,-46.97925414205499
insufficient_1990m,4.0,R1_20dB,1.4941408160771026,1.1844554687939983,-49.70334998720948
insufficient_1990m,4.0,R1_20dB,1.494524311274074,2.531630827457846,-43.1057172287009
insufficient_1990m,4.0,R1_20dB,1.4949078064710455,3.523873666042626,-40.23331813311934
insufficient_1990m,4.0,R1_20dB,1.495291301668017,3.851101240707341,-39.46202601995584
insufficient_1990m,4.0,R1_20dB,1.4956747968649884,3.495704528421438,-40.30303039422546
insufficient_1990m,4.0,R1_20dB,1.4960582920619598,2.6229719394444557,-42.79785184609912
insufficient_1990m,4.0,R1_20dB,1.4964417872589313,1.7852404345901474,-46.13979044113169
insufficient_1990m,4.0,R1_20dB,1.4968252824559027,2.185748594151158,-44.38172058220597
insufficient_1990m,4.0,R1_20dB,1.4972087776528742,3.4943608397739623,-40.306369742523046
insufficient_1990m,4.0,R1_20dB,1.4975922728498456,4.739620382112125,-37.65885356806249
insufficient_1990m,4.0,R1_20dB,1.497975768046817,5.526738395794571,-36.32434657575229
insufficient_1990m,4.0,R1_20dB,1.4983592632437885,5.682209739658211,-36.0833795326969
insufficient_1990m,4.0,R1_20dB,1.49874275844076,5.170811456933581,-36.902550688739325
insufficient_1990m,4.0,R1_20dB,1.4991262536377314,4.0932396742306265,-38.93238123818457
insufficient_1990m,4.0,R1_20dB,1.499509748834703,2.735761983926671,-42.43215853049443
insufficient_1990m,4.0,R1_20dB,1.4998932440316743,1.8820442407752633,-45.68112817534251
insufficient_1990m,4.0,R1_20dB,1.5002767392286458,2.5483809093477343,-43.04843787679671
insufficient_1990m,4.0,R1_20dB,1.5006602344256172,3.7481922692177165,-39.69728752510025
insufficient_1990m,4.0,R1_20dB,1.5010437296225887,4.6272824372185495,-37.86720456658372
insufficient_1990m,4.0,R1_20dB,1.5014272248195601,4.903464472140628,-37.36366407707358
insufficient_1990m,4.0,R1_20dB,1.5018107200165316,4.501836175171842,-38.10593100303992
insufficient_1990m,4.0,R1_20dB,1.502194215213503,3.4972833046294585,-40.29910844370404
insufficient_1990m,4.0,R1_20dB,1.5025777104104745,2.1660115549754506,-44.46050935441108
insufficient_1990m,4.0,R1_20dB,1.502961205607446,1.5009201305806554,-47.64657308736752
insufficient_1990m,4.0,R1_20dB,1.5033447008044174,2.5773253786251615,-42.95033973227376
insufficient_1990m,4.0,R1_20dB,1.5037281960013889,3.947240155254449,-39.2478537318754
insufficient_1990m,4.0,R1_20dB,1.5041116911983603,4.893104803637366,-37.38203437963864
insufficient_1990m,4.0,R1_20dB,1.5044951863953318,5.161752587546913,-36.91778105354712
insufficient_1990m,4.0,R1_20dB,1.5048786815923032,4.655977694475219,-37.81350691555237
insufficient_1990m,4.0,R1_20dB,1.5052621767892747,3.4051880237808416,-40.530902791004564
insufficient_1990m,4.0,R1_20dB,1.505645671986246,1.5819504955852992,-47.18986695921261
insufficient_1990m,4.0,R1_20dB,1.5060291671832176,1.000507435284229,-51.16931832776202
insufficient_1990m,4.0,R1_20dB,1.506412662380189,3.2569725294999823,-40.91744282512036
insufficient_1990m,4.0,R1_20dB,1.5067961575771605,5.436604210280486,-36.467170394346496
insufficient_1990m,4.0,R1_20dB,1.507179652774132,7.15564316069304,-34.08075123804408
insufficient_1990m,4.0,R1_20dB,1.5075631479711034,8.181451792820647,-32.91711722159707
insufficient_1990m,4.0,R1_20dB,1.5079466431680748,8.377902679142903,-32.7110185142091
insufficient_1990m,4.0,R1_20dB,1.5083301383650463,7.717767330947136,-33.42389110332241
insufficient_1990m,4.0,R1_20dB,1.5087136335620177,6.285098061508575,-35.20748357605656
insufficient_1990m,4.0,R1_20dB,1.5090971287589892,4.264298321981938,-38.576773147249355
insufficient_1990m,4.0,R1_20dB,1.5094806239559606,1.92538357130998,-45.483379500804446
insufficient_1990m,4.0,R1_20dB,1.509864119152932,0.669930580015839,-54.65312869103347
insufficient_1990m,4.0,R1_20dB,1.5102476143499035,2.7136663264660728,-42.50259582520157
insufficient_1990m,4.0,R1_20dB,1.510631109546875,4.353340493823622,-38.397272005568105
insufficient_1990m,4.0,R1_20dB,1.5110146047438464,5.317243115199862,-36.65999438479801
insufficient_1990m,4.0,R1_20dB,1.5113980999408179,5.514924377225712,-36.342933504684694
insufficient_1990m,4.0,R1_20dB,1.5117815951377893,4.965274402475259,-37.25485964714005
insufficient_1990m,4.0,R1_20dB,1.5121650903347608,3.7890857813725813,-39.603035988573794
insufficient_1990m,4.0,R1_20dB,1.5125485855317322,2.1981980072076226,-44.33238854038273
insufficient_1990m,4.0,R1_20dB,1.5129320807287037,0.6356463810661399,-55.10941316156924
insufficient_1990m,4.0,R1_20dB,1.5133155759256751,1.5098115889308383,-47.595269645098995
insufficient_1990m,4.0,R1_20dB,1.5136990711226466,2.8713771308544835,-42.01191999449921
insufficient_1990m,4.0,R1_20dB,1.514082566319618,3.7692792829604302,-39.648558387041696
insufficient_1990m,4.0,R1_20dB,1.5144660615165895,4.075652771273685,-38.96978120034381
